Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,14)","Exit__rsi(C,14)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
9078,807,809,1.0964605733366357,1.097809529154479,1.0958634902818403,1.097809529154479,12.245820914380776,0.0,0.0012302821010137244,2024-01-12 07:45:00+00:00,2024-01-12 08:15:00+00:00,0 days 00:30:00,A_long,0.0005083084224051269,0.0006199294372731692,33.414359898343506,61.06405458260493,1.0965079856264661,1.0965558432296039,1.0974819999999998,1.097433,1.0984560143735336,1.0983101567703963
9093,817,821,1.0960505357257524,1.095219412518549,1.095219412518549,1.098021762444353,-7.557403323100105,0.0,-0.0007582891300290662,2024-01-12 10:15:00+00:00,2024-01-12 11:15:00+00:00,0 days 01:00:00,A_long,0.0006698424839241528,0.0006776835789305177,32.787332441305395,24.678843925258818,1.095898313109254,1.0953484364754331,1.0971069999999998,1.0967495,1.0983156868907458,1.098150563524567
9094,823,825,1.0950504439918909,1.094284007564927,1.094284007564927,1.0969479773052195,-6.969972866810122,0.0,-0.0006999096992920117,2024-01-12 11:45:00+00:00,2024-01-12 12:15:00+00:00,0 days 00:30:00,A_long,0.0006598601103967191,0.0006806060384757678,20.64098820561894,20.463924150793943,1.0948331038563837,1.0943125697789804,1.096494,1.096292,1.0981548961436165,1.0982714302210197
-9061,835,846,1.0980992578730588,1.0948272957155316,1.0993109014281561,1.0948272957155316,29.647249109354238,0.0,0.002979659747575858,2024-01-12 14:45:00+00:00,2024-01-12 17:30:00+00:00,0 days 02:45:00,A_short,0.0011207812377353626,0.000865034547761289,68.32717699772363,32.62920776754909,1.0934709418284205,1.0937812357455672,1.095594,1.0962695,1.0977170581715794,1.0987577642544328
-9106,881,881,1.0958994596875546,1.0963957242210352,1.0963957242210352,1.094812827336895,-4.518984841873488,0.0,-0.0004528376477364038,2024-01-15 02:15:00+00:00,2024-01-15 02:15:00+00:00,0 days 00:00:00,A_short,0.00040296099156371834,0.00040296099156371834,77.16106794011935,77.16106794011935,1.0940537598898414,1.0940537598898414,1.0950175,1.0950175,1.0959812401101585,1.0959812401101585
-9099,882,884,1.0961794340020732,1.0966929609915637,1.0966929609915637,1.095081117025309,-4.672582077373841,0.0,-0.0004684698267103382,2024-01-15 02:30:00+00:00,2024-01-15 03:00:00+00:00,0 days 00:30:00,A_short,0.0003758995260218863,0.00035976453287864935,76.28909914014872,81.02749459108773,1.093981850281797,1.0938820626143837,1.0950865,1.0952655,1.096191149718203,1.0966489373856163
9103,904,910,1.0954504806854355,1.0948808259089022,1.0948808259089022,1.096677522273293,-5.18556743078224,0.0,-0.0005200187380234311,2024-01-15 08:00:00+00:00,2024-01-15 09:30:00+00:00,0 days 01:30:00,A_long,0.0005319508789513618,0.0005981465345474876,53.489454779172135,21.849633544130697,1.0956616519392266,1.0950275864431456,1.0962605,1.096047,1.0968593480607736,1.0970664135568544
9105,911,912,1.0946404063810073,1.0939418534654526,1.0939418534654526,1.0963344396036425,-6.360324296126109,0.0,-0.0006381574364354714,2024-01-15 09:45:00+00:00,2024-01-15 10:00:00+00:00,0 days 00:15:00,A_long,0.0005930603299411418,0.0006406522859489904,26.04377860527451,18.433793656398166,1.0947883514956063,1.0943637015176426,1.095966,1.095843,1.0971436485043937,1.0973222984823572
9105,913,922,1.0939403421673042,1.095781956857847,1.093219347714051,1.095781956857847,16.767901757393034,0.0,0.0016834690335072455,2024-01-15 10:15:00+00:00,2024-01-15 12:30:00+00:00,0 days 02:15:00,A_long,0.0006232319811557931,0.0007269667384655204,16.24321125757659,61.48031815119964,1.0939350342227667,1.093297704905827,1.0957065,1.0949325,1.097477965777233,1.0965672950941732
9113,966,968,1.094810421975764,1.0944678557708727,1.0944678557708727,1.095396432687382,-3.1218058251740453,0.0,-0.0003129000217891864,2024-01-15 23:30:00+00:00,2024-01-16 00:00:00+00:00,0 days 00:30:00,A_long,0.00022919166524357784,0.00022974840633852576,26.37356767016172,18.4139055968687,1.0946666029572698,1.094492906113711,1.094998,1.094919,1.09532939704273,1.095345093886289
