timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T10:24:23.541334,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4099e-09,0.2061,0.0061,okx→mexc,breakeven,1325,186,False
2025-08-13T10:24:34.029582,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4095e-09,0.2489,0.0489,okx→mexc,loss,1110,1362,False
2025-08-13T10:24:42.618153,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4097e-09,0.2632,0.0632,okx→mexc,profit,11,617,False
2025-08-13T10:24:49.342810,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4098e-09,0.199,-0.001,okx→mexc,breakeven,19,554,False
2025-08-13T10:24:50.376679,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4098e-09,0.199,-0.001,okx→mexc,breakeven,1053,256,False
2025-08-13T10:24:51.342991,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4098e-09,0.2703,0.0703,okx→mexc,profit,18,1222,False
2025-08-13T10:24:51.456816,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4098e-09,0.199,-0.001,okx→mexc,breakeven,20,1336,False
2025-08-13T10:24:53.157277,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4097e-09,0.1919,-0.0081,okx→mexc,breakeven,2,377,False
2025-08-13T10:24:58.574197,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4097e-09,0.1919,-0.0081,okx→mexc,breakeven,1012,244,False
2025-08-13T10:24:59.405119,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4097e-09,0.1919,-0.0081,okx→mexc,breakeven,1,1075,False
2025-08-13T10:24:59.520791,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4097e-09,0.1919,-0.0081,okx→mexc,breakeven,7,1190,False
2025-08-13T10:25:15.109655,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.41e-09,0.2132,0.0132,okx→mexc,loss,1166,132,False
2025-08-13T10:25:21.653625,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.41e-09,0.2132,0.0132,okx→mexc,loss,936,177,False
2025-08-13T10:25:25.386666,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4102e-09,0.2274,0.0274,okx→mexc,loss,19,1351,False
2025-08-13T10:25:26.533087,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,1,1179,False
2025-08-13T10:25:29.680036,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4112e-09,0.2273,0.0273,okx→mexc,loss,764,273,False
2025-08-13T10:25:30.175198,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4112e-09,0.2273,0.0273,okx→mexc,loss,0,768,False
2025-08-13T10:25:33.697720,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,668,2,False
2025-08-13T10:25:34.227101,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,20,532,False
2025-08-13T10:25:34.806463,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,19,1111,False
2025-08-13T10:25:35.013452,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,6,1318,False
2025-08-13T10:25:36.357120,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4109e-09,0.206,0.006,okx→mexc,breakeven,417,126,False
2025-08-13T10:25:53.212038,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4103e-09,0.2345,0.0345,okx→mexc,loss,8,1141,False
2025-08-13T10:26:02.432638,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4108e-09,0.1989,-0.0011,okx→mexc,breakeven,264,391,False
2025-08-13T10:26:03.155003,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4108e-09,0.1989,-0.0011,okx→mexc,breakeven,6,1113,False
2025-08-13T10:26:17.032526,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4108e-09,0.1989,-0.0011,okx→mexc,breakeven,172,186,False
2025-08-13T10:26:17.199409,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4108e-09,0.1989,-0.0011,okx→mexc,breakeven,2,353,False
2025-08-13T10:26:31.932592,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,9,1127,False
2025-08-13T10:26:32.064259,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,21,1259,False
2025-08-13T10:26:37.898081,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,411,11,False
2025-08-13T10:26:38.392057,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,21,506,False
2025-08-13T10:26:41.780149,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,0,1424,False
2025-08-13T10:26:41.927138,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4107e-09,0.1918,-0.0082,okx→mexc,breakeven,146,3,False
2025-08-13T10:26:44.285767,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4107e-09,0.263,0.063,okx→mexc,profit,15,9,False
2025-08-13T10:26:44.718289,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4107e-09,0.263,0.063,okx→mexc,profit,0,442,False
2025-08-13T10:26:44.931271,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4107e-09,0.263,0.063,okx→mexc,profit,7,655,False
2025-08-13T10:26:45.597548,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,673,44,False
2025-08-13T10:26:45.663518,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,20,110,False
2025-08-13T10:26:51.164571,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4095e-09,0.2489,0.0489,okx→mexc,loss,5,723,False
2025-08-13T10:27:30.918808,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4108e-09,0.2701,0.0701,okx→mexc,profit,719,252,False
2025-08-13T10:27:31.361870,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4108e-09,0.2701,0.0701,okx→mexc,profit,20,695,False
2025-08-13T10:27:32.271415,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4101e-09,0.2203,0.0203,okx→mexc,loss,930,216,False
2025-08-13T10:27:32.423472,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4101e-09,0.2203,0.0203,okx→mexc,loss,20,368,False
2025-08-13T10:27:35.493717,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4103e-09,0.2345,0.0345,okx→mexc,loss,2,849,False
2025-08-13T10:27:36.250436,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,759,271,False
2025-08-13T10:27:36.389145,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,12,410,False
2025-08-13T10:27:36.537354,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,21,558,False
2025-08-13T10:27:38.880431,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,338,258,False
2025-08-13T10:27:39.116468,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,18,494,False
2025-08-13T10:27:39.664510,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,19,1042,False
2025-08-13T10:27:40.002976,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,13,1380,False
2025-08-13T10:27:40.196338,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4106e-09,0.2559,0.0559,okx→mexc,profit,207,244,False
2025-08-13T10:27:42.862304,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4102e-09,0.2274,0.0274,okx→mexc,loss,451,273,False
2025-08-13T10:27:44.967407,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,5,1056,False
2025-08-13T10:27:45.518256,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.411e-09,0.2843,0.0843,okx→mexc,profit,556,23,False
2025-08-13T10:27:45.579868,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.411e-09,0.2131,0.0131,okx→mexc,loss,12,84,False
2025-08-13T10:27:45.955829,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.411e-09,0.2843,0.0843,okx→mexc,profit,0,460,False
2025-08-13T10:27:48.146062,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4108e-09,0.2701,0.0701,okx→mexc,profit,532,254,False
2025-08-13T10:27:48.557028,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4108e-09,0.2701,0.0701,okx→mexc,profit,18,666,False
2025-08-13T10:27:48.668293,inter_exchange,BABYDOGEUSDT,okx,mexc,1.408e-09,1.4108e-09,0.1989,-0.0011,okx→mexc,breakeven,19,777,False
2025-08-13T10:27:50.620628,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4103e-09,0.2345,0.0345,okx→mexc,loss,21,1341,False
2025-08-13T10:27:52.116168,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4107e-09,0.263,0.063,okx→mexc,profit,1177,252,False
2025-08-13T10:27:54.587079,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,444,180,False
2025-08-13T10:27:54.889116,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,6,483,False
2025-08-13T10:27:55.005926,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,13,599,False
2025-08-13T10:27:55.106270,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,20,700,False
2025-08-13T10:27:55.211083,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4105e-09,0.2488,0.0488,okx→mexc,loss,17,805,False
2025-08-13T10:27:58.404295,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4108e-09,0.2701,0.0701,okx→mexc,profit,17,1418,False
2025-08-13T10:27:58.580200,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4099e-09,0.2061,0.0061,okx→mexc,breakeven,193,269,False
2025-08-13T10:28:01.217226,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4106e-09,0.2559,0.0559,okx→mexc,profit,1176,261,False
2025-08-13T10:28:01.817311,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4106e-09,0.2559,0.0559,okx→mexc,profit,8,861,False
2025-08-13T10:28:01.957250,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4106e-09,0.2559,0.0559,okx→mexc,profit,6,1001,False
2025-08-13T10:28:02.382725,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4106e-09,0.2559,0.0559,okx→mexc,profit,0,1426,False
2025-08-13T10:28:02.543093,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4103e-09,0.2345,0.0345,okx→mexc,loss,160,256,False
2025-08-13T10:28:07.127727,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4104e-09,0.3129,0.1129,okx→mexc,profit,9,861,False
2025-08-13T10:28:07.826362,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4104e-09,0.3129,0.1129,okx→mexc,profit,708,177,False
2025-08-13T10:28:09.062302,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4104e-09,0.3129,0.1129,okx→mexc,profit,19,1413,False
2025-08-13T10:28:10.468537,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4102e-09,0.2274,0.0274,okx→mexc,loss,953,252,False
2025-08-13T10:28:11.128017,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4102e-09,0.2274,0.0274,okx→mexc,loss,7,911,False
2025-08-13T10:28:11.803816,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,683,199,False
2025-08-13T10:28:12.033764,inter_exchange,BABYDOGEUSDT,okx,mexc,1.407e-09,1.4104e-09,0.2416,0.0416,okx→mexc,loss,9,429,False
2025-08-13T10:28:14.445982,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4104e-09,0.3129,0.1129,okx→mexc,profit,415,256,False
2025-08-13T10:28:16.601305,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4098e-09,0.2703,0.0703,okx→mexc,profit,21,985,False
2025-08-13T10:28:18.423021,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.41e-09,0.2845,0.0845,okx→mexc,profit,246,258,False
2025-08-13T10:28:19.244667,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.41e-09,0.2845,0.0845,okx→mexc,profit,19,1080,False
2025-08-13T10:28:19.748016,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.41e-09,0.2845,0.0845,okx→mexc,profit,522,252,False
2025-08-13T10:28:22.412680,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4102e-09,0.2987,0.0987,okx→mexc,profit,297,276,False
2025-08-13T10:28:27.548514,inter_exchange,CRVUSDT,mexc,okx,1.0264,1.0296,0.3118,0.1118,mexc→okx,profit,257,114,False
2025-08-13T10:28:27.678585,inter_exchange,CRVUSDT,mexc,okx,1.0264,1.0296,0.3118,0.1118,mexc→okx,profit,387,21,False
2025-08-13T10:28:27.768610,inter_exchange,CRVUSDT,mexc,okx,1.0264,1.0296,0.3118,0.1118,mexc→okx,profit,477,7,False
2025-08-13T10:28:27.951546,inter_exchange,CRVUSDT,mexc,okx,1.0264,1.0296,0.3118,0.1118,mexc→okx,profit,660,4,False
2025-08-13T10:28:28.061923,inter_exchange,CRVUSDT,mexc,binance,1.0264,1.0293,0.2825,0.1075,mexc→binance,profit,770,518,False
2025-08-13T10:28:28.186034,inter_exchange,CRVUSDT,mexc,binance,1.0264,1.0293,0.2825,0.1075,mexc→binance,profit,895,643,False
2025-08-13T10:28:28.307076,inter_exchange,CRVUSDT,mexc,binance,1.0264,1.0293,0.2825,0.1075,mexc→binance,profit,1016,764,False
2025-08-13T10:28:28.539543,inter_exchange,CRVUSDT,mexc,binance,1.0264,1.0293,0.2825,0.1075,mexc→binance,profit,1248,996,False
2025-08-13T10:28:33.366363,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4098e-09,0.2703,0.0703,okx→mexc,profit,5,781,False
2025-08-13T10:28:33.643649,inter_exchange,BABYDOGEUSDT,okx,mexc,1.406e-09,1.4098e-09,0.2703,0.0703,okx→mexc,profit,13,1058,False
2025-08-13T10:28:33.829629,inter_exchange,BABYDOGEUSDT,okx,mexc,1.405e-09,1.4098e-09,0.3416,0.1416,okx→mexc,profit,10,1244,False
2025-08-13T10:28:33.924363,inter_exchange,BABYDOGEUSDT,okx,mexc,1.405e-09,1.4098e-09,0.3416,0.1416,okx→mexc,profit,0,1339,False
2025-08-13T10:28:34.914762,inter_exchange,UNIUSDT,binance,okx,11.708,11.73,0.1879,0.0129,binance→okx,loss,763,4,False
2025-08-13T10:28:35.078800,inter_exchange,UNIUSDT,binance,okx,11.708,11.731,0.1964,0.0214,binance→okx,loss,927,19,False
2025-08-13T10:28:35.182887,inter_exchange,UNIUSDT,binance,okx,11.708,11.733,0.2135,0.0385,binance→okx,loss,1031,16,False
2025-08-13T10:28:35.284083,inter_exchange,UNIUSDT,binance,okx,11.708,11.733,0.2135,0.0385,binance→okx,loss,1132,0,False
2025-08-13T10:28:35.389641,inter_exchange,UNIUSDT,binance,okx,11.708,11.733,0.2135,0.0385,binance→okx,loss,1238,6,False
2025-08-13T10:28:35.483067,inter_exchange,UNIUSDT,mexc,okx,11.71,11.733,0.1964,-0.0036,mexc→okx,breakeven,1494,99,False
2025-08-13T10:28:36.811258,inter_exchange,BABYDOGEUSDT,okx,mexc,1.405e-09,1.4094e-09,0.3132,0.1132,okx→mexc,profit,866,251,False
2025-08-13T10:28:38.153937,inter_exchange,BABYDOGEUSDT,okx,mexc,1.405e-09,1.4094e-09,0.3132,0.1132,okx→mexc,profit,62,199,False
2025-08-13T10:28:41.869128,inter_exchange,BABYDOGEUSDT,okx,mexc,1.405e-09,1.4094e-09,0.3132,0.1132,okx→mexc,profit,18,1346,False
