timestamp,runtime_minutes,total_scans,inter_found,tri_found,breakeven,profit,loss,uniq_inter_count,uniq_inter_sum_net,uniq_tri_count,uniq_tri_sum_net,best_inter_profit,best_tri_profit,paper_start_balance,paper_balance,paper_total_pnl,orders_placed,orders_filled,orders_cancelled,fill_ratio,exec_avg_latency_ms,exec_total_slippage_pct,mexc_success,mexc_errors,binance_success,binance_errors,okx_success,okx_errors,bybit_success,bybit_errors,kucoin_success,kucoin_errors
20250813_214410,45.1609406,1416,212,0,38,105,69,28,1.1345,0,0.0,0.2646,0,10.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1413,3,1416,0,1416,0,1,0,1416,0
