timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T03:41:24.372436,inter_exchange,OASUSDT,mexc,okx,0.01242,0.01248,0.4831,0.2831,mexc→okx,profit,True
2025-08-13T03:41:26.558355,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:28.870540,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:30.523014,inter_exchange,OASUSDT,mexc,okx,0.01242,0.01248,0.4831,0.2831,mexc→okx,profit,False
2025-08-13T03:41:32.117151,inter_exchange,OASUSDT,mexc,okx,0.01242,0.01248,0.4831,0.2831,mexc→okx,profit,False
2025-08-13T03:41:33.723778,inter_exchange,OASUSDT,mexc,okx,0.01242,0.01248,0.4831,0.2831,mexc→okx,profit,False
2025-08-13T03:41:35.317675,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:36.767806,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:38.405269,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:40.056815,inter_exchange,OASUSDT,mexc,okx,0.01242,0.01248,0.4831,0.2831,mexc→okx,profit,False
2025-08-13T03:41:41.634184,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:43.225652,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:45.107025,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:46.871739,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:48.432782,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:49.990761,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:51.642796,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:53.367454,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:54.926629,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:56.521963,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:41:58.700816,inter_exchange,JASMYUSDT,kucoin,binance,0.019078,0.01911,0.1677,0.0127,kucoin→binance,loss,True
2025-08-13T03:41:58.700911,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
