timestamp,type,exchange,chain,gross_profit,net_profit,pairs,category,unique
2025-08-13T10:08:29.173051,triangular,okx,USDT→BTC→OKB→USDT,0.7267,0.3367,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:39.308376,triangular,okx,USDT→BTC→OKB→USDT,1.5469,1.1569,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:40.781581,triangular,okx,USDT→BTC→OKB→USDT,0.9245,0.5345,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:42.201063,triangular,okx,USDT→BTC→OKB→USDT,1.1637,0.7737,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:43.598749,triangular,okx,USDT→BTC→OKB→USDT,2.3362,1.9462,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:10:47.305636,triangular,okx,USDT→BTC→OKB→USDT,0.8154,0.4254,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
