timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T12:24:42.436660,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,16,1459,False
2025-08-13T12:24:43.867661,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4224e-09,0.2396,0.0396,okx→mexc,loss,1004,248,False
2025-08-13T12:24:48.484210,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4227e-09,0.1901,-0.0099,okx→mexc,breakeven,17,283,False
2025-08-13T12:24:48.582964,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4227e-09,0.1901,-0.0099,okx→mexc,breakeven,16,381,False
2025-08-13T12:24:49.268974,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4227e-09,0.1901,-0.0099,okx→mexc,breakeven,21,1067,False
2025-08-13T12:24:49.544806,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4227e-09,0.2607,0.0607,okx→mexc,profit,21,1343,False
2025-08-13T12:24:50.985412,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4226e-09,0.2537,0.0537,okx→mexc,profit,1462,252,False
2025-08-13T12:24:52.220056,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4226e-09,0.2537,0.0537,okx→mexc,profit,20,1486,False
2025-08-13T12:24:52.325114,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4229e-09,0.2748,0.0748,okx→mexc,profit,125,139,False
2025-08-13T12:24:52.821741,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,14,636,False
2025-08-13T12:24:53.387390,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,11,1202,False
2025-08-13T12:24:56.266376,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,478,177,False
2025-08-13T12:25:00.251326,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4232e-09,0.296,0.096,okx→mexc,profit,409,275,False
2025-08-13T12:25:01.041329,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4232e-09,0.296,0.096,okx→mexc,profit,6,1065,False
2025-08-13T12:25:04.453835,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4233e-09,0.2324,0.0324,okx→mexc,loss,13,501,False
2025-08-13T12:25:05.527104,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4236e-09,0.2535,0.0535,okx→mexc,profit,1086,170,False
2025-08-13T12:25:06.664818,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4236e-09,0.2535,0.0535,okx→mexc,profit,3,1308,False
2025-08-13T12:25:09.483651,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4234e-09,0.2394,0.0394,okx→mexc,loss,193,147,False
2025-08-13T12:25:13.581646,inter_exchange,ILVUSDT,binance,okx,18.43,18.461,0.1682,-0.0068,binance→okx,breakeven,149,7,False
2025-08-13T12:25:13.821288,inter_exchange,ILVUSDT,binance,okx,18.43,18.462,0.1736,-0.0014,binance→okx,breakeven,389,9,False
2025-08-13T12:25:24.389113,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,210,152,False
2025-08-13T12:25:29.010810,inter_exchange,BABYDOGEUSDT,okx,mexc,1.421e-09,1.4237e-09,0.19,-0.01,okx→mexc,breakeven,17,696,False
2025-08-13T12:25:29.595357,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4237e-09,0.2606,0.0606,okx→mexc,profit,13,1281,False
2025-08-13T12:25:29.906151,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4238e-09,0.2676,0.0676,okx→mexc,profit,323,195,False
2025-08-13T12:25:30.165580,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4238e-09,0.2676,0.0676,okx→mexc,profit,20,455,False
2025-08-13T12:25:30.344772,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4238e-09,0.2676,0.0676,okx→mexc,profit,3,634,False
2025-08-13T12:25:30.490063,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4238e-09,0.2676,0.0676,okx→mexc,profit,8,779,False
2025-08-13T12:25:31.201402,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4238e-09,0.2676,0.0676,okx→mexc,profit,0,1491,False
2025-08-13T12:25:33.858319,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4235e-09,0.2465,0.0465,okx→mexc,loss,469,200,False
2025-08-13T12:25:40.460810,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4233e-09,0.2324,0.0324,okx→mexc,loss,3,252,False
2025-08-13T12:25:40.551515,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4233e-09,0.2324,0.0324,okx→mexc,loss,0,343,False
2025-08-13T12:25:40.753318,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4233e-09,0.2324,0.0324,okx→mexc,loss,13,544,False
2025-08-13T12:25:41.781016,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4235e-09,0.2465,0.0465,okx→mexc,loss,1041,254,False
2025-08-13T12:25:44.438712,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4234e-09,0.2394,0.0394,okx→mexc,loss,630,270,False
2025-08-13T12:25:46.376288,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4228e-09,0.1972,-0.0028,okx→mexc,breakeven,1,882,False
2025-08-13T12:25:56.466507,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,106,126,False
2025-08-13T12:25:56.591053,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,20,250,False
2025-08-13T12:25:56.687372,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,15,347,False
2025-08-13T12:25:56.781472,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,18,441,False
2025-08-13T12:25:56.902152,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,6,562,False
2025-08-13T12:25:57.041926,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,6,701,False
2025-08-13T12:25:57.164556,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,14,824,False
2025-08-13T12:25:57.259592,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,12,919,False
2025-08-13T12:25:59.934982,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,17,1078,False
2025-08-13T12:26:00.019867,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,6,1163,False
2025-08-13T12:26:00.257099,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4231e-09,0.2183,0.0183,okx→mexc,loss,14,1401,False
2025-08-13T12:26:04.026335,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4233e-09,0.303,0.103,okx→mexc,profit,7,1210,False
2025-08-13T12:26:09.679289,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.422e-09,0.2821,0.0821,okx→mexc,profit,677,18,False
2025-08-13T12:26:10.781580,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.422e-09,0.2821,0.0821,okx→mexc,profit,17,1121,False
2025-08-13T12:26:12.565146,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4222e-09,0.2962,0.0962,okx→mexc,profit,16,497,False
2025-08-13T12:26:12.811965,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4222e-09,0.367,0.167,okx→mexc,profit,2,744,False
2025-08-13T12:26:13.273701,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4222e-09,0.367,0.167,okx→mexc,profit,20,1206,False
2025-08-13T12:26:13.861612,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4216e-09,0.3246,0.1246,okx→mexc,profit,608,121,False
2025-08-13T12:26:16.525247,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4212e-09,0.2257,0.0257,okx→mexc,loss,116,275,False
2025-08-13T12:26:16.632617,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4212e-09,0.2257,0.0257,okx→mexc,loss,3,383,False
2025-08-13T12:26:16.742550,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4212e-09,0.2257,0.0257,okx→mexc,loss,21,493,False
2025-08-13T12:26:16.837671,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4212e-09,0.2964,0.0964,okx→mexc,profit,14,588,False
2025-08-13T12:26:17.381552,inter_exchange,ARKMUSDT,okx,mexc,0.5598,0.5609,0.1965,-0.0035,okx→mexc,breakeven,18,1131,True
