timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T09:24:12.402714,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3891e-09,0.2237,0.0237,okx→mexc,loss,387,397,False
2025-08-13T09:24:12.590122,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3891e-09,0.2237,0.0237,okx→mexc,loss,6,584,False
2025-08-13T09:24:12.973741,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,967,21,False
2025-08-13T09:24:13.001154,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3891e-09,0.2237,0.0237,okx→mexc,loss,21,996,False
2025-08-13T09:24:13.204892,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,1198,0,False
2025-08-13T09:24:13.880768,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,167,249,False
2025-08-13T09:24:21.240788,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,67,193,False
2025-08-13T09:24:21.328453,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,21,281,False
2025-08-13T09:24:21.576182,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,21,529,False
2025-08-13T09:24:22.207519,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,17,1160,False
2025-08-13T09:24:22.451822,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,8,1404,False
2025-08-13T09:24:22.805527,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,248,292,False
2025-08-13T09:24:23.430422,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,12,917,False
2025-08-13T09:24:27.671529,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,1347,21,False
2025-08-13T09:24:27.825794,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,0,242,False
2025-08-13T09:24:27.825838,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,242,175,False
2025-08-13T09:24:28.763807,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,21,1180,False
2025-08-13T09:24:31.084975,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,500,71,False
2025-08-13T09:24:31.192448,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,22,609,False
2025-08-13T09:24:31.515625,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,21,932,False
2025-08-13T09:24:31.662645,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,21,1079,False
2025-08-13T09:24:41.039151,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,613,22,False
2025-08-13T09:24:41.039308,inter_exchange,GHSTUSDT,okx,binance,0.5051,0.506,0.1782,0.0032,okx→binance,breakeven,769,170,False
2025-08-13T09:24:41.207214,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,191,21,False
2025-08-13T09:24:41.385862,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,369,21,False
2025-08-13T09:24:46.587543,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,22,546,False
2025-08-13T09:24:46.587864,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3898e-09,0.2742,0.0742,okx→mexc,profit,1040,22,False
2025-08-13T09:24:47.603341,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3898e-09,0.2742,0.0742,okx→mexc,profit,21,1038,False
2025-08-13T09:24:47.726922,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3898e-09,0.2742,0.0742,okx→mexc,profit,22,1161,False
2025-08-13T09:24:49.275423,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,126,294,False
2025-08-13T09:24:49.899688,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,22,919,False
2025-08-13T09:24:49.952982,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,21,972,False
2025-08-13T09:24:50.057540,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,22,1077,False
2025-08-13T09:24:50.157803,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,22,1177,False
2025-08-13T09:24:58.173679,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,312,22,False
2025-08-13T09:24:59.413492,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,7,1262,False
2025-08-13T09:24:59.498095,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3889e-09,0.2092,0.0092,okx→mexc,breakeven,13,1346,False
2025-08-13T09:25:01.306050,inter_exchange,GHSTUSDT,okx,binance,0.5051,0.506,0.1782,0.0032,okx→binance,breakeven,540,1405,False
2025-08-13T09:25:01.306215,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,22,2,False
2025-08-13T09:25:01.443786,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,160,21,False
2025-08-13T09:25:01.513161,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,229,21,False
2025-08-13T09:25:01.602622,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,319,4,False
2025-08-13T09:25:01.704142,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,420,20,False
2025-08-13T09:25:01.769892,inter_exchange,OASUSDT,mexc,okx,0.01226,0.01229,0.2447,0.0447,mexc→okx,loss,486,20,False
