timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T04:06:28.864103,inter_exchange,IQUSDT,binance,mexc,0.00362,0.003626,0.1657,-0.0093,binance→mexc,breakeven,False
2025-08-13T04:06:28.864261,inter_exchange,LDOUSDT,okx,mexc,1.5094,1.5129,0.2319,0.0319,okx→mexc,loss,True
2025-08-13T04:06:28.864326,inter_exchange,GHSTUSDT,okx,mexc,0.5057,0.5069,0.2373,0.0373,okx→mexc,loss,False
2025-08-13T04:06:28.864373,inter_exchange,COMPUSDT,binance,kucoin,52.55,52.66,0.2093,0.0543,binance→kucoin,profit,True
2025-08-13T04:06:28.864412,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:30.473123,inter_exchange,SLPUSDT,bybit,kucoin,0.00199,0.001993,0.1508,-0.0092,bybit→kucoin,breakeven,False
2025-08-13T04:06:30.473289,inter_exchange,GHSTUSDT,okx,mexc,0.5057,0.5069,0.2373,0.0373,okx→mexc,loss,False
2025-08-13T04:06:30.473349,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:32.697172,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:34.565050,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:36.409942,inter_exchange,SLPUSDT,bybit,binance,0.001989,0.001992,0.1508,-0.0042,bybit→binance,breakeven,True
2025-08-13T04:06:36.410227,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:37.948445,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:39.440554,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:40.929433,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:42.419582,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:43.924158,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:45.405139,inter_exchange,OASUSDT,bybit,kucoin,0.012326,0.01237,0.357,0.197,bybit→kucoin,profit,False
2025-08-13T04:06:46.983194,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:48.474177,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:49.964478,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:51.549019,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:53.039497,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:54.538491,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:56.022832,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:06:59.182274,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:07:00.818508,inter_exchange,OASUSDT,bybit,kucoin,0.012338,0.01237,0.2594,0.0994,bybit→kucoin,profit,False
2025-08-13T04:07:02.508641,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.384e-09,1.387e-09,0.2168,0.0368,okx→kucoin,loss,False
