timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T09:49:22.735580,inter_exchange,BABYDOGEUSDT,okx,mexc,1.384e-09,1.3885e-09,0.3251,0.1251,okx→mexc,profit,4,1387,False
2025-08-13T09:49:26.401106,inter_exchange,BABYDOGEUSDT,okx,mexc,1.384e-09,1.3885e-09,0.3251,0.1251,okx→mexc,profit,18,1221,False
2025-08-13T09:49:27.983709,inter_exchange,BABYDOGEUSDT,okx,mexc,1.384e-09,1.3885e-09,0.3251,0.1251,okx→mexc,profit,516,260,False
2025-08-13T09:49:28.547182,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3885e-09,0.2527,0.0527,okx→mexc,profit,11,824,False
2025-08-13T09:49:33.286180,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3888e-09,0.2744,0.0744,okx→mexc,profit,1319,174,False
2025-08-13T09:49:49.499140,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3889e-09,0.2816,0.0816,okx→mexc,profit,2,592,False
2025-08-13T09:49:53.200647,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3892e-09,0.3032,0.1032,okx→mexc,profit,939,166,False
2025-08-13T09:49:53.680892,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3892e-09,0.3032,0.1032,okx→mexc,profit,20,646,False
2025-08-13T09:49:53.814001,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3892e-09,0.3032,0.1032,okx→mexc,profit,4,779,False
2025-08-13T09:49:56.014251,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3894e-09,0.2453,0.0453,okx→mexc,loss,14,398,False
2025-08-13T09:49:56.151284,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3894e-09,0.2453,0.0453,okx→mexc,loss,4,535,False
2025-08-13T09:49:56.237936,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3894e-09,0.2453,0.0453,okx→mexc,loss,22,621,False
2025-08-13T09:50:11.464908,inter_exchange,BABYDOGEUSDT,okx,mexc,1.387e-09,1.3902e-09,0.2307,0.0307,okx→mexc,loss,853,237,False
2025-08-13T09:50:13.175229,inter_exchange,BABYDOGEUSDT,okx,mexc,1.387e-09,1.3904e-09,0.2451,0.0451,okx→mexc,loss,12,369,False
2025-08-13T09:50:15.714328,inter_exchange,BABYDOGEUSDT,okx,mexc,1.387e-09,1.3905e-09,0.2523,0.0523,okx→mexc,profit,1,506,False
2025-08-13T09:50:15.838592,inter_exchange,BABYDOGEUSDT,okx,mexc,1.387e-09,1.3905e-09,0.2523,0.0523,okx→mexc,profit,16,630,False
2025-08-13T09:50:16.796692,inter_exchange,BABYDOGEUSDT,okx,mexc,1.387e-09,1.3906e-09,0.2596,0.0596,okx→mexc,profit,974,259,False
2025-08-13T09:50:23.428347,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3907e-09,0.1945,-0.0055,okx→mexc,breakeven,655,261,False
2025-08-13T09:50:23.489475,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3907e-09,0.1945,-0.0055,okx→mexc,breakeven,17,322,False
2025-08-13T09:50:27.402388,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3908e-09,0.2017,0.0017,okx→mexc,breakeven,257,259,False
2025-08-13T09:50:33.988670,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3908e-09,0.2017,0.0017,okx→mexc,breakeven,355,258,False
2025-08-13T09:50:39.292026,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3913e-09,0.2378,0.0378,okx→mexc,loss,810,171,False
2025-08-13T09:50:42.277141,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3917e-09,0.2666,0.0666,okx→mexc,profit,21,614,False
2025-08-13T09:50:43.205092,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3918e-09,0.2738,0.0738,okx→mexc,profit,948,167,False
2025-08-13T09:50:44.527682,inter_exchange,ILVUSDT,okx,binance,17.9,17.93,0.1676,-0.0074,okx→binance,breakeven,254,24,False
2025-08-13T09:50:45.843526,inter_exchange,BABYDOGEUSDT,okx,mexc,1.388e-09,1.3918e-09,0.2738,0.0738,okx→mexc,profit,1128,265,False
2025-08-13T09:50:46.056658,inter_exchange,BABYDOGEUSDT,okx,mexc,1.389e-09,1.3918e-09,0.2016,0.0016,okx→mexc,breakeven,17,478,False
2025-08-13T09:50:46.149876,inter_exchange,BABYDOGEUSDT,okx,mexc,1.389e-09,1.3918e-09,0.2016,0.0016,okx→mexc,breakeven,6,571,False
2025-08-13T09:50:47.187994,inter_exchange,BABYDOGEUSDT,okx,mexc,1.389e-09,1.3922e-09,0.2304,0.0304,okx→mexc,loss,1044,281,False
2025-08-13T09:50:53.724335,inter_exchange,BABYDOGEUSDT,okx,mexc,1.389e-09,1.3927e-09,0.2664,0.0664,okx→mexc,profit,21,1428,False
2025-08-13T09:50:56.446617,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3927e-09,0.1942,-0.0058,okx→mexc,breakeven,457,64,False
2025-08-13T09:50:59.312917,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3931e-09,0.223,0.023,okx→mexc,loss,171,261,False
2025-08-13T09:50:59.456243,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3931e-09,0.223,0.023,okx→mexc,loss,13,404,False
2025-08-13T09:50:59.916906,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3931e-09,0.223,0.023,okx→mexc,loss,17,865,False
2025-08-13T09:51:00.020773,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3931e-09,0.223,0.023,okx→mexc,loss,9,969,False
2025-08-13T09:51:00.641618,inter_exchange,BABYDOGEUSDT,okx,mexc,1.39e-09,1.3932e-09,0.2302,0.0302,okx→mexc,loss,630,266,False
2025-08-13T09:51:01.959448,inter_exchange,ILVUSDT,okx,binance,17.911,17.95,0.2177,0.0427,okx→binance,loss,82,4,False
2025-08-13T09:51:02.041263,inter_exchange,ILVUSDT,okx,binance,17.911,17.95,0.2177,0.0427,okx→binance,loss,20,86,False
