timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T03:51:25.593873,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:28.826555,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:30.509550,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:31.996593,inter_exchange,BABYDOGEUSDT,okx,mexc,1.394e-09,1.3968e-09,0.2009,0.0009,okx→mexc,breakeven,False
2025-08-13T03:51:31.996666,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:33.822018,inter_exchange,BABYDOGEUSDT,okx,mexc,1.394e-09,1.3968e-09,0.2009,0.0009,okx→mexc,breakeven,False
2025-08-13T03:51:33.822083,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:35.600003,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:37.264474,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:38.775439,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:40.280666,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:41.784341,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:43.255254,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:44.761229,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.871,0.1738,-0.0062,okx→kucoin,breakeven,False
2025-08-13T03:51:44.761422,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:46.286688,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:47.770478,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:49.246661,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:50.753078,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:52.305129,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:53.798851,inter_exchange,BABYDOGEUSDT,okx,bybit,1.394e-09,1.3964e-09,0.1722,-0.0078,okx→bybit,breakeven,False
2025-08-13T03:51:53.799083,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:55.293575,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:56.776607,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:51:58.263796,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:00.737442,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:02.248735,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.875,0.1962,0.0162,okx→kucoin,loss,False
2025-08-13T03:52:02.248952,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:03.723585,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.875,0.1962,0.0162,okx→kucoin,loss,False
2025-08-13T03:52:03.723753,inter_exchange,BONKUSDT,binance,kucoin,2.629e-05,2.6331e-05,0.156,0.001,binance→kucoin,breakeven,False
2025-08-13T03:52:03.723811,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:05.382259,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.875,0.1962,0.0162,okx→kucoin,loss,False
2025-08-13T03:52:05.382506,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:06.899070,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.875,0.1962,0.0162,okx→kucoin,loss,False
2025-08-13T03:52:06.899221,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:08.430460,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.873,0.185,0.005,okx→kucoin,breakeven,False
2025-08-13T03:52:08.430680,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:10.089544,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.875,0.1962,0.0162,okx→kucoin,loss,False
2025-08-13T03:52:10.089731,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:11.684112,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.873,0.185,0.005,okx→kucoin,breakeven,False
2025-08-13T03:52:11.684184,inter_exchange,PENDLEUSDT,bybit,mexc,5.644,5.656,0.2126,0.0326,bybit→mexc,loss,False
2025-08-13T03:52:11.684632,inter_exchange,BABYDOGEUSDT,okx,bybit,1.394e-09,1.3964e-09,0.1722,-0.0078,okx→bybit,breakeven,False
2025-08-13T03:52:11.684727,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:14.311983,inter_exchange,MAGICUSDT,binance,kucoin,0.2713,0.2717,0.1474,-0.0076,binance→kucoin,breakeven,False
2025-08-13T03:52:14.312068,inter_exchange,ILVUSDT,okx,kucoin,17.84,17.873,0.185,0.005,okx→kucoin,breakeven,False
2025-08-13T03:52:14.312176,inter_exchange,BABYDOGEUSDT,okx,mexc,1.394e-09,1.3968e-09,0.2009,0.0009,okx→mexc,breakeven,False
2025-08-13T03:52:14.312217,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:16.177173,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:17.671147,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:19.541087,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:21.132872,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:23.794313,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:25.638268,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:27.467481,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:29.338776,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:31.465185,inter_exchange,MAGICUSDT,binance,kucoin,0.2712,0.2716,0.1475,-0.0075,binance→kucoin,breakeven,False
2025-08-13T03:52:31.465565,inter_exchange,BABYDOGEUSDT,okx,mexc,1.393e-09,1.3958e-09,0.201,0.001,okx→mexc,breakeven,False
2025-08-13T03:52:31.465688,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:34.112037,inter_exchange,MAGICUSDT,binance,kucoin,0.2711,0.2716,0.1844,0.0294,binance→kucoin,loss,False
2025-08-13T03:52:34.112272,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:35.807646,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:37.330933,inter_exchange,GHSTUSDT,okx,mexc,0.5087,0.51,0.2556,0.0556,okx→mexc,profit,True
2025-08-13T03:52:37.331109,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:39.183740,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:41.359949,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:42.855783,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:44.733991,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:46.599487,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:48.096224,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:49.587923,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:51.275020,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:53.121946,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:52:53.122080,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:54.613849,inter_exchange,MAGICUSDT,binance,kucoin,0.2709,0.2713,0.1477,-0.0073,binance→kucoin,breakeven,False
2025-08-13T03:52:54.614025,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:52:54.614066,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:56.288392,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:52:56.288462,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:57.860383,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:52:57.860481,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:52:59.393433,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:52:59.393511,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:53:00.908593,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:00.908674,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:53:02.434650,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:02.434719,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:53:03.957332,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:03.957408,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01248,0.4023,0.2023,mexc→okx,profit,False
2025-08-13T03:53:05.463271,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:05.463335,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012476,0.3701,0.1901,mexc→bybit,profit,True
2025-08-13T03:53:08.483528,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:08.483591,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012476,0.3701,0.1901,mexc→bybit,profit,False
2025-08-13T03:53:09.975227,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:09.975297,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012476,0.3701,0.1901,mexc→bybit,profit,False
2025-08-13T03:53:11.526994,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:53:11.527081,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012476,0.3701,0.1901,mexc→bybit,profit,False
