timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T04:21:29.973487,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:21:29.973587,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:31.521778,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:21:31.521880,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:33.130754,inter_exchange,EDUUSDT,binance,kucoin,0.1439,0.145,0.7644,0.6094,binance→kucoin,profit,False
2025-08-13T04:21:33.130862,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:34.605059,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:34.605269,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:36.149419,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:36.149559,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:37.637877,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:37.637977,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:39.116210,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:39.116297,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:40.619993,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:40.620366,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:42.500739,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:42.500891,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:44.070036,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:44.070153,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:45.757606,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:45.757803,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:47.299410,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:47.299647,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:49.159087,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:49.159311,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:50.664404,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:50.664638,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:52.176362,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:52.176584,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:53.701533,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:53.701848,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:55.214460,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:55.214748,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:58.084153,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:58.084751,inter_exchange,BABYDOGEUSDT,okx,mexc,1.38e-09,1.3829e-09,0.2101,0.0101,okx→mexc,loss,False
2025-08-13T04:21:58.084922,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:21:59.649152,inter_exchange,EDUUSDT,mexc,kucoin,0.1439,0.145,0.7644,0.5844,mexc→kucoin,profit,False
2025-08-13T04:21:59.649309,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:01.142602,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:01.142747,inter_exchange,BABYDOGEUSDT,okx,mexc,1.38e-09,1.3831e-09,0.2246,0.0246,okx→mexc,loss,False
2025-08-13T04:22:01.142837,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:02.751779,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:02.751962,inter_exchange,BABYDOGEUSDT,okx,mexc,1.38e-09,1.3831e-09,0.2246,0.0246,okx→mexc,loss,False
2025-08-13T04:22:02.753664,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:04.237371,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:04.237553,inter_exchange,BABYDOGEUSDT,okx,mexc,1.38e-09,1.3831e-09,0.2246,0.0246,okx→mexc,loss,False
2025-08-13T04:22:04.237722,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:05.738820,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:05.738950,inter_exchange,BABYDOGEUSDT,okx,mexc,1.38e-09,1.383e-09,0.2174,0.0174,okx→mexc,loss,False
2025-08-13T04:22:05.739046,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:07.267009,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:07.267313,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:08.770366,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
2025-08-13T04:22:08.770513,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:22:10.600004,inter_exchange,EDUUSDT,mexc,kucoin,0.144,0.145,0.6944,0.5144,mexc→kucoin,profit,False
