timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category
2025-08-13T02:44:08.546889,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:11.021940,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:13.496855,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:15.989476,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:18.468117,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:20.947778,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:23.439873,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:25.969172,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:28.446884,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:30.941601,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:33.423816,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:35.935864,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:39.146780,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:41.627504,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:44.138994,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:46.620372,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:49.089254,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:51.815505,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:44:54.301670,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:44:56.812577,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:44:59.286306,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:01.782843,inter_exchange,BABYDOGEUSDT,okx,mexc,1.384e-09,1.3904e-09,0.4624,0.1624,okx→mexc,profit
2025-08-13T02:45:04.256794,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:06.740731,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:09.258739,inter_exchange,PERPUSDT,binance,okx,0.3045,0.306,0.4926,0.3176,binance→okx,profit
2025-08-13T02:45:09.258889,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:12.691961,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:15.184808,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:17.664245,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:20.142417,inter_exchange,PERPUSDT,mexc,okx,0.3038,0.3049,0.3621,0.0621,mexc→okx,profit
2025-08-13T02:45:20.142511,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:22.627983,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:25.103386,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:27.590540,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:30.093928,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:32.580664,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:35.052221,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:37.535927,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:40.020614,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:42.498965,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:45.782106,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:48.389193,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:50.873150,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:53.405432,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:55.891106,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:45:58.512729,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:46:00.988892,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:46:03.461389,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:46:05.939618,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:08.486905,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:11.190396,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:13.901388,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:17.418421,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:46:20.272764,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:22.918537,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:25.476854,inter_exchange,BABYDOGEUSDT,okx,mexc,1.385e-09,1.3904e-09,0.3899,0.0899,okx→mexc,profit
2025-08-13T02:46:28.008195,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:30.507962,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:32.999516,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:35.485300,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:45.422453,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:48.067218,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:51.439762,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:53.913585,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:56.403828,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:46:58.874838,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:08.810608,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:11.289274,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:13.768484,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:16.239247,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:18.711911,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:47:21.189203,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:48:10.051686,inter_exchange,GHSTUSDT,okx,mexc,0.5103,0.512,0.3331,0.0331,okx→mexc,loss
2025-08-13T02:48:35.860807,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:48:38.371952,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:48:40.855407,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:48:43.342220,inter_exchange,BABYDOGEUSDT,okx,mexc,1.386e-09,1.3904e-09,0.3175,0.0175,okx→mexc,loss
2025-08-13T02:49:04.916775,inter_exchange,GHSTUSDT,okx,mexc,0.5095,0.511,0.2944,-0.0056,okx→mexc,breakeven
2025-08-13T02:49:15.195116,inter_exchange,GHSTUSDT,okx,binance,0.5098,0.511,0.2354,0.0604,okx→binance,profit
