timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T03:46:24.176889,inter_exchange,ROSEUSDT,kucoin,bybit,0.02918,0.02923,0.1714,0.0114,kucoin→bybit,loss,False
2025-08-13T03:46:24.176987,inter_exchange,BABYDOGEUSDT,okx,bybit,1.395e-09,1.3976e-09,0.1864,0.0064,okx→bybit,breakeven,False
2025-08-13T03:46:24.177024,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:25.991697,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:28.489726,inter_exchange,ROSEUSDT,kucoin,bybit,0.02918,0.02923,0.1714,0.0114,kucoin→bybit,loss,False
2025-08-13T03:46:28.489823,inter_exchange,BABYDOGEUSDT,okx,bybit,1.395e-09,1.3976e-09,0.1864,0.0064,okx→bybit,breakeven,False
2025-08-13T03:46:28.489860,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:30.336613,inter_exchange,ROSEUSDT,kucoin,bybit,0.02918,0.02923,0.1714,0.0114,kucoin→bybit,loss,False
2025-08-13T03:46:30.336709,inter_exchange,BABYDOGEUSDT,okx,mexc,1.395e-09,1.3978e-09,0.2007,0.0007,okx→mexc,breakeven,False
2025-08-13T03:46:30.336747,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:31.883328,inter_exchange,ROSEUSDT,kucoin,bybit,0.02918,0.02923,0.1714,0.0114,kucoin→bybit,loss,False
2025-08-13T03:46:31.883484,inter_exchange,BABYDOGEUSDT,okx,mexc,1.395e-09,1.3977e-09,0.1935,-0.0065,okx→mexc,breakeven,False
2025-08-13T03:46:31.883547,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:33.432540,inter_exchange,ROSEUSDT,kucoin,bybit,0.02918,0.02923,0.1714,0.0114,kucoin→bybit,loss,False
2025-08-13T03:46:33.432681,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:35.040009,inter_exchange,BABYDOGEUSDT,okx,mexc,1.395e-09,1.3977e-09,0.1935,-0.0065,okx→mexc,breakeven,False
2025-08-13T03:46:35.040079,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:36.691747,inter_exchange,BABYDOGEUSDT,okx,mexc,1.394e-09,1.3973e-09,0.2367,0.0367,okx→mexc,loss,False
2025-08-13T03:46:36.691868,inter_exchange,OASUSDT,mexc,okx,0.01243,0.01247,0.3218,0.1218,mexc→okx,profit,False
2025-08-13T03:46:38.294865,inter_exchange,BABYDOGEUSDT,okx,mexc,1.394e-09,1.3971e-09,0.2224,0.0224,okx→mexc,loss,False
