timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T08:28:56.948090,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4051e-09,0.2211,0.0211,okx→mexc,loss,310,23,False
2025-08-13T08:28:57.151390,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4051e-09,0.2211,0.0211,okx→mexc,loss,11,227,False
2025-08-13T08:28:58.378208,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4051e-09,0.2211,0.0211,okx→mexc,loss,21,1454,False
2025-08-13T08:28:58.790601,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4052e-09,0.2282,0.0282,okx→mexc,loss,349,22,False
2025-08-13T08:28:59.537598,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4052e-09,0.2282,0.0282,okx→mexc,loss,23,769,False
2025-08-13T08:28:59.918394,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4052e-09,0.2282,0.0282,okx→mexc,loss,12,1150,False
2025-08-13T08:29:00.243671,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4054e-09,0.2425,0.0425,okx→mexc,loss,337,204,False
2025-08-13T08:29:00.556299,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4054e-09,0.2425,0.0425,okx→mexc,loss,6,517,False
2025-08-13T08:29:03.603015,inter_exchange,BABYDOGEUSDT,okx,mexc,1.402e-09,1.4055e-09,0.2496,0.0496,okx→mexc,loss,1211,63,False
2025-08-13T08:29:20.751737,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4058e-09,0.1996,-0.0004,okx→mexc,breakeven,21,1039,False
2025-08-13T08:29:34.439334,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,117,339,False
2025-08-13T08:29:34.685173,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,13,585,False
2025-08-13T08:29:34.770253,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,8,670,False
2025-08-13T08:29:34.987418,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,8,887,False
2025-08-13T08:29:35.097813,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,16,997,False
2025-08-13T08:29:35.275434,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,2,1175,False
2025-08-13T08:29:35.521043,inter_exchange,BALUSDT,okx,mexc,1.5185,1.5216,0.2041,0.0041,okx→mexc,breakeven,19,1420,False
2025-08-13T08:29:37.083665,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4066e-09,0.2566,0.0566,okx→mexc,profit,14,1386,False
2025-08-13T08:29:39.053783,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4062e-09,0.2281,0.0281,okx→mexc,loss,86,264,False
2025-08-13T08:29:39.384697,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4062e-09,0.2281,0.0281,okx→mexc,loss,12,595,False
2025-08-13T08:29:40.559758,inter_exchange,OASUSDT,mexc,okx,0.01227,0.0123,0.2445,0.0445,mexc→okx,loss,251,13,False
2025-08-13T08:29:40.762809,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4063e-09,0.2352,0.0352,okx→mexc,loss,21,455,False
2025-08-13T08:29:40.804193,inter_exchange,OASUSDT,mexc,okx,0.01227,0.0123,0.2445,0.0445,mexc→okx,loss,496,9,False
2025-08-13T08:29:42.073715,inter_exchange,OASUSDT,mexc,okx,0.01227,0.0123,0.2445,0.0445,mexc→okx,loss,208,1278,False
2025-08-13T08:29:42.073824,inter_exchange,BABYDOGEUSDT,okx,mexc,1.403e-09,1.4065e-09,0.2495,0.0495,okx→mexc,loss,206,208,False
