timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,ask_age_ms,bid_age_ms,unique
2025-08-13T11:49:40.876746,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4196e-09,0.2542,0.0542,okx→mexc,profit,16,482,False
2025-08-13T11:49:40.989052,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4196e-09,0.2542,0.0542,okx→mexc,profit,19,594,False
2025-08-13T11:49:41.614396,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4196e-09,0.2542,0.0542,okx→mexc,profit,20,1220,False
2025-08-13T11:49:43.272595,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4193e-09,0.2331,0.0331,okx→mexc,loss,193,463,False
2025-08-13T11:49:43.907675,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4193e-09,0.2331,0.0331,okx→mexc,loss,15,1098,False
2025-08-13T11:49:44.051641,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4193e-09,0.2331,0.0331,okx→mexc,loss,17,1242,False
2025-08-13T11:49:44.138342,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4193e-09,0.2331,0.0331,okx→mexc,loss,15,1329,False
2025-08-13T11:49:44.599395,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4195e-09,0.2472,0.0472,okx→mexc,loss,21,166,False
2025-08-13T11:49:44.794533,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4195e-09,0.2472,0.0472,okx→mexc,loss,16,361,False
2025-08-13T11:49:44.882244,inter_exchange,BABYDOGEUSDT,okx,mexc,1.416e-09,1.4195e-09,0.2472,0.0472,okx→mexc,loss,2,449,False
2025-08-13T11:49:47.237224,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.42e-09,0.2117,0.0117,okx→mexc,loss,1499,260,False
2025-08-13T11:49:48.721650,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4201e-09,0.2188,0.0188,okx→mexc,loss,20,419,False
2025-08-13T11:50:00.398506,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4201e-09,0.2188,0.0188,okx→mexc,loss,20,1230,False
2025-08-13T11:50:02.802543,inter_exchange,BABYDOGEUSDT,okx,mexc,1.417e-09,1.4204e-09,0.2399,0.0399,okx→mexc,loss,7,1069,False
2025-08-13T11:50:03.531704,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.421e-09,0.2116,0.0116,okx→mexc,loss,65,464,False
2025-08-13T11:50:04.544131,inter_exchange,FLOKIUSDT,mexc,okx,0.00011763,0.00011787,0.204,0.004,mexc→okx,breakeven,1478,13,False
2025-08-13T11:50:07.712248,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4227e-09,0.1901,-0.0099,okx→mexc,breakeven,546,482,False
2025-08-13T11:50:08.592224,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4227e-09,0.1901,-0.0099,okx→mexc,breakeven,11,1362,False
2025-08-13T11:50:09.024733,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4232e-09,0.2254,0.0254,okx→mexc,loss,443,169,False
2025-08-13T11:50:09.554396,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4232e-09,0.296,0.096,okx→mexc,profit,5,699,False
2025-08-13T11:50:09.796845,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4232e-09,0.2254,0.0254,okx→mexc,loss,21,941,False
2025-08-13T11:50:10.349179,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,573,259,False
2025-08-13T11:50:13.128036,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,18,387,False
2025-08-13T11:50:13.254822,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,20,513,False
2025-08-13T11:50:13.831142,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4229e-09,0.2748,0.0748,okx→mexc,profit,15,1089,False
2025-08-13T11:50:15.641122,inter_exchange,BABYDOGEUSDT,okx,mexc,1.42e-09,1.4229e-09,0.2042,0.0042,okx→mexc,breakeven,442,271,False
2025-08-13T11:50:16.696429,inter_exchange,DOGEUSDT,okx,binance,0.24964,0.25019,0.2203,0.0453,okx→binance,loss,7,1081,False
2025-08-13T11:50:16.717702,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4229e-09,0.2748,0.0748,okx→mexc,profit,21,1348,False
2025-08-13T11:50:16.799274,inter_exchange,DOGEUSDT,okx,binance,0.2496,0.25019,0.2364,0.0614,okx→binance,profit,3,1184,False
2025-08-13T11:50:16.930950,inter_exchange,DOGEUSDT,okx,binance,0.2496,0.25019,0.2364,0.0614,okx→binance,profit,18,1315,False
2025-08-13T11:50:17.172506,inter_exchange,DOGEUSDT,okx,mexc,0.24962,0.25011,0.1963,-0.0037,okx→mexc,breakeven,19,487,False
2025-08-13T11:50:17.264980,inter_exchange,DOGEUSDT,okx,mexc,0.2496,0.25011,0.2043,0.0043,okx→mexc,breakeven,16,579,False
2025-08-13T11:50:17.363375,inter_exchange,DOGEUSDT,okx,mexc,0.24957,0.25011,0.2164,0.0164,okx→mexc,loss,19,678,False
2025-08-13T11:50:17.459368,inter_exchange,DOGEUSDT,okx,mexc,0.24957,0.25011,0.2164,0.0164,okx→mexc,loss,15,774,False
2025-08-13T11:50:17.597425,inter_exchange,DOGEUSDT,okx,mexc,0.24957,0.25011,0.2164,0.0164,okx→mexc,loss,11,912,False
2025-08-13T11:50:17.692030,inter_exchange,DOGEUSDT,okx,mexc,0.24957,0.25011,0.2164,0.0164,okx→mexc,loss,2,1006,False
2025-08-13T11:50:17.838637,inter_exchange,DOGEUSDT,okx,mexc,0.24953,0.25011,0.2324,0.0324,okx→mexc,loss,13,1153,False
2025-08-13T11:50:17.921788,inter_exchange,DOGEUSDT,okx,mexc,0.24952,0.25011,0.2365,0.0365,okx→mexc,loss,7,1236,False
2025-08-13T11:50:18.018259,inter_exchange,DOGEUSDT,okx,mexc,0.24952,0.25011,0.2365,0.0365,okx→mexc,loss,5,1333,False
2025-08-13T11:50:18.170514,inter_exchange,DOGEUSDT,okx,mexc,0.24951,0.25011,0.2405,0.0405,okx→mexc,loss,11,1485,False
2025-08-13T11:50:18.281459,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.422e-09,0.2114,0.0114,okx→mexc,loss,381,208,False
2025-08-13T11:50:21.452242,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.422e-09,0.2114,0.0114,okx→mexc,loss,18,808,False
2025-08-13T11:50:21.634160,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.422e-09,0.2114,0.0114,okx→mexc,loss,1,990,False
2025-08-13T11:50:30.451856,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4218e-09,0.268,0.068,okx→mexc,profit,13,336,False
2025-08-13T11:50:30.823296,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4218e-09,0.268,0.068,okx→mexc,profit,21,708,False
2025-08-13T11:50:31.692885,inter_exchange,BABYDOGEUSDT,okx,mexc,1.418e-09,1.4222e-09,0.2962,0.0962,okx→mexc,profit,890,255,False
2025-08-13T11:50:32.271042,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4222e-09,0.2255,0.0255,okx→mexc,loss,2,834,False
2025-08-13T11:50:32.430748,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4222e-09,0.2255,0.0255,okx→mexc,loss,14,993,False
2025-08-13T11:50:35.285659,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4222e-09,0.2255,0.0255,okx→mexc,loss,21,943,False
2025-08-13T11:50:35.904488,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4221e-09,0.2185,0.0185,okx→mexc,loss,640,253,False
2025-08-13T11:50:38.543199,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,68,127,False
2025-08-13T11:50:38.723215,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,3,307,False
2025-08-13T11:50:38.948057,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,10,531,False
2025-08-13T11:50:40.564688,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4221e-09,0.2185,0.0185,okx→mexc,loss,13,888,False
2025-08-13T11:50:42.522899,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4228e-09,0.2678,0.0678,okx→mexc,profit,1168,272,False
2025-08-13T11:50:46.470819,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4229e-09,0.2748,0.0748,okx→mexc,profit,102,256,False
2025-08-13T11:50:47.780946,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4225e-09,0.2467,0.0467,okx→mexc,loss,1412,252,False
2025-08-13T11:50:48.729858,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4225e-09,0.2467,0.0467,okx→mexc,loss,18,1201,False
2025-08-13T11:50:51.467981,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4222e-09,0.2255,0.0255,okx→mexc,loss,16,1292,False
2025-08-13T11:50:51.741692,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,290,256,False
2025-08-13T11:50:52.373470,inter_exchange,BABYDOGEUSDT,okx,mexc,1.419e-09,1.4223e-09,0.2326,0.0326,okx→mexc,loss,10,888,False
