timestamp,type,exchange,chain,gross_profit,net_profit,pairs,category,unique
2025-08-13T10:23:50.583954,triangular,okx,USDT→BTC→OKB→USDT,0.4837,0.0937,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:27:28.308318,triangular,okx,USDT→BTC→OKB→USDT,0.4003,0.0103,"BTCUSDT,OKBBTC,OKBUSDT",loss,False
2025-08-13T10:27:29.699812,triangular,okx,USDT→BTC→OKB→USDT,0.507,0.117,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:27:31.087116,triangular,okx,USDT→BTC→OKB→USDT,0.4187,0.0287,"BTCUSDT,OKBBTC,OKBUSDT",loss,False
2025-08-13T10:27:56.105795,triangular,okx,USDT→OKB→BTC→USDT,0.8436,0.4536,"OKBUSDT,OKBBTC,BTCUSDT",profit,False
2025-08-13T10:27:57.493019,triangular,okx,USDT→OKB→BTC→USDT,0.8519,0.4619,"OKBUSDT,OKBBTC,BTCUSDT",profit,False
