timestamp,type,exchange,chain,gross_profit,net_profit,pairs,category,unique
2025-08-13T10:03:52.114326,triangular,okx,USDT→BTC→OKB→USDT,0.4257,0.0357,"BTCUSDT,OKBBTC,OKBUSDT",loss,False
2025-08-13T10:07:23.131824,triangular,okx,USDT→BTC→OKB→USDT,0.5222,0.1322,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:11.687148,triangular,okx,USDT→BTC→OKB→USDT,1.2027,0.8127,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:13.237231,triangular,okx,USDT→BTC→OKB→USDT,1.965,1.575,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:21.770062,triangular,okx,USDT→BTC→OKB→USDT,0.5828,0.1928,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:23.175900,triangular,okx,USDT→BTC→OKB→USDT,0.7345,0.3445,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:24.723853,triangular,okx,USDT→BTC→OKB→USDT,1.4556,1.0656,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:26.271143,triangular,okx,USDT→BTC→OKB→USDT,1.2325,0.8425,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
2025-08-13T10:08:27.757773,triangular,okx,USDT→BTC→OKB→USDT,1.7887,1.3987,"BTCUSDT,OKBBTC,OKBUSDT",profit,False
