timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T03:56:28.282923,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:29.768723,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:31.311394,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:33.433740,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:34.970337,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:36.462416,inter_exchange,ILVUSDT,okx,kucoin,17.771,17.816,0.2532,0.0732,okx→kucoin,profit,False
2025-08-13T03:56:36.462596,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:37.948815,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:39.452024,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:40.942866,inter_exchange,BONKUSDT,kucoin,okx,2.6446e-05,2.6491e-05,0.1702,-0.0098,kucoin→okx,breakeven,True
2025-08-13T03:56:40.943023,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:42.444067,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:43.926154,inter_exchange,ROSEUSDT,kucoin,bybit,0.02905,0.0291,0.1721,0.0121,kucoin→bybit,loss,False
2025-08-13T03:56:43.926282,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:45.432218,inter_exchange,ROSEUSDT,kucoin,bybit,0.02905,0.0291,0.1721,0.0121,kucoin→bybit,loss,False
2025-08-13T03:56:45.432366,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:47.033352,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:48.518005,inter_exchange,ROSEUSDT,kucoin,bybit,0.02906,0.02911,0.1721,0.0121,kucoin→bybit,loss,False
2025-08-13T03:56:48.518140,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:48.518150,inter_exchange,ENJUSDT,kucoin,bybit,0.075,0.07513,0.1733,0.0133,kucoin→bybit,loss,False
2025-08-13T03:56:50.128593,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:50.128662,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:51.637032,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:51.637248,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:53.145354,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:53.145439,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:54.664102,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:54.664175,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:56.345480,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:56.345553,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:56:57.833147,inter_exchange,PENDLEUSDT,kucoin,binance,5.6246,5.636,0.2027,0.0477,kucoin→binance,loss,True
2025-08-13T03:56:57.833256,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:56:57.833296,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:00.372123,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:00.372178,inter_exchange,STGUSDT,binance,kucoin,0.1875,0.1878,0.16,0.005,binance→kucoin,breakeven,True
2025-08-13T03:57:00.372206,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:01.884595,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:01.884903,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:03.409828,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:03.409902,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:04.906880,inter_exchange,ROSEUSDT,kucoin,bybit,0.02904,0.02909,0.1722,0.0122,kucoin→bybit,loss,False
2025-08-13T03:57:04.906984,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:04.907044,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:06.417314,inter_exchange,PENDLEUSDT,okx,binance,5.63,5.64,0.1776,0.0026,okx→binance,breakeven,True
2025-08-13T03:57:06.417610,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:06.417737,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:08.755806,inter_exchange,PENDLEUSDT,kucoin,binance,5.631,5.641,0.1776,0.0226,kucoin→binance,loss,False
2025-08-13T03:57:08.755973,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:08.756021,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:10.235239,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:10.235318,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:11.701361,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:11.701466,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:13.190604,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:13.190685,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:14.740113,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:14.740187,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:16.235379,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:16.235459,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:17.683434,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:17.683538,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:19.160557,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:19.160642,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:20.607212,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:20.607280,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:22.201795,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:22.201905,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:23.678016,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:23.678099,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:25.176099,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:25.176233,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:26.662265,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:26.662382,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:28.187530,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:28.187653,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:29.716055,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:29.716225,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:31.250417,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:31.250759,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:33.820320,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:33.820483,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:35.532713,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.391e-09,1.395e-09,0.2876,0.1076,okx→kucoin,profit,False
2025-08-13T03:57:35.532923,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:37.058726,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:37.058881,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:38.675091,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:38.675164,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:40.352717,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:40.352784,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:42.473391,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:42.473489,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:43.968128,inter_exchange,ADAUSDT,kucoin,binance,0.8431,0.8444,0.1542,-0.0008,kucoin→binance,breakeven,True
2025-08-13T03:57:43.968212,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:43.968283,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:45.601428,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:45.601510,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:47.076976,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:47.077048,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
2025-08-13T03:57:48.528898,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.392e-09,1.395e-09,0.2155,0.0355,okx→kucoin,loss,False
2025-08-13T03:57:48.528977,inter_exchange,OASUSDT,mexc,bybit,0.01243,0.012482,0.4183,0.2383,mexc→bybit,profit,False
