timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T04:16:29.859522,inter_exchange,EDUUSDT,mexc,kucoin,0.1442,0.145,0.5548,0.3748,mexc→kucoin,profit,False
2025-08-13T04:16:29.859829,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:31.349576,inter_exchange,EDUUSDT,mexc,kucoin,0.1442,0.145,0.5548,0.3748,mexc→kucoin,profit,False
2025-08-13T04:16:31.349677,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:32.998586,inter_exchange,PONKEUSDT,bybit,kucoin,0.12287,0.1231,0.1872,0.0272,bybit→kucoin,loss,False
2025-08-13T04:16:32.998716,inter_exchange,EDUUSDT,mexc,kucoin,0.1442,0.145,0.5548,0.3748,mexc→kucoin,profit,False
2025-08-13T04:16:32.998773,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:34.489129,inter_exchange,EDUUSDT,mexc,kucoin,0.1442,0.145,0.5548,0.3748,mexc→kucoin,profit,False
2025-08-13T04:16:34.489252,inter_exchange,BABYDOGEUSDT,okx,mexc,1.376e-09,1.379e-09,0.218,0.018,okx→mexc,loss,False
2025-08-13T04:16:34.489301,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:35.997094,inter_exchange,EDUUSDT,mexc,kucoin,0.1442,0.145,0.5548,0.3748,mexc→kucoin,profit,False
2025-08-13T04:16:35.997282,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:37.489385,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:37.489442,inter_exchange,BABYDOGEUSDT,okx,bybit,1.376e-09,1.3786e-09,0.189,0.009,okx→bybit,breakeven,False
2025-08-13T04:16:37.489477,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:37.489484,inter_exchange,ENJUSDT,okx,binance,0.07446,0.0746,0.188,0.013,okx→binance,loss,True
2025-08-13T04:16:39.053978,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:39.054047,inter_exchange,BABYDOGEUSDT,okx,bybit,1.376e-09,1.3786e-09,0.189,0.009,okx→bybit,breakeven,False
2025-08-13T04:16:39.054091,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:40.940300,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:40.940400,inter_exchange,BABYDOGEUSDT,okx,bybit,1.376e-09,1.3786e-09,0.189,0.009,okx→bybit,breakeven,False
2025-08-13T04:16:40.940451,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:42.800103,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:42.800219,inter_exchange,BABYDOGEUSDT,okx,mexc,1.376e-09,1.3789e-09,0.2108,0.0108,okx→mexc,loss,False
2025-08-13T04:16:42.800260,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:44.304956,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:44.305035,inter_exchange,BABYDOGEUSDT,okx,bybit,1.376e-09,1.3786e-09,0.189,0.009,okx→bybit,breakeven,False
2025-08-13T04:16:44.305071,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:45.842010,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:45.842070,inter_exchange,BABYDOGEUSDT,okx,bybit,1.376e-09,1.3786e-09,0.189,0.009,okx→bybit,breakeven,False
2025-08-13T04:16:45.842104,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01234,0.3252,0.1452,okx→kucoin,profit,False
2025-08-13T04:16:47.572072,inter_exchange,ILVUSDT,okx,kucoin,17.602,17.636,0.1932,0.0132,okx→kucoin,loss,False
2025-08-13T04:16:47.572231,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:47.572279,inter_exchange,SNXUSDT,kucoin,bybit,0.682,0.6833,0.1906,0.0306,kucoin→bybit,loss,False
2025-08-13T04:16:47.572318,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:16:49.066966,inter_exchange,ILVUSDT,okx,kucoin,17.602,17.642,0.2272,0.0472,okx→kucoin,loss,False
2025-08-13T04:16:49.067230,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:49.067314,inter_exchange,SNXUSDT,kucoin,bybit,0.682,0.6832,0.176,0.016,kucoin→bybit,loss,False
2025-08-13T04:16:49.067399,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
2025-08-13T04:16:50.581205,inter_exchange,ILVUSDT,okx,kucoin,17.602,17.642,0.2272,0.0472,okx→kucoin,loss,False
2025-08-13T04:16:50.581482,inter_exchange,EDUUSDT,mexc,kucoin,0.1443,0.145,0.4851,0.3051,mexc→kucoin,profit,False
2025-08-13T04:16:50.581580,inter_exchange,SNXUSDT,kucoin,bybit,0.682,0.6831,0.1613,0.0013,kucoin→bybit,breakeven,False
2025-08-13T04:16:50.581670,inter_exchange,OASUSDT,okx,kucoin,0.0123,0.01233,0.2439,0.0639,okx→kucoin,profit,False
