timestamp,type,symbol,buy_exchange,sell_exchange,buy_price,sell_price,gross_profit,net_profit,route,category,unique
2025-08-13T04:01:29.543016,inter_exchange,PERPUSDT,okx,mexc,0.3032,0.3038,0.1979,-0.0021,okx→mexc,breakeven,True
2025-08-13T04:01:29.543074,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:31.146542,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:31.146646,inter_exchange,OASUSDT,bybit,kucoin,0.012383,0.01242,0.2988,0.1388,bybit→kucoin,profit,True
2025-08-13T04:01:32.630832,inter_exchange,GHSTUSDT,okx,mexc,0.5089,0.51,0.2162,0.0162,okx→mexc,loss,False
2025-08-13T04:01:32.630892,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:32.630935,inter_exchange,OASUSDT,bybit,kucoin,0.012383,0.01242,0.2988,0.1388,bybit→kucoin,profit,False
2025-08-13T04:01:34.114253,inter_exchange,GHSTUSDT,okx,mexc,0.5087,0.51,0.2556,0.0556,okx→mexc,profit,False
2025-08-13T04:01:34.114309,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:34.114348,inter_exchange,OASUSDT,bybit,kucoin,0.012384,0.01242,0.2907,0.1307,bybit→kucoin,profit,False
2025-08-13T04:01:35.588384,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:35.588471,inter_exchange,OASUSDT,bybit,kucoin,0.012385,0.01242,0.2826,0.1226,bybit→kucoin,profit,False
2025-08-13T04:01:37.312773,inter_exchange,JASMYUSDT,binance,kucoin,0.01866,0.018692,0.1715,0.0165,binance→kucoin,loss,False
2025-08-13T04:01:37.312816,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:37.312860,inter_exchange,OASUSDT,bybit,kucoin,0.012382,0.01242,0.3069,0.1469,bybit→kucoin,profit,False
2025-08-13T04:01:38.987586,inter_exchange,JASMYUSDT,bybit,kucoin,0.01866,0.018692,0.1715,0.0115,bybit→kucoin,loss,False
2025-08-13T04:01:38.987628,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:38.987665,inter_exchange,OASUSDT,bybit,kucoin,0.012381,0.01242,0.315,0.155,bybit→kucoin,profit,False
2025-08-13T04:01:41.125833,inter_exchange,GHSTUSDT,okx,binance,0.5088,0.51,0.2358,0.0608,okx→binance,profit,False
2025-08-13T04:01:41.125889,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:41.125926,inter_exchange,OASUSDT,bybit,kucoin,0.01238,0.01242,0.3231,0.1631,bybit→kucoin,profit,False
2025-08-13T04:01:42.599847,inter_exchange,BABYDOGEUSDT,okx,kucoin,1.39e-09,1.395e-09,0.3597,0.1797,okx→kucoin,profit,False
2025-08-13T04:01:42.599922,inter_exchange,OASUSDT,bybit,kucoin,0.012373,0.01242,0.3799,0.2199,bybit→kucoin,profit,False
2025-08-13T04:01:44.078047,inter_exchange,BABYDOGEUSDT,okx,mexc,1.389e-09,1.3935e-09,0.324,0.124,okx→mexc,profit,False
2025-08-13T04:01:44.078110,inter_exchange,OASUSDT,bybit,kucoin,0.012369,0.01242,0.4123,0.2523,bybit→kucoin,profit,False
2025-08-13T04:01:45.539020,inter_exchange,OASUSDT,bybit,kucoin,0.012367,0.01242,0.4286,0.2686,bybit→kucoin,profit,False
2025-08-13T04:01:47.110145,inter_exchange,OASUSDT,bybit,kucoin,0.012369,0.01242,0.4123,0.2523,bybit→kucoin,profit,False
2025-08-13T04:01:48.894264,inter_exchange,OASUSDT,bybit,kucoin,0.012365,0.01241,0.3639,0.2039,bybit→kucoin,profit,False
2025-08-13T04:01:50.483787,inter_exchange,OASUSDT,bybit,kucoin,0.012364,0.01241,0.372,0.212,bybit→kucoin,profit,False
