timestamp,open,close,high,low,vol
1754222400,0.030605,0.030599,0.030605,0.030599,0.0389356474
1754221500,0.030619,0.030619,0.030619,0.030619,0.0
1754220600,0.030678,0.030619,0.030678,0.030619,0.0236419686
1754219700,0.030719,0.030693,0.030719,0.030693,0.0023955714
1754218800,0.030637,0.03076,0.03076,0.030637,0.0075761928
1754217900,0.030572,0.030611,0.030611,0.030572,0.0065510714
1754217000,0.030527,0.030549,0.030549,0.030527,0.011032636
1754216100,0.030556,0.030512,0.030556,0.030512,0.0005922892
1754215200,0.030504,0.03053,0.03053,0.030504,0.0265080945
1754214300,0.030481,0.030481,0.030481,0.030481,0.0001097316
1754213400,0.030476,0.030457,0.03048,0.030457,0.1320382943
1754212500,0.030431,0.03043,0.030438,0.03043,0.3854890017
1754211600,0.030445,0.030427,0.030445,0.030415,0.0006054581
1754210700,0.030438,0.030452,0.030452,0.030438,0.0006484876
1754209800,0.030405,0.030407,0.030407,0.030405,0.0005290592
1754208900,0.030436,0.030436,0.030436,0.030436,0.000273924
1754208000,0.030417,0.03045,0.03045,0.030417,0.0174980008
1754207100,0.030425,0.030403,0.030425,0.03039,0.0033646757
1754206200,0.030385,0.030368,0.030385,0.030367,0.0651090895
1754205300,0.030298,0.030298,0.030298,0.030298,0.0
1754204400,0.030298,0.030298,0.030298,0.030298,0.0
1754203500,0.030298,0.030298,0.030298,0.030298,0.0340034454
1754202600,0.030326,0.030326,0.030326,0.030326,0.0
1754201700,0.030326,0.030326,0.030326,0.030326,0.0
1754200800,0.030326,0.030326,0.030326,0.030326,0.0326034826
1754199900,0.030371,0.030371,0.030371,0.030371,0.0
1754199000,0.030397,0.030371,0.030398,0.030371,0.001163927
1754198100,0.030421,0.030421,0.030421,0.030421,0.0
1754197200,0.030365,0.030421,0.030421,0.030365,0.0200558998
1754196300,0.030315,0.030315,0.030315,0.030315,0.000381969
1754195400,0.030315,0.030315,0.030315,0.030315,0.0
1754194500,0.030315,0.030315,0.030315,0.030315,0.0
1754193600,0.030296,0.030315,0.030315,0.030293,0.0009696585
1754192700,0.030344,0.030344,0.030344,0.030344,0.0005977768
1754191800,0.030339,0.030339,0.030339,0.030339,0.0170535519
1754190900,0.030375,0.030375,0.030375,0.030375,0.0004465125
1754190000,0.03033,0.03033,0.03033,0.03033,0.0
1754189100,0.03033,0.03033,0.03033,0.03033,0.0
1754188200,0.03033,0.03033,0.03033,0.03033,0.02165562
1754187300,0.030282,0.030284,0.030284,0.030282,0.1323269664
1754186400,0.030215,0.030215,0.030215,0.030215,0.0
1754185500,0.030215,0.030215,0.030215,0.030215,0.0
1754184600,0.030185,0.030215,0.030215,0.030185,0.0410513465
1754183700,0.030173,0.030173,0.030173,0.030173,0.0201585813
1754182800,0.030166,0.030166,0.030166,0.030166,0.0
1754181900,0.030166,0.030166,0.030166,0.030166,0.0244223936
1754181000,0.030066,0.030123,0.030174,0.02999,0.0611284504
1754180100,0.030139,0.030075,0.030139,0.03,0.2467323721
1754179200,0.030236,0.030208,0.030236,0.030198,0.068178222
1754178300,0.030151,0.030158,0.030158,0.030151,0.0024815829
1754177400,0.030062,0.030301,0.030301,0.030062,0.0011338391
1754176500,0.030098,0.030009,0.03013,0.030009,0.0246544607
1754175600,0.030193,0.030073,0.030193,0.030073,0.0095090964
1754174700,0.030243,0.030243,0.030243,0.030243,0.0
1754173800,0.030206,0.030243,0.030243,0.030188,0.0206985561
1754172900,0.030279,0.03013,0.030279,0.03013,0.0562786647
1754172000,0.030263,0.030305,0.030315,0.030223,0.0082243979
1754171100,0.030353,0.030269,0.030353,0.030269,0.0435708998
1754170200,0.030278,0.030303,0.030345,0.030278,0.0098256452
1754169300,0.030294,0.03031,0.03034,0.030294,0.1144979022
1754168400,0.030394,0.030344,0.030459,0.030325,0.0345708207
1754167500,0.030369,0.030361,0.030372,0.030361,0.0066781074
1754166600,0.030346,0.030348,0.030348,0.030279,0.1648166191
1754165700,0.030333,0.030333,0.030333,0.030333,0.0
1754164800,0.030152,0.030333,0.030333,0.030152,0.0471161409
1754163900,0.030247,0.030177,0.030247,0.030172,0.0297619093
1754163000,0.030321,0.030256,0.030321,0.030256,0.0373986535
1754162100,0.030241,0.0303,0.030303,0.030241,0.0215714992
1754161200,0.030145,0.030207,0.030233,0.030145,0.0047663486
1754160300,0.030093,0.030046,0.030102,0.030046,0.0058436109
1754159400,0.030233,0.03012,0.03024,0.03012,0.1377640609
1754158500,0.030308,0.030235,0.030345,0.030207,0.2395379703
1754157600,0.030377,0.030318,0.030419,0.030318,0.1305038968
1754156700,0.030544,0.030366,0.030544,0.030303,0.0875091599
1754155800,0.030578,0.030526,0.030581,0.030526,0.0026690947
1754154900,0.030667,0.030681,0.030681,0.030667,0.0010737706
1754154000,0.030657,0.030663,0.030686,0.030631,0.0149813876
1754153100,0.030676,0.030625,0.030676,0.030605,0.0134904208
1754152200,0.03054,0.030572,0.030576,0.030428,0.1587683932
1754151300,0.030623,0.030554,0.030623,0.030498,0.1284988768
1754150400,0.030654,0.030569,0.030654,0.03056,0.0347367261
1754149500,0.030603,0.030607,0.030636,0.030574,0.0951705903
1754148600,0.030712,0.030694,0.030717,0.030631,0.0230933734
1754147700,0.030743,0.030743,0.030743,0.030743,0.0737832
1754146800,0.030776,0.030764,0.030786,0.030762,0.0299845592
1754145900,0.030727,0.030772,0.030781,0.030712,0.0808953356
1754145000,0.03078,0.030736,0.03078,0.030726,0.0458524359
1754144100,0.030881,0.030857,0.030881,0.030817,0.0458802499
1754143200,0.03092,0.03089,0.03092,0.03089,0.0032623251
1754142300,0.030935,0.030967,0.030967,0.030935,0.0139302129
1754141400,0.030855,0.030855,0.030855,0.030855,0.011021406
1754140500,0.03089,0.030931,0.030931,0.03089,0.0193684524
1754139600,0.030913,0.030884,0.030913,0.030884,0.0017735652
1754138700,0.03083,0.030887,0.030895,0.03083,0.0028028491
1754137800,0.030872,0.030832,0.030894,0.030832,0.0034235892
1754136900,0.030813,0.030813,0.030813,0.030813,0.0
1754136000,0.030813,0.030813,0.030813,0.030813,0.0034941942
1754135100,0.03087,0.030852,0.03087,0.030851,0.0124863741
1754134200,0.030839,0.030865,0.030865,0.030818,0.012285957
1754133300,0.030736,0.030842,0.030864,0.030736,0.0137796757
1754132400,0.030756,0.030756,0.030756,0.030756,0.0
1754131500,0.030685,0.030756,0.030756,0.030685,0.002482154
1754130600,0.030715,0.030697,0.030715,0.030697,0.0012500411
1754129700,0.030627,0.030654,0.030654,0.030627,0.0140171588
1754128800,0.030696,0.030656,0.030696,0.030652,0.0151499152
1754127900,0.030649,0.030649,0.030649,0.030649,0.0
1754127000,0.030696,0.030649,0.030703,0.030649,0.0081014978
1754126100,0.030751,0.030679,0.030751,0.030679,0.0401835764
1754125200,0.030701,0.030742,0.030742,0.030701,0.0059540536
1754124300,0.030726,0.030729,0.030729,0.030726,0.003656652
1754123400,0.030784,0.030773,0.030784,0.030673,0.024420192
1754122500,0.030825,0.030826,0.030836,0.030809,0.0234053385
1754121600,0.030852,0.030871,0.030871,0.030852,0.0059953973
