timestamp,open,high,low,close,volume
2025-07-31 23:07:00,3723.38,3725.64,3723.08,3725.57,24310.83933
2025-07-31 23:08:00,3723.25,3723.25,3722.49,3722.67,63575.589753
2025-07-31 23:09:00,3723.42,3723.87,3718.57,3718.57,89599.434167
2025-07-31 23:10:00,3718.1,3721.6,3718.1,3721.6,208666.667782
2025-07-31 23:11:00,3722.3,3724.96,3722.3,3724.96,80116.083505
2025-07-31 23:12:00,3723.76,3724.96,3723.76,3724.9,67805.709284
2025-07-31 23:13:00,3726.05,3730.44,3726.05,3728.65,93385.53761233
2025-07-31 23:14:00,3727.82,3727.94,3725.63,3727.34,56032.790012
2025-07-31 23:15:00,3728.08,3728.08,3723.85,3723.88,26066.005587
2025-07-31 23:16:00,3725.2,3725.24,3720.26,3720.4,75579.205523
2025-07-31 23:17:00,3720.71,3724.71,3720.71,3724.11,29637.62267
2025-07-31 23:18:00,3722.59,3722.59,3720.0,3720.0,92217.476468
2025-07-31 23:19:00,3718.8,3718.8,3716.44,3717.65,12902.410235
2025-07-31 23:20:00,3718.03,3722.55,3718.03,3719.76,128704.25464111
2025-07-31 23:21:00,3719.44,3721.39,3719.44,3721.39,2332.0214
2025-07-31 23:22:00,3721.36,3721.39,3719.02,3720.81,42810.145594
2025-07-31 23:23:00,3721.37,3724.94,3721.37,3721.59,21333.852716
2025-07-31 23:24:00,3719.16,3719.31,3718.12,3718.71,68723.107487
2025-07-31 23:25:00,3718.31,3719.18,3716.84,3719.18,62768.503699
2025-07-31 23:26:00,3718.97,3718.97,3714.76,3714.76,529806.253871
2025-07-31 23:27:00,3715.55,3716.23,3714.71,3714.93,109520.690808
2025-07-31 23:28:00,3714.8,3717.11,3714.58,3714.58,66829.900391
2025-07-31 23:29:00,3713.52,3713.52,3709.44,3709.45,61881.66319
2025-07-31 23:30:00,3709.83,3710.1,3706.75,3706.76,17771.611815
2025-07-31 23:31:00,3706.38,3708.56,3704.97,3707.95,100757.606291
2025-07-31 23:32:00,3707.65,3707.67,3694.58,3695.2,791252.451953
2025-07-31 23:33:00,3694.51,3701.87,3691.0,3700.09,497638.82173846697
2025-07-31 23:34:00,3698.92,3703.74,3698.2,3699.69,171152.090095
2025-07-31 23:35:00,3701.07,3703.2,3698.98,3701.61,165233.032443
2025-07-31 23:36:00,3700.16,3700.95,3698.83,3699.96,48840.1168
2025-07-31 23:37:00,3701.63,3701.96,3694.57,3695.17,231820.73024
2025-07-31 23:38:00,3693.56,3697.16,3692.78,3697.16,150179.734387
2025-07-31 23:39:00,3698.45,3700.97,3697.07,3697.07,233723.047668
2025-07-31 23:40:00,3696.3,3697.27,3691.0,3691.0,388321.758731
2025-07-31 23:41:00,3691.0,3691.0,3685.42,3688.34,926158.784688
2025-07-31 23:42:00,3688.03,3692.64,3688.03,3690.01,292666.443749
2025-07-31 23:43:00,3690.0,3698.64,3690.0,3698.64,252887.086505
2025-07-31 23:44:00,3698.64,3699.59,3696.25,3696.44,304683.687702
2025-07-31 23:45:00,3697.44,3701.41,3697.04,3701.35,204997.054428
2025-07-31 23:46:00,3700.83,3700.83,3691.06,3692.93,183325.822985
2025-07-31 23:47:00,3693.16,3696.13,3693.16,3695.68,134906.389036
2025-07-31 23:48:00,3695.99,3700.17,3695.99,3700.06,28329.422569
2025-07-31 23:49:00,3699.51,3700.34,3698.63,3699.28,23660.690253
2025-07-31 23:50:00,3700.22,3700.53,3696.64,3696.64,68055.899257
2025-07-31 23:51:00,3698.26,3699.56,3693.9,3693.9,43181.13889
2025-07-31 23:52:00,3693.69,3694.97,3689.82,3692.98,112641.347613
2025-07-31 23:53:00,3693.62,3699.15,3691.27,3699.15,374600.600957
2025-07-31 23:54:00,3698.24,3698.24,3695.19,3695.87,320468.61285875
2025-07-31 23:55:00,3694.91,3698.99,3694.91,3698.99,150854.906799
2025-07-31 23:56:00,3699.02,3702.19,3699.02,3701.32,91281.826594
2025-07-31 23:57:00,3701.7,3702.02,3698.55,3699.36,77609.009949
2025-07-31 23:58:00,3699.96,3700.63,3695.44,3695.44,64564.493624
2025-07-31 23:59:00,3695.55,3699.29,3695.55,3699.1,99887.909812
2025-08-01 00:00:00,3698.86,3698.86,3696.46,3696.46,19978.185615
2025-08-01 00:01:00,3694.86,3695.28,3692.11,3692.14,26038.751837
2025-08-01 00:02:00,3692.01,3697.33,3692.0,3697.33,288016.159743
2025-08-01 00:03:00,3697.22,3697.47,3694.96,3696.11,205099.593161
2025-08-01 00:04:00,3694.91,3696.38,3692.0,3692.0,992470.989549
2025-08-01 00:05:00,3692.0,3694.37,3692.0,3693.15,113995.434762
2025-08-01 00:06:00,3693.15,3694.81,3692.42,3694.02,121635.989498
2025-08-01 00:07:00,3694.75,3695.76,3692.91,3694.37,263476.176318
2025-08-01 00:08:00,3694.32,3694.76,3692.0,3693.77,400640.833911
2025-08-01 00:09:00,3693.95,3695.02,3686.6,3687.33,1027484.189328
2025-08-01 00:10:00,3686.92,3689.43,3682.88,3684.51,2104208.410746749
2025-08-01 00:11:00,3684.51,3684.85,3680.0,3680.0,364318.645007
2025-08-01 00:12:00,3680.0,3680.0,3663.15,3665.22,648877.4284395296
2025-08-01 00:13:00,3664.89,3667.77,3659.9,3663.43,366942.570385
2025-08-01 00:14:00,3661.09,3663.67,3659.73,3660.58,243674.075682
2025-08-01 00:15:00,3659.73,3665.47,3659.24,3663.18,351393.99296475
2025-08-01 00:16:00,3662.19,3667.87,3661.3,3667.07,349220.973978
2025-08-01 00:17:00,3668.41,3676.06,3667.76,3674.54,229525.7755096327
2025-08-01 00:18:00,3674.42,3682.96,3674.42,3682.96,200620.32776
2025-08-01 00:19:00,3683.2,3694.35,3681.4,3692.84,105227.915016
2025-08-01 00:20:00,3693.04,3696.97,3690.95,3692.46,143739.255627
2025-08-01 00:21:00,3691.54,3699.81,3691.05,3699.81,212728.869433
2025-08-01 00:22:00,3699.82,3699.82,3697.39,3697.39,1050851.582867
2025-08-01 00:23:00,3698.0,3698.64,3693.31,3693.72,582215.873636
2025-08-01 00:24:00,3693.47,3698.0,3693.0,3697.53,266597.021555
2025-08-01 00:25:00,3697.41,3697.94,3689.94,3692.41,53960.801347
2025-08-01 00:26:00,3691.65,3693.31,3690.54,3691.52,6795.357259
2025-08-01 00:27:00,3690.04,3690.04,3686.35,3686.9,102447.162067
2025-08-01 00:28:00,3686.9,3687.79,3686.15,3687.08,24328.883186
2025-08-01 00:29:00,3691.27,3695.78,3691.27,3692.5,28993.989997
2025-08-01 00:30:00,3692.25,3692.25,3689.05,3691.93,55312.315282
2025-08-01 00:31:00,3691.63,3692.24,3687.53,3688.65,78042.00737
2025-08-01 00:32:00,3687.99,3687.99,3685.06,3685.07,21882.160471
2025-08-01 00:33:00,3686.19,3686.75,3677.24,3677.48,55652.603741
2025-08-01 00:34:00,3676.91,3678.79,3676.5,3678.03,3329064.226207
2025-08-01 00:35:00,3677.08,3677.48,3674.68,3676.98,92699.024931
2025-08-01 00:36:00,3677.0,3681.66,3677.0,3679.6,250940.835379
2025-08-01 00:37:00,3680.3,3685.53,3680.26,3684.47,114077.519053
2025-08-01 00:38:00,3685.91,3686.6,3683.59,3684.31,98402.866174
2025-08-01 00:39:00,3685.54,3689.59,3683.94,3689.59,141813.06449838
2025-08-01 00:40:00,3689.65,3689.72,3687.34,3687.41,36734.280656
2025-08-01 00:41:00,3688.15,3689.13,3680.0,3680.0,47514.040657
2025-08-01 00:42:00,3678.62,3684.47,3678.62,3681.33,32370.141128
2025-08-01 00:43:00,3680.69,3680.69,3670.25,3670.25,76820.968668
2025-08-01 00:44:00,3670.25,3672.39,3670.01,3670.13,135089.042327
2025-08-01 00:45:00,3670.0,3671.41,3666.89,3666.89,36300.067477
2025-08-01 00:46:00,3666.76,3666.76,3656.1,3660.9,357209.07193
2025-08-01 00:47:00,3657.82,3661.02,3657.04,3658.32,24875.358451
2025-08-01 00:48:00,3657.57,3659.54,3654.63,3657.28,150218.3126288
2025-08-01 00:49:00,3657.28,3660.66,3654.08,3654.08,253836.467504
2025-08-01 00:50:00,3653.91,3654.41,3634.99,3637.79,2567261.677588
2025-08-01 00:51:00,3637.66,3638.34,3616.56,3625.64,2473409.198778
2025-08-01 00:52:00,3628.21,3632.6,3620.28,3626.66,86948.9131848
2025-08-01 00:53:00,3627.61,3642.78,3627.59,3642.27,199386.27134362
2025-08-01 00:54:00,3642.79,3661.18,3642.79,3659.95,391647.367419
2025-08-01 00:55:00,3660.64,3669.1,3659.51,3663.72,497098.712046
2025-08-01 00:56:00,3662.07,3675.9,3662.07,3675.9,286677.225438
2025-08-01 00:57:00,3675.92,3677.5,3670.46,3677.29,313164.017812
2025-08-01 00:58:00,3677.96,3685.7,3677.96,3684.7,186159.933708
2025-08-01 00:59:00,3685.19,3686.42,3681.28,3681.29,1175592.75348
2025-08-01 01:00:00,3679.95,3685.43,3676.81,3685.03,87140.758448
2025-08-01 01:01:00,3683.99,3685.93,3683.41,3684.54,92942.090999
2025-08-01 01:02:00,3685.54,3695.34,3685.54,3691.18,195673.847673
2025-08-01 01:03:00,3691.41,3691.44,3688.07,3688.07,167979.44110811
2025-08-01 01:04:00,3687.62,3688.0,3677.98,3679.51,282192.103566
2025-08-01 01:05:00,3679.91,3680.81,3673.31,3679.79,189720.523324
2025-08-01 01:06:00,3679.46,3684.63,3675.77,3675.97,396325.239832
2025-08-01 01:07:00,3675.1,3677.58,3672.51,3673.58,87760.37247
2025-08-01 01:08:00,3673.81,3673.81,3663.38,3669.47,121691.558693
2025-08-01 01:09:00,3669.79,3672.61,3668.63,3669.52,113630.877924
2025-08-01 01:10:00,3668.31,3668.31,3661.17,3666.96,132938.317158
2025-08-01 01:11:00,3666.8,3666.8,3656.56,3659.47,726252.565662
2025-08-01 01:12:00,3660.35,3664.37,3659.43,3663.71,803937.14354025
2025-08-01 01:13:00,3663.23,3664.67,3660.61,3661.25,29828.88382
2025-08-01 01:14:00,3661.68,3663.01,3652.55,3657.9,90449.88040813668
2025-08-01 01:15:00,3658.51,3665.73,3657.92,3663.98,204445.35024
2025-08-01 01:16:00,3665.26,3669.28,3662.54,3664.03,53327.294303
2025-08-01 01:17:00,3665.65,3665.65,3657.84,3657.84,2238205.599049
2025-08-01 01:18:00,3659.4,3660.98,3653.73,3657.65,213167.609884
2025-08-01 01:19:00,3658.01,3665.66,3657.81,3660.94,119893.392291
2025-08-01 01:20:00,3662.43,3677.18,3662.43,3677.18,82135.301774
2025-08-01 01:21:00,3675.47,3675.47,3669.0,3673.87,207836.350308
2025-08-01 01:22:00,3672.47,3672.47,3666.56,3671.22,168790.953185
2025-08-01 01:23:00,3670.22,3674.36,3667.34,3669.6,84696.201824
2025-08-01 01:24:00,3671.28,3682.69,3671.28,3682.2,331219.531096
2025-08-01 01:25:00,3681.84,3689.76,3679.65,3689.76,184568.861455
2025-08-01 01:26:00,3686.37,3690.13,3682.05,3690.13,211141.000361
2025-08-01 01:27:00,3688.9,3694.14,3688.83,3690.5,56860.330143
2025-08-01 01:28:00,3690.14,3691.54,3689.11,3689.11,179302.722697
2025-08-01 01:29:00,3689.4,3689.4,3682.2,3683.86,145140.457025
2025-08-01 01:30:00,3684.56,3685.15,3676.51,3676.81,163323.762811
2025-08-01 01:31:00,3678.01,3680.97,3672.54,3679.44,389574.60184
2025-08-01 01:32:00,3680.57,3683.37,3678.28,3678.28,246998.7954
2025-08-01 01:33:00,3676.43,3679.45,3675.28,3679.42,287400.983634
2025-08-01 01:34:00,3678.78,3683.45,3678.78,3682.19,56040.991064
2025-08-01 01:35:00,3683.38,3687.5,3683.38,3687.5,128176.712994
2025-08-01 01:36:00,3687.8,3696.51,3687.8,3694.44,85792.99121137
2025-08-01 01:37:00,3695.66,3695.82,3692.52,3692.52,32240.139122
2025-08-01 01:38:00,3692.29,3692.73,3688.72,3691.92,195443.274896
2025-08-01 01:39:00,3692.2,3692.76,3683.82,3685.66,91249.053244
2025-08-01 01:40:00,3686.3,3688.82,3686.3,3687.1,35315.186631
2025-08-01 01:41:00,3686.55,3688.52,3682.97,3688.52,194700.361448
2025-08-01 01:42:00,3689.63,3693.21,3689.63,3693.21,195034.52577
2025-08-01 01:43:00,3689.5,3691.81,3689.01,3691.81,25744.86629091
2025-08-01 01:44:00,3693.42,3693.65,3692.16,3692.89,94409.641312
2025-08-01 01:45:00,3692.36,3694.68,3692.36,3694.68,94982.056075
2025-08-01 01:46:00,3695.59,3697.18,3688.94,3688.94,396622.826121
2025-08-01 01:47:00,3688.56,3688.56,3683.45,3684.16,37890.028339
2025-08-01 01:48:00,3683.93,3685.65,3679.32,3679.32,131154.160332
2025-08-01 01:49:00,3679.35,3680.39,3677.2,3680.39,53298.95484
2025-08-01 01:50:00,3680.97,3683.7,3674.1,3674.1,193705.905551
2025-08-01 01:51:00,3675.39,3679.48,3675.38,3679.48,32983.922098
2025-08-01 01:52:00,3679.76,3682.48,3678.26,3681.0,39103.062312
2025-08-01 01:53:00,3681.89,3689.65,3681.89,3689.65,63139.739148
2025-08-01 01:54:00,3690.28,3690.28,3684.43,3685.32,33562.709745
2025-08-01 01:55:00,3687.83,3687.83,3683.99,3685.93,93834.670885
2025-08-01 01:56:00,3686.01,3686.44,3681.37,3681.46,196.652031
2025-08-01 01:57:00,3682.24,3682.24,3678.84,3678.84,14368.552956
2025-08-01 01:58:00,3680.98,3686.4,3680.98,3686.4,85881.740767
2025-08-01 01:59:00,3686.89,3690.49,3686.89,3688.81,24656.417839
2025-08-01 02:00:00,3688.68,3691.87,3687.08,3691.25,124462.215819
2025-08-01 02:01:00,3690.56,3693.2,3690.53,3691.87,62479.481633
2025-08-01 02:02:00,3691.87,3691.87,3687.59,3689.13,60575.840619
2025-08-01 02:03:00,3689.54,3689.64,3686.31,3686.59,14055.69596
2025-08-01 02:04:00,3686.13,3687.09,3682.7,3682.7,5989.63971131
2025-08-01 02:05:00,3680.54,3686.48,3680.54,3686.48,35964.555636
2025-08-01 02:06:00,3687.36,3690.34,3687.36,3690.03,30860.668095
2025-08-01 02:07:00,3690.78,3696.02,3690.78,3696.02,139902.600683
2025-08-01 02:08:00,3695.88,3696.16,3692.78,3695.0,64579.360375
2025-08-01 02:09:00,3694.22,3694.22,3688.0,3688.79,132924.984619
2025-08-01 02:10:00,3689.77,3697.66,3689.77,3695.99,209138.030998
2025-08-01 02:11:00,3694.97,3700.28,3694.38,3700.28,188927.887817
2025-08-01 02:12:00,3700.43,3704.41,3699.35,3703.6,51930.790229
2025-08-01 02:13:00,3703.6,3707.88,3703.46,3706.82,32446.8733136
2025-08-01 02:14:00,3706.85,3710.81,3705.85,3709.61,85929.737098
2025-08-01 02:15:00,3707.64,3707.78,3704.02,3704.93,159186.973841
2025-08-01 02:16:00,3705.29,3707.47,3705.29,3707.34,26099.65826
2025-08-01 02:17:00,3707.84,3712.06,3707.27,3710.13,45146.725307
2025-08-01 02:18:00,3709.61,3712.03,3708.93,3712.03,215924.858779
2025-08-01 02:19:00,3712.5,3714.97,3709.3,3714.97,197524.326735
2025-08-01 02:20:00,3714.44,3717.44,3711.84,3717.44,405649.739443
2025-08-01 02:21:00,3717.43,3717.43,3714.19,3714.19,325665.441314
2025-08-01 02:22:00,3713.95,3713.95,3709.31,3713.82,177835.85478575
2025-08-01 02:23:00,3714.9,3717.32,3714.9,3717.04,54010.418519
2025-08-01 02:24:00,3717.44,3719.25,3717.44,3719.03,101288.766123
2025-08-01 02:25:00,3719.44,3719.44,3716.8,3716.8,284792.922063
2025-08-01 02:26:00,3717.55,3717.55,3714.66,3714.66,2585.316186
2025-08-01 02:27:00,3715.7,3715.7,3711.15,3711.15,462636.868323
2025-08-01 02:28:00,3711.32,3711.32,3707.33,3707.33,52254.315864
2025-08-01 02:29:00,3708.29,3708.7,3707.04,3708.13,60546.755414
2025-08-01 02:30:00,3709.39,3709.39,3706.97,3708.01,1116735.84371
2025-08-01 02:31:00,3708.0,3709.34,3704.41,3707.08,703105.79133
2025-08-01 02:32:00,3707.18,3714.61,3706.77,3713.08,322594.91598963
2025-08-01 02:33:00,3713.13,3714.25,3711.19,3711.19,10988.143375
2025-08-01 02:34:00,3712.26,3712.52,3711.54,3712.52,3609.229298
2025-08-01 02:35:00,3714.43,3717.21,3713.72,3716.4,282616.80001472
2025-08-01 02:36:00,3714.77,3716.1,3714.77,3716.1,34.556937
2025-08-01 02:37:00,3717.0,3719.45,3717.0,3719.45,67858.698842
2025-08-01 02:38:00,3719.79,3720.43,3719.79,3720.43,180636.668741
2025-08-01 02:39:00,3720.93,3722.54,3718.86,3719.16,30724.435922
2025-08-01 02:40:00,3721.51,3724.0,3721.51,3723.02,45885.564424
2025-08-01 02:41:00,3722.63,3722.63,3720.59,3720.59,32386.57596395
2025-08-01 02:42:00,3717.71,3717.71,3715.88,3716.1,15576.396955
2025-08-01 02:43:00,3715.62,3717.33,3712.18,3717.33,173833.189908
2025-08-01 02:44:00,3716.31,3716.31,3713.75,3713.75,32750.30495
2025-08-01 02:45:00,3713.75,3716.13,3713.75,3715.89,117442.615199
2025-08-01 02:46:00,3717.26,3720.16,3717.26,3720.16,36075.30772
2025-08-01 02:47:00,3719.68,3722.69,3719.67,3721.49,100900.07858
2025-08-01 02:48:00,3719.71,3719.71,3718.06,3718.3,16539.533593
2025-08-01 02:49:00,3717.34,3718.66,3717.34,3718.19,52686.113499
2025-08-01 02:50:00,3718.92,3718.92,3716.9,3716.9,1887.737621
2025-08-01 02:51:00,3716.96,3719.76,3716.96,3719.76,36244.568244
2025-08-01 02:52:00,3721.73,3721.73,3720.39,3720.39,226.980104
2025-08-01 02:53:00,3719.67,3719.67,3718.19,3718.19,10120.023325
2025-08-01 02:54:00,3719.59,3719.59,3718.0,3718.0,651.356944
2025-08-01 02:55:00,3718.0,3718.0,3717.56,3717.56,6212.388968
2025-08-01 02:56:00,3716.7,3716.7,3716.66,3716.66,75.077072
2025-08-01 02:57:00,3716.04,3718.31,3716.04,3718.31,27764.735392
2025-08-01 02:58:00,3718.47,3718.47,3714.68,3714.68,9562.39139131
2025-08-01 02:59:00,3715.29,3716.95,3715.29,3716.94,84923.720611
2025-08-01 03:00:00,3716.83,3717.95,3716.06,3716.06,8962.880347
2025-08-01 03:01:00,3714.58,3714.58,3714.58,3714.58,208.01648
2025-08-01 03:02:00,3712.14,3712.14,3707.37,3707.37,54901.239423
2025-08-01 03:03:00,3707.38,3710.08,3705.99,3709.52,285304.553394
2025-08-01 03:04:00,3709.71,3710.48,3709.52,3709.95,16954.594086
2025-08-01 03:05:00,3710.39,3711.86,3709.85,3711.86,75797.231663
2025-08-01 03:06:00,3713.61,3713.61,3711.99,3712.2,81290.407366
2025-08-01 03:07:00,3714.36,3716.16,3712.73,3712.83,136802.85122
2025-08-01 03:08:00,3712.87,3712.87,3711.73,3712.0,5755.710025
2025-08-01 03:09:00,3710.57,3712.36,3710.57,3711.52,6509.449328
2025-08-01 03:10:00,3711.45,3711.45,3708.08,3708.08,11228.368437
2025-08-01 03:11:00,3708.63,3709.95,3708.52,3708.52,76876.9098430042
2025-08-01 03:12:00,3708.68,3711.51,3708.41,3711.48,36939.26968516
2025-08-01 03:13:00,3710.65,3710.65,3709.76,3709.76,58214.193077
2025-08-01 03:14:00,3708.97,3709.59,3708.81,3708.85,503.690341
2025-08-01 03:15:00,3709.08,3709.15,3709.04,3709.04,157.266577
2025-08-01 03:16:00,3709.07,3709.72,3708.68,3709.72,13433.944733
2025-08-01 03:17:00,3709.9,3713.57,3709.39,3713.57,69420.527146
2025-08-01 03:18:00,3713.44,3714.9,3711.24,3711.24,102975.769712
2025-08-01 03:19:00,3712.56,3713.36,3712.56,3713.36,53923.588913
2025-08-01 03:20:00,3713.86,3719.99,3713.44,3719.99,109175.093716
2025-08-01 03:21:00,3719.65,3721.64,3719.65,3721.64,118374.850632
2025-08-01 03:22:00,3721.64,3721.64,3721.64,3721.64,0.0
2025-08-01 03:23:00,3720.88,3721.49,3720.88,3721.31,6590.421247
2025-08-01 03:24:00,3721.99,3721.99,3718.12,3718.12,79620.454667
2025-08-01 03:25:00,3717.85,3719.15,3716.13,3716.13,34234.074757
2025-08-01 03:26:00,3715.05,3722.97,3715.05,3722.96,636376.834595
2025-08-01 03:27:00,3720.99,3724.01,3720.99,3724.01,168125.592436
2025-08-01 03:28:00,3721.45,3722.25,3721.45,3722.25,4286.793965
2025-08-01 03:29:00,3721.75,3721.75,3720.34,3721.31,14183.867637
2025-08-01 03:30:00,3720.84,3721.76,3720.84,3721.76,1966.180695
2025-08-01 03:31:00,3721.6,3721.76,3718.62,3718.62,11074.317551
2025-08-01 03:32:00,3717.94,3718.63,3716.94,3718.63,205596.720208
2025-08-01 03:33:00,3719.99,3720.67,3716.58,3716.58,566.849151
2025-08-01 03:34:00,3716.68,3717.08,3714.19,3714.19,16875.141796
2025-08-01 03:35:00,3714.18,3715.86,3714.18,3715.86,20327.797017
2025-08-01 03:36:00,3716.01,3716.01,3712.59,3712.59,43310.709472
2025-08-01 03:37:00,3713.43,3713.85,3712.16,3712.74,48767.885192
2025-08-01 03:38:00,3715.03,3716.7,3715.03,3716.7,573.6770080699999
2025-08-01 03:39:00,3716.54,3717.45,3715.14,3716.94,196986.082836
2025-08-01 03:40:00,3717.5,3717.5,3717.5,3717.5,99.629
2025-08-01 03:41:00,3716.0,3716.0,3716.0,3716.0,609.0524
2025-08-01 03:42:00,3716.0,3716.0,3716.0,3716.0,0.0
2025-08-01 03:43:00,3712.88,3712.88,3712.88,3712.88,9999.528416
2025-08-01 03:44:00,3712.13,3712.13,3712.13,3712.13,24.128845
2025-08-01 03:45:00,3712.18,3713.63,3712.04,3713.63,655056.70408
2025-08-01 03:46:00,3713.62,3714.82,3713.62,3714.82,34595.737578
2025-08-01 03:47:00,3715.5,3715.5,3712.95,3712.95,26586.830933
2025-08-01 03:48:00,3711.14,3711.14,3708.61,3708.61,97146.478594
2025-08-01 03:49:00,3708.16,3709.25,3706.88,3708.7,35201.206093
2025-08-01 03:50:00,3707.18,3707.18,3705.63,3707.17,13748.519169
2025-08-01 03:51:00,3707.82,3707.82,3703.81,3704.28,62879.974427
2025-08-01 03:52:00,3704.59,3705.84,3704.59,3705.76,3571.716478
2025-08-01 03:53:00,3705.95,3705.95,3704.3,3704.3,8502.957482
2025-08-01 03:54:00,3704.3,3704.3,3704.3,3704.3,0.0
2025-08-01 03:55:00,3704.29,3704.5,3703.93,3704.5,32833.184088
2025-08-01 03:56:00,3704.91,3705.42,3702.93,3703.12,130110.846937
2025-08-01 03:57:00,3703.78,3703.88,3701.44,3703.88,118106.695097
2025-08-01 03:58:00,3703.53,3705.34,3703.53,3705.34,33138.25025
2025-08-01 03:59:00,3706.02,3707.21,3705.24,3706.28,13209.749457
2025-08-01 04:00:00,3704.21,3704.21,3703.87,3703.87,18403.080163
2025-08-01 04:01:00,3700.91,3700.91,3691.26,3694.71,367005.14515
2025-08-01 04:02:00,3694.72,3696.97,3691.26,3691.28,225659.160184
2025-08-01 04:03:00,3692.97,3697.41,3691.14,3692.17,387747.914616
2025-08-01 04:04:00,3693.05,3693.05,3689.8,3689.99,91515.169374
2025-08-01 04:05:00,3689.14,3691.22,3688.91,3690.62,108237.697902
2025-08-01 04:06:00,3689.11,3689.11,3686.49,3687.16,221387.644579
2025-08-01 04:07:00,3686.89,3686.92,3686.68,3686.8,18042.369524
2025-08-01 04:08:00,3686.85,3686.89,3686.85,3686.89,60638.279338
2025-08-01 04:09:00,3687.03,3689.4,3686.19,3688.5,250674.810161
2025-08-01 04:10:00,3687.55,3688.11,3681.39,3682.06,418726.12549
2025-08-01 04:11:00,3682.16,3684.25,3678.85,3678.85,145048.614692
2025-08-01 04:12:00,3678.47,3685.64,3677.97,3685.64,68846.331768
2025-08-01 04:13:00,3685.65,3687.07,3683.71,3686.35,31346.204673
2025-08-01 04:14:00,3687.54,3691.23,3686.32,3686.32,141184.711037
2025-08-01 04:15:00,3684.5,3688.7,3684.5,3686.6,96989.607243
2025-08-01 04:16:00,3687.73,3687.73,3684.4,3684.4,6458.550427
