timestamp,open,high,low,close,volume
2025-07-31 23:57:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-07-31 23:58:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-07-31 23:59:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:00:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:01:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:02:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:03:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:04:00,0.031945,0.031945,0.031945,0.031945,0.0
2025-08-01 00:05:00,0.031886,0.031886,0.031886,0.031886,0.0001211668
2025-08-01 00:06:00,0.031886,0.031886,0.031886,0.031886,0.0
2025-08-01 00:07:00,0.031914,0.031914,0.031914,0.031914,0.0001212732
2025-08-01 00:08:00,0.031914,0.031914,0.031914,0.031914,0.0
2025-08-01 00:09:00,0.031872,0.031872,0.031865,0.031865,0.0061156615
2025-08-01 00:10:00,0.031866,0.031866,0.031866,0.031866,0.006628128
2025-08-01 00:11:00,0.031857,0.031857,0.031829,0.031836,0.0199951227
2025-08-01 00:12:00,0.031838,0.031838,0.031744,0.031748,0.0156619055
2025-08-01 00:13:00,0.031741,0.031763,0.031741,0.031744,0.0129559645
2025-08-01 00:14:00,0.031738,0.031738,0.031735,0.031735,0.0002380239
2025-08-01 00:15:00,0.031732,0.031732,0.03173,0.03173,0.0020213144
2025-08-01 00:16:00,0.03173,0.03173,0.03173,0.03173,0.0
2025-08-01 00:17:00,0.03173,0.03173,0.03173,0.03173,0.0
2025-08-01 00:18:00,0.031803,0.031803,0.031803,0.031803,0.0001208514
2025-08-01 00:19:00,0.031837,0.031871,0.031837,0.031871,0.0085962589
2025-08-01 00:20:00,0.031871,0.031871,0.031871,0.031871,0.0
2025-08-01 00:21:00,0.031893,0.031893,0.031893,0.031893,0.0001817901
2025-08-01 00:22:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:23:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:24:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:25:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:26:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:27:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:28:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:29:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:30:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:31:00,0.031893,0.031893,0.031893,0.031893,0.0
2025-08-01 00:32:00,0.031879,0.031879,0.031879,0.031879,0.0005546946
2025-08-01 00:33:00,0.031879,0.031879,0.031879,0.031879,0.0
2025-08-01 00:34:00,0.031837,0.031838,0.031828,0.031838,0.0103436186
2025-08-01 00:35:00,0.031838,0.031838,0.031838,0.031838,0.0
2025-08-01 00:36:00,0.031838,0.031838,0.031838,0.031838,0.0
2025-08-01 00:37:00,0.031834,0.031834,0.031834,0.031834,0.0003469906
2025-08-01 00:38:00,0.031834,0.031834,0.031834,0.031834,0.0
2025-08-01 00:39:00,0.031834,0.031834,0.031834,0.031834,0.0
2025-08-01 00:40:00,0.031834,0.031834,0.031834,0.031834,0.0
2025-08-01 00:41:00,0.03188,0.03188,0.031871,0.031871,0.0007299719
2025-08-01 00:42:00,0.031832,0.031855,0.031832,0.031849,0.0024454633
2025-08-01 00:43:00,0.031841,0.031841,0.031822,0.031822,0.0004806661
2025-08-01 00:44:00,0.031778,0.031778,0.031778,0.031778,0.0002478684
2025-08-01 00:45:00,0.031778,0.031778,0.031778,0.031778,0.0
2025-08-01 00:46:00,0.031715,0.031726,0.031714,0.031726,0.001865101
2025-08-01 00:47:00,0.031714,0.031714,0.031714,0.031714,0.0004852242
2025-08-01 00:48:00,0.031714,0.031714,0.031714,0.031714,0.0029081738
2025-08-01 00:49:00,0.031715,0.031715,0.031715,0.031715,0.00082459
2025-08-01 00:50:00,0.031692,0.031692,0.031607,0.031644,0.011976708
2025-08-01 00:51:00,0.031644,0.031692,0.031643,0.031675,0.0543504143
2025-08-01 00:52:00,0.031672,0.03171,0.031641,0.03167,0.0123243965
2025-08-01 00:53:00,0.031712,0.03174,0.031712,0.03174,0.00262417
2025-08-01 00:54:00,0.031729,0.031752,0.031729,0.031752,0.0020383059
2025-08-01 00:55:00,0.031837,0.031846,0.031812,0.031812,0.0029566481
2025-08-01 00:56:00,0.03183,0.031887,0.03183,0.031887,0.0038499167
2025-08-01 00:57:00,0.031863,0.03188,0.031863,0.03188,0.0010613382
2025-08-01 00:58:00,0.03192,0.031931,0.031906,0.031931,0.0026018538
2025-08-01 00:59:00,0.031909,0.031909,0.0319,0.0319,0.0030018818
2025-08-01 01:00:00,0.0319,0.0319,0.0319,0.0319,0.0
2025-08-01 01:01:00,0.031905,0.031905,0.031905,0.031905,0.0002073825
2025-08-01 01:02:00,0.031934,0.031934,0.031934,0.031934,0.0001213492
2025-08-01 01:03:00,0.031934,0.031934,0.031934,0.031934,0.0
2025-08-01 01:04:00,0.031917,0.031917,0.031917,0.031917,0.0002074605
2025-08-01 01:05:00,0.031897,0.031905,0.031894,0.031905,0.013403155
2025-08-01 01:06:00,0.031941,0.031941,0.031924,0.031924,0.0007153197
2025-08-01 01:07:00,0.0319,0.0319,0.0319,0.0319,0.00026158
2025-08-01 01:08:00,0.031932,0.031932,0.031932,0.031932,0.0002011716
2025-08-01 01:09:00,0.031913,0.03192,0.031913,0.03192,0.0004372536
2025-08-01 01:10:00,0.031913,0.031921,0.031901,0.031921,0.00128923
2025-08-01 01:11:00,0.031913,0.031913,0.031863,0.031887,0.1724697489
2025-08-01 01:12:00,0.03189,0.031906,0.031886,0.031906,0.0019072738
2025-08-01 01:13:00,0.031911,0.031916,0.031902,0.031909,0.0032225179
2025-08-01 01:14:00,0.031918,0.031925,0.0319,0.0319,0.0095866274
2025-08-01 01:15:00,0.03191,0.031935,0.0319,0.031935,0.0023236694
2025-08-01 01:16:00,0.031948,0.031969,0.031927,0.031941,0.0093772179
2025-08-01 01:17:00,0.031906,0.031907,0.031888,0.031888,0.0180846637
2025-08-01 01:18:00,0.031878,0.031878,0.031863,0.031863,0.0004270617
2025-08-01 01:19:00,0.03185,0.03187,0.03185,0.03187,0.038089493
2025-08-01 01:20:00,0.031926,0.031938,0.031926,0.031938,0.0009579173
2025-08-01 01:21:00,0.031945,0.031945,0.031912,0.031912,0.0038017547
2025-08-01 01:22:00,0.031897,0.031906,0.031897,0.031906,0.0004657793
2025-08-01 01:23:00,0.031906,0.031906,0.031906,0.031906,0.0
2025-08-01 01:24:00,0.031895,0.031968,0.031895,0.031968,0.0029170191
2025-08-01 01:25:00,0.031969,0.031969,0.031969,0.031969,0.0001182853
2025-08-01 01:26:00,0.032015,0.032015,0.032015,0.032015,0.0009892635
2025-08-01 01:27:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:28:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:29:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:30:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:31:00,0.031959,0.031977,0.031955,0.031977,0.0031259425
2025-08-01 01:32:00,0.031977,0.031977,0.031977,0.031977,0.0
2025-08-01 01:33:00,0.031952,0.031955,0.031952,0.031955,0.0003770486
2025-08-01 01:34:00,0.031979,0.031979,0.031979,0.031979,0.0001183223
2025-08-01 01:35:00,0.031976,0.031976,0.031962,0.031962,0.0086957686
2025-08-01 01:36:00,0.031962,0.031962,0.031962,0.031962,0.0
2025-08-01 01:37:00,0.032019,0.032019,0.032015,0.032015,0.0033298338
2025-08-01 01:38:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:39:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:40:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:41:00,0.032015,0.032015,0.032015,0.032015,0.0
2025-08-01 01:42:00,0.032011,0.032011,0.032011,0.032011,0.0002496858
2025-08-01 01:43:00,0.032022,0.032022,0.032022,0.032022,0.0016011
2025-08-01 01:44:00,0.032022,0.032022,0.032022,0.032022,0.0
2025-08-01 01:45:00,0.032037,0.032037,0.032037,0.032037,0.0001473702
2025-08-01 01:46:00,0.032038,0.032044,0.032038,0.032044,0.0016246086
2025-08-01 01:47:00,0.032001,0.032001,0.032001,0.032001,0.001024032
2025-08-01 01:48:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:49:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:50:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:51:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:52:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:53:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:54:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:55:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:56:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:57:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:58:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 01:59:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 02:00:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 02:01:00,0.032013,0.032013,0.032013,0.032013,0.0004193703
2025-08-01 02:02:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:03:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:04:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:05:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:06:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:07:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:08:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:09:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:10:00,0.032013,0.032013,0.032013,0.032013,0.0
2025-08-01 02:11:00,0.032021,0.032021,0.032021,0.032021,0.0002849869
2025-08-01 02:12:00,0.032021,0.032021,0.032021,0.032021,0.0
2025-08-01 02:13:00,0.03206,0.032066,0.03206,0.032064,0.019195438
2025-08-01 02:14:00,0.032064,0.032064,0.032064,0.032064,0.0
2025-08-01 02:15:00,0.032081,0.032081,0.032081,0.032081,0.002149427
2025-08-01 02:16:00,0.032081,0.032081,0.032081,0.032081,0.0
2025-08-01 02:17:00,0.032081,0.032081,0.032081,0.032081,0.0
2025-08-01 02:18:00,0.032081,0.032081,0.032081,0.032081,0.0
2025-08-01 02:19:00,0.032081,0.032081,0.032081,0.032081,0.0
2025-08-01 02:20:00,0.032098,0.032098,0.032098,0.032098,0.006162816
2025-08-01 02:21:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:22:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:23:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:24:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:25:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:26:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:27:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:28:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:29:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:30:00,0.032098,0.032098,0.032098,0.032098,0.0
2025-08-01 02:31:00,0.032076,0.032076,0.032059,0.032059,0.0006734578
2025-08-01 02:32:00,0.032055,0.032066,0.032055,0.032066,0.001699132
2025-08-01 02:33:00,0.032069,0.032069,0.032059,0.032059,0.0026902429
2025-08-01 02:34:00,0.032059,0.032059,0.032059,0.032059,0.0
2025-08-01 02:35:00,0.032059,0.032059,0.032059,0.032059,0.0
2025-08-01 02:36:00,0.032078,0.032078,0.032078,0.032078,0.0002790786
2025-08-01 02:37:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:38:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:39:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:40:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:41:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:42:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:43:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:44:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:45:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:46:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:47:00,0.032078,0.032078,0.032078,0.032078,0.0
2025-08-01 02:48:00,0.032072,0.032082,0.032072,0.032082,0.0129987192
2025-08-01 02:49:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:50:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:51:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:52:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:53:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:54:00,0.032082,0.032082,0.032082,0.032082,0.0
2025-08-01 02:55:00,0.032038,0.032038,0.032038,0.032038,0.0008297842
2025-08-01 02:56:00,0.032038,0.032038,0.032038,0.032038,0.0
2025-08-01 02:57:00,0.032038,0.032038,0.032038,0.032038,0.0
2025-08-01 02:58:00,0.032038,0.032038,0.032038,0.032038,0.0
2025-08-01 02:59:00,0.032043,0.032043,0.032043,0.032043,0.001345806
2025-08-01 03:00:00,0.032043,0.032043,0.032043,0.032043,0.0
2025-08-01 03:01:00,0.032043,0.032043,0.032043,0.032043,0.0
2025-08-01 03:02:00,0.032043,0.032043,0.032043,0.032043,0.0
2025-08-01 03:03:00,0.03201,0.03201,0.032001,0.032001,0.0020449287
2025-08-01 03:04:00,0.032001,0.032001,0.032001,0.032001,0.0
2025-08-01 03:05:00,0.032036,0.032036,0.032033,0.032033,0.0006342942
2025-08-01 03:06:00,0.032033,0.032033,0.032033,0.032033,0.0
2025-08-01 03:07:00,0.03205,0.03205,0.03205,0.03205,0.00214735
2025-08-01 03:08:00,0.03205,0.03205,0.03205,0.03205,0.0
2025-08-01 03:09:00,0.03205,0.03205,0.03205,0.03205,0.0
2025-08-01 03:10:00,0.032017,0.032017,0.032017,0.032017,0.0001985054
2025-08-01 03:11:00,0.032029,0.032029,0.032029,0.032029,0.0002498262
2025-08-01 03:12:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:13:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:14:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:15:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:16:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:17:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:18:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:19:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:20:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:21:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:22:00,0.032029,0.032029,0.032029,0.032029,0.0
2025-08-01 03:23:00,0.032071,0.032071,0.032071,0.032071,0.0001988402
2025-08-01 03:24:00,0.032071,0.032071,0.032071,0.032071,0.0
2025-08-01 03:25:00,0.032071,0.032071,0.032071,0.032071,0.0
2025-08-01 03:26:00,0.032066,0.032071,0.032066,0.032071,0.0076582232
2025-08-01 03:27:00,0.032094,0.032094,0.032094,0.032094,0.0038095578
2025-08-01 03:28:00,0.032094,0.032094,0.032094,0.032094,0.0
2025-08-01 03:29:00,0.032094,0.032094,0.032094,0.032094,0.0
2025-08-01 03:30:00,0.03208,0.03208,0.03208,0.03208,0.001421144
2025-08-01 03:31:00,0.03208,0.03208,0.03208,0.03208,0.0
2025-08-01 03:32:00,0.03208,0.03208,0.03208,0.03208,0.0
2025-08-01 03:33:00,0.03208,0.03208,0.03208,0.03208,0.0
2025-08-01 03:34:00,0.032063,0.032063,0.032063,0.032063,0.0002693292
2025-08-01 03:35:00,0.032063,0.032063,0.032063,0.032063,0.0
2025-08-01 03:36:00,0.032063,0.032063,0.032063,0.032063,0.0
2025-08-01 03:37:00,0.032042,0.032042,0.032042,0.032042,0.0002595402
2025-08-01 03:38:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:39:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:40:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:41:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:42:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:43:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:44:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:45:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:46:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:47:00,0.032042,0.032042,0.032042,0.032042,0.0
2025-08-01 03:48:00,0.032041,0.032041,0.032041,0.032041,0.0002723485
2025-08-01 03:49:00,0.032041,0.032041,0.032041,0.032041,0.0
2025-08-01 03:50:00,0.032041,0.032041,0.032041,0.032041,0.0002499198
2025-08-01 03:51:00,0.032044,0.032044,0.032044,0.032044,0.0004229808
2025-08-01 03:52:00,0.032033,0.032045,0.032033,0.032045,0.0005382516
2025-08-01 03:53:00,0.032047,0.032047,0.032047,0.032047,0.0005031379
2025-08-01 03:54:00,0.032025,0.032025,0.032025,0.032025,0.000262605
2025-08-01 03:55:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 03:56:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 03:57:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 03:58:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 03:59:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 04:00:00,0.032025,0.032025,0.032025,0.032025,0.0
2025-08-01 04:01:00,0.032008,0.032008,0.031955,0.031955,0.0095298695
2025-08-01 04:02:00,0.031955,0.031955,0.031955,0.031955,0.0
2025-08-01 04:03:00,0.031951,0.031962,0.031951,0.031962,0.0066895553
2025-08-01 04:04:00,0.031962,0.031962,0.031962,0.031962,0.0
2025-08-01 04:05:00,0.031962,0.031962,0.031962,0.031962,0.0
2025-08-01 04:06:00,0.031938,0.031938,0.031938,0.031938,0.0001213644
2025-08-01 04:07:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:08:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:09:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:10:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:11:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:12:00,0.031938,0.031938,0.031938,0.031938,0.0
2025-08-01 04:13:00,0.031953,0.031953,0.031953,0.031953,0.0002811864
2025-08-01 04:14:00,0.031966,0.031966,0.031949,0.031949,0.0011152142
2025-08-01 04:15:00,0.03194,0.031942,0.031931,0.031931,0.0025999018
2025-08-01 04:16:00,0.031931,0.031931,0.031931,0.031931,0.0
2025-08-01 04:17:00,0.031892,0.031892,0.031892,0.031892,0.0018082764
2025-08-01 04:18:00,0.031882,0.031882,0.031882,0.031882,0.0018077094
2025-08-01 04:19:00,0.031882,0.031882,0.031882,0.031882,0.0
2025-08-01 04:20:00,0.031927,0.031927,0.031927,0.031927,0.0002426452
2025-08-01 04:21:00,0.031927,0.031927,0.031927,0.031927,0.0
2025-08-01 04:22:00,0.031927,0.031927,0.031927,0.031927,0.0
2025-08-01 04:23:00,0.031927,0.031927,0.031927,0.031927,0.0
2025-08-01 04:24:00,0.031897,0.031901,0.031897,0.031901,0.0036173466
2025-08-01 04:25:00,0.031901,0.031901,0.031901,0.031901,0.0
2025-08-01 04:26:00,0.031901,0.031901,0.031901,0.031901,0.0
