month,trades,pf,winrate,dd
2023-10,4,1.7254454010325015,50.0,-0.20438505750451919
2023-11,4,0.0,0.0,-0.6332300329640606
2023-12,7,0.9017456226414412,42.857142857142854,-0.23383766849083276
2024-01,2,,100.0,-0.07477874505441573
2024-02,9,0.6377886689833006,44.44444444444444,-0.45565628248006584
2024-03,5,2.2563657540773043,60.0,-0.14570373092873679
2024-04,4,0.47023823531571496,25.0,-0.262889403449007
2024-05,3,3.311820502941969,66.66666666666666,-0.17541430260502588
2024-06,5,0.45896082748363,40.0,-0.3057617515520916
2024-07,5,5.632387258403212,80.0,-0.10958425191032184
2024-08,7,0.23595507386093073,14.285714285714285,-0.6563669686163842
2024-09,1,,100.0,-0.0
2024-10,5,1.5003442663472604,60.0,-0.26193251531797523
2024-11,4,,100.0,-0.0
2024-12,2,,100.0,-0.11040514339464291
2025-01,8,1.2300367791863471,50.0,-0.3592502939279818
2025-02,4,0.586484675432443,25.0,-0.254358791886411
2025-03,2,,100.0,-0.06508900999206979
2025-04,1,,100.0,-0.0
2025-05,3,0.0,0.0,-0.39449429191928953
2025-06,4,4.15366222849222,75.0,-0.22349749316006307
2025-07,2,0.0,0.0,-0.35199580086633375
2025-08,5,0.12079065235159259,20.0,-0.6986824904557043
2025-09,0,,,-0.0
