month,trades,pf,winrate,dd
2023-10,7,0.6884757302503968,14.285714285714285,-0.45556051488622185
2023-11,8,0.23953969081808837,12.5,-0.8394694444507134
2023-12,8,0.0,0.0,-1.075179509209545
2024-01,4,10.445988078685584,75.0,-0.4536444145328389
2024-02,6,0.8283349542232933,33.33333333333333,-0.6349115881485901
2024-03,4,3.3141629200020786,50.0,-0.3282851441969492
2024-04,7,1.2059656134211159,28.57142857142857,-0.6111627965950217
2024-05,4,2.885611612465867,50.0,-0.40885073584373544
2024-06,5,0.5036327296041271,20.0,-0.6522349364167845
2024-07,5,3.5121996628948207,60.0,-0.45005098256631904
2024-08,11,0.9196536008853933,27.27272727272727,-0.4616039730685584
2024-09,12,2.1202180852818895,41.66666666666667,-0.33595905112757674
2024-10,3,1.5396276653647594,33.33333333333333,-0.37729473148224724
2024-11,12,2.6187721292462767,41.66666666666667,-0.7226190240864905
2024-12,7,3.3849854415446816,57.14285714285714,-0.4626618577289743
2025-01,7,1.5319206915843535,42.857142857142854,-0.7041545533123417
2025-02,7,1.0121654923911283,28.57142857142857,-0.8462358731383346
2025-03,6,0.389882279394687,16.666666666666664,-0.6284704202575542
2025-04,3,12.0204307915764,66.66666666666666,-0.7879658823322089
2025-05,7,0.0,0.0,-1.2643116312597513
2025-06,7,2.1355141282164065,42.857142857142854,-0.7707626017443348
2025-07,6,1.2027883994579058,33.33333333333333,-0.6799102153368874
2025-08,10,0.0,0.0,-1.6080267262304493
2025-09,2,3.394583833588299,50.0,-0.1632604044384367
