month,trades,pf,winrate,dd
2023-10,19,0.3288019980308726,47.368421052631575,-1.5782562199137318
2023-11,24,0.23308543732335085,54.166666666666664,-2.000784839814296
2023-12,24,0.2639766663748986,41.66666666666667,-1.5796087883381826
2024-01,27,0.43164719971024595,44.44444444444444,-1.5397388906772336
2024-02,27,0.022468452356093547,14.814814814814813,-3.593368291092802
2024-03,22,0.1354847392103392,27.27272727272727,-2.3002972123164045
2024-04,25,0.11725244359679036,28.000000000000004,-3.4018311770353415
2024-05,21,0.16397013153867987,23.809523809523807,-1.7816738603208315
2024-06,22,0.08142714707420523,13.636363636363635,-2.4637012792328106
2024-07,17,0.07330233405641498,17.647058823529413,-1.9727683746053715
2024-08,17,0.21283223916854263,41.17647058823529,-1.4972271962284012
2024-09,25,0.2814608062032038,44.0,-1.9175137126138941
2024-10,31,0.14058035026426696,29.03225806451613,-3.2166224856179593
2024-11,32,0.16217475843027465,34.375,-3.1925464862021857
2024-12,29,0.27623392910750855,44.827586206896555,-1.9068321322352366
2025-01,29,0.11866236734051293,20.689655172413794,-4.793547740392712
2025-02,24,0.15162218771261302,33.33333333333333,-3.177353398173166
2025-03,24,0.14879556503107533,29.166666666666668,-2.168917617083166
2025-04,14,0.08075196287601485,21.428571428571427,-2.254367051896955
2025-05,17,0.21951356136183547,29.411764705882355,-2.2199603851816296
2025-06,22,0.34036042947043144,50.0,-1.65535797137365
2025-07,32,0.09921444629362364,21.875,-4.172469442173076
2025-08,18,0.1906853803790691,22.22222222222222,-2.221407075332804
2025-09,4,0.01911715672994422,25.0,-0.8757198590953919
