month,trades,pf,winrate,dd,gp,gl
2023-09,2,0.7986885632297724,50.0,-0.25701347822048026,20.524776638918336,-25.75409926438561
2023-10,4,0.32816444048841753,25.0,-0.5199034424554161,22.96634575096342,-70.09727180079214
2023-11,2,1.7092077332895883,50.0,-0.3652892560899179,38.94432255690234,-22.837274338851838
2023-12,2,0.0,0.0,-0.41645304788682225,0.0,-41.64530478868279
2024-01,2,0.0,0.0,-0.4886400324350504,0.0,-48.86400324350574
2024-02,4,0.0,0.0,-0.6783185967756733,0.0,-58.78509772536342
2024-03,2,0.0,0.0,-0.32292247377035954,0.0,-32.29224737703532
2024-04,3,0.2970491071101911,33.33333333333333,-0.44993560493866713,13.30427619899928,-44.79373529930925
2024-05,4,0.0,0.0,-0.7560166551819236,0.0,-75.60166551819067
2024-06,3,0.6400390592861822,33.33333333333333,-0.20732147307935822,22.289824444850098,-34.88648182770544
2024-07,2,0.0,0.0,-0.39667372376516186,0.0,-39.667372376515615
2024-08,1,0.0,0.0,-0.21935977464813128,0.0,-21.935977464813853
2024-09,2,0.4881494657361619,50.0,-0.2411076202222806,11.738785735197608,-24.110762022229615
2024-10,0,,,-0.0,,
2024-11,3,0.0,0.0,-0.8460719560200447,0.0,-84.60719560200396
2024-12,3,0.0,0.0,-0.5744188570848019,0.0,-57.44188570847953
2025-01,5,0.0,0.0,-1.1023112515490152,0.0,-110.23112515490162
2025-02,2,0.0,0.0,-0.46670915760027576,0.0,-46.67091576002687
2025-03,4,0.12236353636098538,25.0,-0.6152641707447448,7.543849610377782,-61.57283167822129
2025-04,1,0.0,0.0,-0.40356827426030195,0.0,-40.35682742603055
2025-05,3,0.6948087262277269,33.33333333333333,-0.5893103520230203,31.363426786123775,-45.2383342458982
2025-06,1,0.0,0.0,-0.23158939673059153,0.0,-23.158939673060125
2025-07,3,0.0,0.0,-0.5763953073451566,0.0,-57.63953073451539
2025-08,1,,100.0,-0.10476342737731903,33.402030526889845,0.0
