month,trades,pf,winrate,dd,gp,gl
2023-09,4,0.051609538070656005,50.0,-0.5330630554022275,2.3946284689809616,-46.38619539661491
2023-10,4,0.38428934876264353,50.0,-0.4020772715476739,15.47253558225051,-40.269938703677134
2023-11,8,0.01632984150927464,12.5,-1.3213445185844996,2.180252720160306,-134.31470457861064
2023-12,8,0.22082713165297668,50.0,-0.6899983597515313,18.328480168049357,-83.08828232948557
2024-01,3,,100.0,-0.09640551292139365,21.120665960710927,0.0
2024-02,9,0.010758730076480158,11.11111111111111,-1.0998046238463788,1.1889130017710627,-110.8474580598431
2024-03,5,6.0473754607639133e-05,20.0,-0.5349619274699013,0.00322943368249895,-53.49942218067085
2024-04,4,0.09540389610544368,25.0,-0.5819867384695532,6.137225873548205,-64.33589972050162
2024-05,4,0.372820252802766,50.0,-0.2743974780146985,8.537732044500386,-22.91538848954982
2024-06,5,0.003522328391265403,20.0,-0.7003403558876298,0.24725963046037513,-70.03576724773791
2024-07,5,0.1767555901182474,60.0,-0.3253581278656714,5.806801535229608,-32.844004967775724
2024-08,8,0.04411514097987079,12.5,-1.3378740703486325,5.446641796704874,-124.35068061226977
2024-09,6,0.2607091605935302,50.0,-0.4120179007736313,9.555852168900365,-36.67605461320818
2024-10,3,0.0,0.0,-0.31835456595706857,0.0,-29.575605200500895
2024-11,7,1.0582105859182998,57.14285714285714,-0.4236936966668603,55.00771776464164,-52.08745007828504
2024-12,5,0.3858878459904563,60.0,-0.43010044981370843,16.56113909488738,-43.01762504469968
2025-01,8,0.36163301307025103,50.0,-0.8144829887725913,36.641434092862625,-101.51760235611373
2025-02,6,0.5069947468996304,50.0,-0.49317776258054336,29.220427660933026,-57.694049442211636
2025-03,2,12.047560435623419,50.0,-0.10467151387065776,3.774852514015194,-0.31326998295192965
2025-04,2,0.7775234142669885,50.0,-0.21819458002637626,16.931999187454984,-21.819458002637013
2025-05,4,0.0,0.0,-0.9823643221613665,0.0,-96.43779550056038
2025-06,6,0.3528690679862048,50.0,-0.6687314747924611,23.95659647345348,-67.92690219597463
2025-07,4,0.0,0.0,-0.9889131071887269,0.0,-98.89131071887319
2025-08,6,0.0,0.0,-1.2422872461214651,0.0,-119.5215891402178
