month,trades,pf,winrate,dd,gp,gl
2023-09,28,0.043448936204332995,17.857142857142858,-3.740115594320159,16.61842503130229,-385.7455190883212
2023-10,32,0.18460099849461134,40.625,-3.3722401725914675,75.61773220429615,-410.86834180102346
2023-11,36,0.11978604387638075,30.555555555555557,-3.527715777428475,46.28666962979463,-387.3831868536527
2023-12,30,0.193437906062195,30.0,-3.1294436773748213,75.3073480652774,-388.2517158027601
2024-01,40,0.16011144107468644,25.0,-4.6211078385788085,85.42450744126577,-532.0353371833243
2024-02,42,0.029742194323172447,14.285714285714285,-5.509072608426013,16.838702290755606,-567.745963133359
2024-03,31,0.0481609727607783,16.129032258064516,-3.310685265297608,16.02606212999982,-331.043434753285
2024-04,41,0.15021331889686174,29.268292682926827,-4.108440297060556,67.48682538248866,-454.9888338140464
2024-05,30,0.07710026991474694,20.0,-2.711440611895033,21.932641680039332,-282.7954340776323
2024-06,27,0.03418210307604998,18.51851851851852,-3.212677985376411,10.69221321744887,-316.4761630554467
2024-07,26,0.11442525374516259,26.923076923076923,-2.3238650225178237,28.941583931154618,-252.9024542120193
2024-08,34,0.1165118400954862,20.588235294117645,-3.805197813670258,49.61236516030591,-427.3932924117732
2024-09,26,0.42959939669195996,53.84615384615385,-1.5127370638635673,76.42857473870647,-177.90672317802108
2024-10,32,0.07999886721590327,25.0,-3.141471265937712,25.87648984896793,-323.08665613968714
2024-11,40,0.47413887819526085,47.5,-2.8414994175239627,193.71397410716492,-411.0039323719146
2024-12,35,0.5225372454370496,60.0,-1.4962187647553749,127.13123491257528,-243.25583929120359
2025-01,45,0.3467477133106845,48.888888888888886,-4.01452078929535,189.61570365854453,-549.3288085395457
2025-02,32,0.18671651310256016,37.5,-3.2299694628513675,71.7552123412595,-384.6618330643876
2025-03,32,0.32701693154182354,50.0,-2.5467097908842384,119.69943272196657,-366.673451030339
2025-04,27,0.6163769290747929,48.148148148148145,-2.539384160666913,241.58790661099292,-394.185054301866
2025-05,25,0.30112247146614657,44.0,-2.5808693041756814,96.37672421039166,-319.7567873801225
2025-06,27,0.19916380016411922,33.33333333333333,-3.2271262020509117,80.08365681628577,-402.79627702137174
2025-07,49,0.21464476635338384,38.775510204081634,-4.91536555819615,120.83499871578962,-560.4168547894176
2025-08,39,0.047663770221620744,20.51282051282051,-5.943515098449115,30.002056737359275,-624.3535665822715
