a_csv,d_csv,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.0,0.21519847252262136,0.05559201909752976,26.81776556776557,-2.0681163126479856
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.23443004023250594,0.05559201909752976,28.958333333333332,-1.9143032439692842
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx18_ema200_trend.csv,0.0,0.2243314070308669,0.05559201909752976,24.596774193548388,-1.95112004061892
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.0,0.23760849442560938,0.05559201909752976,26.478494623655912,-1.880484971115945
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx18.csv,0.0,0.1975583481744635,0.07444389023496216,28.671043009278307,-2.7292685008492965
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.22071514881119847,0.05757121265361633,30.79463727329581,-2.263787852046886
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx18.csv,0.0,0.21125781835888827,0.07798359379131027,27.68720228397648,-2.5857568243583655
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.0,0.22718291750458564,0.057783561187680285,29.246794871794872,-2.1704559448018603
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx25.csv,0.0,0.2472529722846662,0.055764896458844616,28.958333333333332,-1.9143032439692842
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx25.csv,0.0,0.24824711779866757,0.055764896458844616,28.958333333333332,-1.89972640797762
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london7-18_adx18_ema200_trend.csv,0.0,0.20422170062570488,0.07255874321293278,28.34077380952381,-2.5409250179756815
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london8-17_adx18_ema200_trend.csv,0.0,0.21181995033552367,0.07393107217724287,28.25839035516455,-2.4654965650110547
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.0,0.21519847252262136,0.05559201909752976,26.81776556776557,-2.0681163126479856
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.23443004023250594,0.05559201909752976,28.958333333333332,-1.9143032439692842
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx18_ema200_trend.csv,0.0,0.2243314070308669,0.05559201909752976,24.596774193548388,-1.95112004061892
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.0,0.23760849442560938,0.05559201909752976,26.478494623655912,-1.880484971115945
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx18.csv,0.0,0.1975583481744635,0.07444389023496216,28.671043009278307,-2.7292685008492965
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.22071514881119847,0.05757121265361633,30.79463727329581,-2.263787852046886
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx18.csv,0.0,0.21125781835888827,0.07798359379131027,27.68720228397648,-2.5857568243583655
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.0,0.22718291750458564,0.057783561187680285,29.246794871794872,-2.1704559448018603
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx25.csv,0.0,0.2472529722846662,0.055764896458844616,28.958333333333332,-1.9143032439692842
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx25.csv,0.0,0.24824711779866757,0.055764896458844616,28.958333333333332,-1.89972640797762
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london7-18_adx18_ema200_trend.csv,0.0,0.20422170062570488,0.07255874321293278,28.34077380952381,-2.5409250179756815
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london8-17_adx18_ema200_trend.csv,0.0,0.21181995033552367,0.07393107217724287,28.25839035516455,-2.4654965650110547
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx22_ema200_trend.csv,0.0,0.2216191159557499,0.05614768071786362,30.741315136476427,-1.9681271777622493
rolling_A_24m_portA_micro4_s9-18_rr1.8_adx12_bbw0.0004_ms0.00002_kp0.6_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx30_ema200_trend.csv,0.0,0.22420127921451738,0.0,,-1.8428035212458893
