rank,file,tag,months,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
1,./out/rolling_A_24m_portA_micro9_s7-18_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5.csv,portA_micro9_s7-18_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5,24,0.041666666666666664,0.38079065618564456,0.0775610022095093,38.311688311688314,-1.0335008879543195
2,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router4-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router4-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.3638982592037523,0.0504920757923987,28.57142857142857,-0.8871855246942228
3,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router4-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router4-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.3638982592037523,0.0504920757923987,28.57142857142857,-0.8871855246942228
4,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.3402898914983658,0.062783868161981,26.666666666666664,-0.9146785877888808
5,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.3402898914983658,0.062783868161981,26.666666666666664,-0.9146785877888808
6,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.3402898914983658,0.062783868161981,26.666666666666664,-0.9146785877888808
7,./out/rolling_A_24m_portA_micro9_s7-18_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6.csv,portA_micro9_s7-18_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router4-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6,24,0.041666666666666664,0.33874266357514016,0.0727557191942958,33.33333333333333,-1.0335008879543195
8,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0930632460285592,28.57142857142857,-0.8871855246942228
9,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0930632460285592,33.33333333333333,-0.7652584913127258
10,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0930632460285592,33.33333333333333,-0.7652584913127258
11,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_router3-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0930632460285592,33.33333333333333,-0.7652584913127258
12,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.7-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0384066834293812,28.57142857142857,-0.8871855246942228
13,./out/rolling_A_24m_portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro9_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_router3-0.8-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0384066834293812,28.57142857142857,-0.8871855246942228
