month,trades,pf,winrate,dd
2023-10,33,0.3593113809704805,27.27272727272727,-3.2748604074751997
2023-11,30,0.3283285974834764,30.0,-3.0446721441756863
2023-12,23,0.45503993219562233,34.78260869565217,-1.6978502748948299
2024-01,28,0.4344018520628412,32.142857142857146,-2.2716898734190694
2024-02,21,0.31454013005372583,33.33333333333333,-2.0053732198269447
2024-03,20,0.4861485071976965,35.0,-1.4431159268439075
2024-04,31,0.2743928442465427,22.58064516129032,-4.1348698780813375
2024-05,14,0.31767590303145377,21.428571428571427,-2.107592171753825
2024-06,15,0.35819505322642103,33.33333333333333,-1.377269936061365
2024-07,20,0.3494545101954417,35.0,-1.8489929478781253
2024-08,27,0.24930113509488738,18.51851851851852,-3.300549382324991
2024-09,31,0.5509525938125143,38.70967741935484,-2.2636903150112575
2024-10,22,0.39927912111700475,40.909090909090914,-1.4916161076630297
2024-11,36,0.5929212824861515,30.555555555555557,-2.9980225505351843
2024-12,33,0.5527618177745222,36.36363636363637,-2.573975044087795
2025-01,39,0.7488545202156441,35.8974358974359,-2.609344994329177
2025-02,34,0.20480661596872618,20.588235294117645,-4.573208591704859
2025-03,34,0.2815636454887045,23.52941176470588,-4.362671296270837
2025-04,17,0.7158034120894949,29.411764705882355,-2.3678023640557044
2025-05,24,0.30349910979421885,16.666666666666664,-3.4005670246936126
2025-06,24,0.6653501650207096,33.33333333333333,-1.7319105918337296
2025-07,37,0.4852684689502846,27.027027027027028,-3.288096754173564
2025-08,27,0.08866751153442817,11.11111111111111,-4.75697832211014
2025-09,5,0.71003393194464,40.0,-0.6232915048194676
