month,trades,pf,winrate,dd,gp,gl
2023-09,11,0.42363468819539496,36.36363636363637,-1.1020997483042305,52.34535024835992,-123.77613408639581
2023-10,13,0.3140046110647232,30.76923076923077,-1.2163146707312222,55.526297493015065,-177.15776456613656
2023-11,9,0.1904093300756976,22.22222222222222,-1.2402507576608657,29.102552384495446,-153.1276281505819
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,5,0.08334616651803498,20.0,-0.7416841336705171,6.734667422347144,-80.90308078939577
2024-04,12,0.5193467707466222,41.66666666666667,-1.0031644285889763,68.04307881661944,-131.49307215863206
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,0,,,,0.0,0.0
2024-08,14,0.2818320031670035,28.57142857142857,-1.5793828430540113,57.14838518154038,-203.2497846684532
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,13,0.36664043776502653,30.76923076923077,-1.1147451711624123,59.24527118426826,-161.6350782970731
2025-01,0,,,,0.0,0.0
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,13,0.4132030205907783,23.076923076923077,-1.6305169257874508,86.95409737558579,-211.4485998399949
2025-05,0,,,,0.0,0.0
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,20,0.062102680573315375,10.0,-3.3039393098300063,21.948531329951212,-352.3424623129505
