month,trades,pf,winrate,dd,gp,gl
2023-09,9,0.20515664724223506,22.22222222222222,-1.4131388805738165,32.250385915585,-157.0278601092055
2023-10,9,0.3878423138417887,22.22222222222222,-1.536935021652952,63.15544408328938,-163.27282284100306
2023-11,9,0.29119119426182893,22.22222222222222,-1.650391017554531,53.18148611002178,-183.0249167267058
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,9,0.2536151843993977,33.33333333333333,-1.270195572386612,34.258364992630945,-135.39151249268664
2024-04,0,,,,0.0,0.0
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,7,0.11159109689265387,14.285714285714285,-0.9881752753176598,12.373467837955943,-111.19099536972232
2024-08,0,,,,0.0,0.0
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,11,0.506463040238321,27.27272727272727,-1.0695030013110451,91.08536489991954,-180.3417529831019
2024-12,0,,,,0.0,0.0
2025-01,0,,,,0.0,0.0
2025-02,0,,,,0.0,0.0
2025-03,6,0.9436409165509719,50.0,-0.4972599438664571,87.04404396632314,-92.55091455927172
2025-04,1,0.0,0.0,-0.5133975791618672,0.0,-51.339757916186436
2025-05,7,0.5725676218034995,28.57142857142857,-1.3784894940116366,82.12849953209297,-143.70563698606975
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
