rank,file,tag,months,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
11,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6,24,0.041666666666666664,0.17077298881567543,0.0,29.166666666666664,-0.7560480150968663
12,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.5.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.5,24,0.0,0.4670108285544752,0.0939708068700551,36.73076923076923,-1.037487563728945
13,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5,24,0.0,0.4248374457209687,0.124295801664509,25.0,-0.8608867395135555
14,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6,24,0.0,0.391502476742038,0.1216644163447047,25.0,-0.785205088814156
15,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6,24,0.0,0.3726761688249475,0.1216644163447047,25.0,-0.8167594639569842
16,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.004_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.004_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5,24,0.0,0.3196360988772085,0.0,33.035714285714285,-0.7554108827912798
17,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6,24,0.0,0.30073616413837656,0.0527523474666841,33.333333333333336,-0.7971608339214731
18,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6,24,0.0,0.2287961594518057,0.0505264559928135,25.0,-0.9921537262635782
19,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.004_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.5.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.004_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.5,24,0.0,0.2089995233529087,0.0,35.416666666666664,-0.6875074819332305
20,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.5_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5,24,0.0,0.1997855443249271,0.0,25.0,-0.7855329391278976
21,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.5_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.5_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5,24,0.0,0.1997855443249271,0.0,25.0,-0.7975815118083651
22,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.003_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6,24,0.0,0.1660217660569022,0.0,25.0,-0.7733482630896904
23,./out/rolling_A_24m_portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6.csv,portA_micro10_s7-18_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-18_atrmin0.0008_edge0.6,24,0.0,0.1329950726766669,0.0538487663665862,25.0,-0.9921537262635782
24,./out/rolling_A_24m_portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6.csv,portA_micro10_s8-17_rr2.0_atrmin0.0008_bbw0.002_edge0.6_adx22_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.6,24,0.0,0.124295801664509,0.0,20.0,-0.7855329391278976
