month,trades,pf,winrate,dd
2023-10,80,0.7934150537001655,23.75,-2.3300570221873818
2023-11,84,1.0994520769449643,30.952380952380953,-0.9999360298734827
2023-12,59,1.1097829152768055,33.89830508474576,-1.4816125619722342
2024-01,83,0.9681282058712672,28.915662650602407,-1.3419563184876804
2024-02,80,1.0518705859063648,31.25,-0.9651084252736419
2024-03,86,0.7336331309628664,22.093023255813954,-1.7802163840011986
2024-04,95,0.9698292869356531,27.368421052631582,-1.5345639298382396
2024-05,93,0.9772728699680161,26.881720430107524,-1.7118035349836247
2024-06,83,0.9985480844874409,31.32530120481928,-1.5311785995493765
2024-07,82,1.3630231389947176,32.926829268292686,-0.6204632991406056
2024-08,77,0.9181021139606875,25.97402597402597,-0.9235621233717684
2024-09,77,1.5451521853684984,36.36363636363637,-0.7368056042434068
2024-10,80,1.2139169866296313,33.75,-0.7549519317655573
2024-11,82,0.9248052310656669,23.170731707317074,-2.1554019415429226
2024-12,63,1.7977349317607192,41.269841269841265,-0.8182616257927156
2025-01,80,1.2486160735061225,30.0,-1.6326109017121837
2025-02,61,0.9042404711923653,26.229508196721312,-1.939855970826787
2025-03,67,1.2109685983304619,34.32835820895522,-2.0735090143239376
2025-04,73,1.3838294559114803,30.136986301369863,-1.8313616344045713
2025-05,90,1.2230727777754062,31.11111111111111,-2.223461457369791
2025-06,77,1.2930766101035691,29.87012987012987,-1.0885561988622339
2025-07,94,1.0435791132426608,26.595744680851062,-2.592124216469349
2025-08,81,0.7821262968094495,25.925925925925924,-2.3174739278290835
2025-09,11,1.508673905907186,36.36363636363637,-0.44570549028849493
