month,trades,pf,winrate,dd,gp,gl
2023-09,6,0.06706488919123058,16.666666666666664,-1.1663497496246844,7.698029249101648,-114.35745430067631
2023-10,11,0.36151917682774143,36.36363636363637,-1.127546049198025,60.15464711547928,-166.85934381233525
2023-11,10,0.12558066408942908,20.0,-1.6747750067596434,23.997413659068712,-191.47491433503185
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,7,0.46920672439279104,57.14285714285714,-0.6035767013454985,28.404759737107693,-60.54912615507756
2024-04,0,,,,0.0,0.0
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,5,1.444291484594434,80.0,-0.2689348172477901,29.170929250117908,-20.220122183339228
2024-08,15,0.2216071189848929,33.33333333333333,-1.8852619231570666,50.721426546947264,-229.6972523934893
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,13,0.8435544047176988,61.53846153846154,-0.7934125079862797,96.50025467117788,-114.57388785502425
2025-01,21,0.5096245231404021,42.857142857142854,-1.9052599214730237,153.53830351213597,-302.42120719557886
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,0,,,,0.0,0.0
2025-05,10,0.13489001021545485,20.0,-1.9495087031102032,28.691174791571317,-213.579809404412
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
