Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
9429,69,90,1.0499460820383284,1.0487887732955614,1.0487887732955614,1.0517882080679894,-10.91226413554988,0.0,-0.0011022554039348265,2023-10-02 14:15:00+00:00,2023-10-02 19:30:00+00:00,0 days 05:15:00,A_long,0.0011643964771801787,0.000611102719834628,32.44338347745851,34.531194492259345,1.0509027033070466,1.0483982560920218,1.0530329999999999,1.0496345,1.0551632966929532,1.0508707439079783,1.0,0.0
9411,447,447,1.0508561653213258,1.049348498479285,1.049348498479285,1.053300702737287,-14.188652650446388,0.0,-0.0014347033321918667,2023-10-06 12:45:00+00:00,2023-10-06 12:45:00+00:00,0 days 00:00:00,A_long,0.0015646346512863834,0.0015646346512863834,20.621132541550125,20.621132541550125,1.0515790031998196,1.0515790031998196,1.0548994999999999,1.0548994999999999,1.0582199968001802,1.0582199968001802,1.0,1.0
9408,448,453,1.049746063734373,1.0524363423723153,1.0480553653487137,1.0524363423723153,25.310141425761685,0.0,0.0025627899269009546,2023-10-06 13:00:00+00:00,2023-10-06 14:15:00+00:00,0 days 01:15:00,A_long,0.0016426833644482119,0.0016795663465824866,28.119386285864508,51.3950325689147,1.0508438162459341,1.0492007263103011,1.054686,1.053885,1.0585281837540659,1.0585692736896988,1.0,1.0
-9314,740,748,1.062802723628576,1.060822461279033,1.0640697437338706,1.060822461279033,18.444163523644168,0.0,0.0018632454598743742,2023-10-11 14:00:00+00:00,2023-10-11 16:00:00+00:00,0 days 02:00:00,A_short,0.0011504445693546034,0.0009073925379199953,63.551427950328176,44.06196894203006,1.0591025564232255,1.0595110635580778,1.060753,1.061344,1.0624034435767746,1.0631769364419223,1.0,1.0
9372,831,832,1.058426858126041,1.0570985453357347,1.0570985453357347,1.0604346183956774,-12.448947470750817,0.0,-0.0012549877963774492,2023-10-12 12:45:00+00:00,2023-10-12 13:00:00+00:00,0 days 00:15:00,A_long,0.0012085940423633163,0.0012514481700482117,19.201580125040365,16.643670021999867,1.0593179431323452,1.058426374199587,1.0616984999999999,1.061462,1.0640790568676546,1.0644976258004128,1.0,1.0
9368,833,834,1.0574267666062636,1.0560885518299516,1.0560885518299516,1.0595926067060868,-12.536396024489953,0.0,-0.001265538965508517,2023-10-12 13:15:00+00:00,2023-10-12 13:30:00+00:00,0 days 00:15:00,A_long,0.001225921747375125,0.0013251321810584453,16.350094118064135,12.01621772271561,1.0576954344291671,1.0565742828325981,1.0611954999999997,1.0608545,1.0646955655708323,1.065134717167402,1.0,1.0
9374,835,848,1.0554765881426975,1.0540648678189417,1.0540648678189417,1.057775237925905,-13.233466314886918,0.0,-0.0013375193155539256,2023-10-12 13:45:00+00:00,2023-10-12 17:00:00+00:00,0 days 03:15:00,A_long,0.0012764478902506622,0.0010090996694916423,11.233478386305705,27.18063135173452,1.0555641185431506,1.0524697885838359,1.0604704999999999,1.0561120000000002,1.0653768814568492,1.0597542114161644,1.0,1.0
-9324,1325,1326,1.059523023813446,1.0568133212073083,1.0611948215514955,1.0568133212073083,25.265267099628726,0.0,0.0025574740191911527,2023-10-19 16:15:00+00:00,2023-10-19 16:30:00+00:00,0 days 00:15:00,A_short,0.0016935120112959816,0.0019210437431231935,64.50196643555674,46.43786325796479,1.055501340010253,1.055616534632036,1.057232,1.0572659999999998,1.0589626599897468,1.0589154653679635,1.0,1.0
9351,1607,1673,1.0593269404938406,1.0580385229449818,1.0580385229449818,1.0613746586990325,-12.047992499378433,0.0,-0.0012162605326152542,2023-10-24 14:45:00+00:00,2023-10-25 07:15:00+00:00,0 days 16:30:00,A_long,0.001147280114348947,0.000566150776979826,29.82897376150339,27.866491002741753,1.0596387872259496,1.0587543411857308,1.062111,1.0599500000000002,1.0645832127740504,1.0611456588142696,1.0,1.0
-9273,2068,2078,1.0667123657862465,1.06486149621051,1.0679391687719388,1.06486149621051,17.16311357580397,0.0,0.0017351158898136765,2023-10-31 10:00:00+00:00,2023-10-31 12:30:00+00:00,0 days 02:30:00,A_short,0.001191279602347039,0.0010531065790190292,72.10161720966325,36.30941113908842,1.058001123064231,1.062092880031288,1.0622589999999998,1.064877,1.0665168769357687,1.067661119968712,1.0,1.0
9343,2082,2084,1.060777073197518,1.059570469583969,1.059570469583969,1.062649154748856,-11.273297561387954,0.0,-0.0011374714292342603,2023-10-31 13:30:00+00:00,2023-10-31 14:00:00+00:00,0 days 00:30:00,A_long,0.0010769263605602164,0.0012292469108207914,27.467135504978486,35.78060669000837,1.06080713746763,1.0598121980704276,1.0645725000000001,1.064207,1.0683378625323703,1.0686018019295722,1.0,1.0
