month,trades,pf,winrate,dd
2023-10,11,0.7011910935874677,72.72727272727273,-0.4937261336171006
2023-11,12,0.19874070319338696,25.0,-1.4484491561044033
2023-12,29,0.14071611183110094,27.586206896551722,-4.208261564256666
2024-01,21,0.31428270182432005,33.33333333333333,-2.738253881334274
2024-02,20,0.039360591955262286,15.0,-2.9261654819874083
2024-03,21,0.1043662521242732,28.57142857142857,-2.0677249038312473
2024-04,14,0.1609404486060713,35.714285714285715,-2.083101801749998
2024-05,16,0.3348656124191877,43.75,-0.8824090697585274
2024-06,13,0.11509580936994088,30.76923076923077,-1.8681469232670889
2024-07,19,0.1239084399175276,31.57894736842105,-1.8927266113534014
2024-08,20,0.17117586414844144,30.0,-3.3464716464804867
2024-09,16,0.4754470799182414,56.25,-1.0340226429240373
2024-10,12,0.25254819074278445,25.0,-1.5609562355563655
2024-11,15,0.20367648877001734,40.0,-1.450388873970443
2024-12,23,0.13775008110635745,26.08695652173913,-2.742724160822907
2025-01,26,0.22500343652928323,38.46153846153847,-2.3535399062130646
2025-02,22,0.23884919836875312,40.909090909090914,-2.050761485218333
2025-03,21,0.0821284658199289,28.57142857142857,-2.6271338316064874
2025-04,11,0.4600480113829133,45.45454545454545,-2.465283369592308
2025-05,11,0.5667474849908296,54.54545454545454,-0.7179694020046368
2025-06,18,0.21567697301256955,33.33333333333333,-2.147197019379654
2025-07,19,0.2011825819040782,31.57894736842105,-2.7610018223667265
2025-08,23,0.10317296068995471,34.78260869565217,-2.827841864710068
2025-09,2,0.0,0.0,-0.4126890247204251
