Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
-8379,38,38,1.1813318748741604,1.1826334611836473,1.1826334611836473,1.1793477698694348,-10.905991687191214,0.0,-0.0011017956403027718,2025-07-01 09:30:00+00:00,2025-07-01 09:30:00+00:00,0 days 00:00:00,A_short,0.0012303330258276954,0.0012303330258276954,76.13878337552686,76.13878337552686,1.1766463441076114,1.1766463441076114,1.1789525,1.1789525,1.1812586558923888,1.1812586558923888,1.0,1.0
-8365,39,53,1.1820018135559094,1.1798754005535104,1.1833203330258277,1.1798754005535104,17.787444765067796,0.0,0.0017989930116959485,2025-07-01 09:45:00+00:00,2025-07-01 13:15:00+00:00,0 days 03:30:00,A_short,0.0012169552890506795,0.0007919177580624479,66.65172352286102,40.576921597040744,1.1765635587892829,1.1794890913109628,1.1790895,1.1809414999999999,1.181615441210717,1.182393908689037,1.0,1.0
8442,243,243,1.1735873966284114,1.1720023951601404,1.1720023951601404,1.1761956887117473,-13.380582395143849,0.0,-0.0013505610854586125,2025-07-03 12:45:00+00:00,2025-07-03 12:45:00+00:00,0 days 00:00:00,A_long,0.0015885908612117176,0.0015885908612117176,18.22035181822561,18.22035181822561,1.1751927935087498,1.1751927935087498,1.1787445,1.1787445,1.1822962064912503,1.1822962064912503,1.0,1.0
8428,244,246,1.1739274277451357,1.1766794635501812,1.1722314091387884,1.1766794635501812,23.194157764923144,0.0,0.002344298071586426,2025-07-03 13:00:00+00:00,2025-07-03 13:30:00+00:00,0 days 00:30:00,A_long,0.0016287787463835112,0.0015860604806169657,31.478175392906437,46.07136073816795,1.1747067971690104,1.1743873344407154,1.1784705,1.1781625,1.1822342028309896,1.1819376655592846,1.0,1.0
8468,451,451,1.1710471641681768,1.1698420386031945,1.1698420386031945,1.1728883305142501,-10.20500328427022,0.0,-0.001029100792740767,2025-07-07 16:45:00+00:00,2025-07-07 16:45:00+00:00,0 days 00:00:00,A_long,0.0012602332105647715,0.0012602332105647715,21.70717799472223,21.70717799472223,1.1706573938936424,1.1706573938936424,1.172937,1.172937,1.1752166061063574,1.1752166061063574,1.0,1.0
8471,452,459,1.169527025058115,1.1716584197790163,1.1681297667894353,1.1716584197790163,18.055044680755785,0.0,0.001822441615485948,2025-07-07 17:00:00+00:00,2025-07-07 18:45:00+00:00,0 days 01:45:00,A_long,0.0012708687824894845,0.0011100734662222178,27.164146155305744,51.76406538448924,1.1701435545288355,1.1687498080494638,1.1727935,1.1720320000000002,1.1754434454711646,1.1753141919505365,1.0,0.0
8505,730,736,1.1668867834459025,1.1688427072048877,1.16563405155284,1.1688427072048877,16.635131570169417,0.0,0.0016761898298387479,2025-07-10 14:30:00+00:00,2025-07-10 16:00:00+00:00,0 days 01:30:00,A_long,0.001133155320871819,0.0009350529774425915,19.629853531282507,38.118348120215344,1.1672830903163207,1.1665788521259126,1.1708995,1.169524,1.1745159096836792,1.1724691478740874,1.0,1.0
8534,1015,1016,1.1648966013215456,1.1635340824815013,1.1635340824815013,1.1670506515332977,-11.627735780938455,0.0,-0.0011696478799050336,2025-07-15 13:45:00+00:00,2025-07-15 14:00:00+00:00,0 days 00:15:00,A_long,0.0012097951826988628,0.0012644891583390085,23.34065287719558,20.437664490043588,1.1650038069045248,1.164337272987361,1.167324,1.1670575,1.1696441930954753,1.1697777270126393,1.0,1.0
8533,1017,1017,1.163676489667417,1.162315510841661,1.162315510841661,1.1658560804850104,-11.61323232017622,0.0,-0.00116955084840209,2025-07-15 14:15:00+00:00,2025-07-15 14:15:00+00:00,0 days 00:00:00,A_long,0.0012998906038938114,0.0012998906038938114,16.054755502339418,16.054755502339418,1.1633683705388156,1.1633683705388156,1.1667429999999999,1.1667429999999999,1.1701176294611841,1.1701176294611841,1.0,1.0
8533,1018,1022,1.162266360624531,1.160870109396106,1.160870109396106,1.164509803087009,-11.914211732149715,0.0,-0.0012013177665011199,2025-07-15 14:30:00+00:00,2025-07-15 15:30:00+00:00,0 days 01:00:00,A_long,0.0012465718567079864,0.0010255000256678855,15.283967191739166,12.542375812930985,1.1625151037550163,1.1599250636300682,1.1664245000000002,1.1650425,1.170333896244984,1.1701599363699318,1.0,1.0
