month,trades,pf,winrate,dd,gp,gl
2023-09,16,0.21057648438287663,18.75,-1.8650469231954014,46.659241315878134,-222.56793475849327
2023-10,18,0.2708494463869221,27.77777777777778,-1.786219266296074,64.61202933865708,-238.4363949517161
2023-11,20,0.16714754977085794,15.0,-2.5292266813027764,50.69561792902691,-303.6182860593049
2023-12,11,0.03743739893088209,9.090909090909092,-1.6178986557741304,6.289586886871518,-168.03792779429028
2024-01,15,0.05027940033299698,6.666666666666667,-2.360360030801334,12.49993895127275,-248.5359420314041
2024-02,19,0.11509448914869533,26.31578947368421,-1.8246180212280083,22.28280620701642,-193.9536349875173
2024-03,15,0.03377976000203332,20.0,-1.817206429120155,6.307343715989967,-188.02798662800308
2024-04,15,0.17644579178635675,20.0,-1.7490108356768674,32.63746817711588,-184.77087951188008
2024-05,19,0.02011916018789746,15.789473684210526,-2.374653493184964,4.877964318827118,-242.34331363732468
2024-06,16,0.26255674128491074,37.5,-1.1854131911074761,41.34833465689032,-157.57156707247904
2024-07,17,0.030482518931371713,5.88235294117647,-2.190636880226071,6.746829972887202,-219.21148656824192
2024-08,14,0.03524114161336621,14.285714285714285,-1.9623570712829719,7.166628272487252,-203.4023354007852
2024-09,17,0.07335240438391233,11.76470588235294,-2.35093506968993,17.467517231421446,-238.62657222055248
2024-10,15,0.12280883197399196,20.0,-1.6949063953942578,23.62627567819202,-192.48452372932687
2024-11,23,0.23649608312414494,21.73913043478261,-2.6684718758515524,82.2825347119982,-349.1297222971496
2024-12,17,0.10190684016339446,11.76470588235294,-2.4170530367816023,27.662707707300246,-269.3680113854657
2025-01,20,0.21878632411774823,20.0,-2.7187475449212184,74.26938890207812,-338.31355844956795
2025-02,15,0.1831229777568571,26.666666666666668,-1.8254443422193845,40.813844032428136,-223.35827825436374
2025-03,17,0.22842345320807078,17.647058823529413,-2.624602522996655,62.43510323958979,-271.3913606346337
2025-04,11,0.15667543806198575,9.090909090909092,-2.7890971659371377,43.345567443570275,-274.44732291173904
2025-05,14,0.5038382401399811,28.57142857142857,-1.0605050800783111,80.98317518887978,-161.21438001245087
2025-06,15,0.18010216585574132,13.333333333333334,-2.1104052411258456,45.22294723659966,-252.23904832215825
2025-07,21,0.3745654017700816,33.33333333333333,-2.1130702102149734,93.44974129569502,-251.11440024458452
2025-08,15,0.631585615398987,40.0,-0.7360853953757518,85.05766486564741,-134.94045898716848
