month,trades,pf,winrate,dd
2023-10,71,0.9706684169803586,45.07042253521127,-0.9120108898766799
2023-11,75,0.6885974506233686,41.333333333333336,-1.0124804362669382
2023-12,59,1.1027768452291087,49.152542372881356,-0.8413327032016249
2024-01,77,0.8283094868259149,41.55844155844156,-0.9550053058350549
2024-02,64,0.7962289931136294,48.4375,-0.6050220802304551
2024-03,73,0.5783571122819442,32.87671232876712,-1.6101910925874652
2024-04,84,1.1879694797544815,50.0,-0.6193587778267284
2024-05,76,1.0235558520863854,47.368421052631575,-0.41031524587687995
2024-06,75,0.6927163299242859,44.0,-0.9701994983375761
2024-07,77,0.8885430736659,45.45454545454545,-0.8520579402406248
2024-08,66,0.7465861209333756,40.909090909090914,-1.175919323788166
2024-09,71,1.1255257841441701,50.70422535211267,-1.1112665506300523
2024-10,62,1.236795155689405,51.61290322580645,-0.6803336777611246
2024-11,72,0.9973393698828472,41.66666666666667,-1.2022655601019228
2024-12,72,1.273242871498025,52.77777777777778,-0.4934394247965046
2025-01,78,1.0281593983556958,41.02564102564102,-1.5172806909411585
2025-02,68,0.8960786425006741,44.11764705882353,-1.2813726171547746
2025-03,78,0.8756416311304328,43.58974358974359,-1.3549965127893526
2025-04,72,1.2550277398941028,47.22222222222222,-1.2012418829880023
2025-05,80,0.7983627729181194,38.75,-2.1568982458088914
2025-06,72,0.9976312068616758,43.05555555555556,-1.1772458396501873
2025-07,80,0.8037934014720071,38.75,-1.5532927898922022
2025-08,70,0.548309016190413,34.285714285714285,-1.8441910843487452
2025-09,9,0.5051532308093001,33.33333333333333,-0.4581071805038417
