Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
-8586,51,51,1.1528244841030146,1.1555475166513136,1.1555475166513136,1.1481624700276358,-23.379957459695007,0.0,-0.002362053014876464,2025-08-01 12:45:00+00:00,2025-08-01 12:45:00+00:00,0 days 00:00:00,A_short,0.002725847764471668,0.002725847764471668,84.12916723852469,84.12916723852469,1.134333325943614,1.134333325943614,1.1421519999999998,1.1421519999999998,1.1499706740563858,1.1499706740563858,1.0,1.0
-8555,52,54,1.1544243376713708,1.1572358477644715,1.1572358477644715,1.1496034740239511,-24.052468846477055,0.0,-0.002435421708772978,2025-08-01 13:00:00+00:00,2025-08-01 13:30:00+00:00,0 days 00:30:00,A_short,0.0027664013958754573,0.002636097048457564,85.82639581084777,85.26547934515304,1.1329109531532628,1.1314748912565804,1.142901,1.1444355,1.152891046846737,1.1573961087434195,1.0,1.0
-8510,253,328,1.1576940384016985,1.1591458442250835,1.1591458442250835,1.15534948039485,-12.354867557006346,0.0,-0.0012540496670341295,2025-08-05 15:15:00+00:00,2025-08-06 10:00:00+00:00,0 days 18:45:00,A_short,0.0012923983284055616,0.0008122662158567666,73.8669724824754,75.2693978811758,1.1521316882724946,1.1567803941785637,1.154703,1.1580549999999998,1.1572743117275055,1.159329605821436,1.0,1.0
8454,431,434,1.1641365317665147,1.165921333285216,1.1629792592859909,1.165921333285216,15.088712039101786,0.0,0.0015331548061574551,2025-08-07 11:45:00+00:00,2025-08-07 12:30:00+00:00,0 days 00:45:00,A_long,0.0010173086188078728,0.0011452820845987742,29.771652620424987,38.64508685816461,1.1644521696364591,1.1634895768035394,1.1671084999999999,1.1666029999999998,1.1697648303635406,1.1697164231964603,1.0,1.0
-8461,723,724,1.16466340050885,1.1625621965530912,1.1660121130260603,1.1625621965530912,17.778286669675687,0.0,0.0018041298068101064,2025-08-12 12:45:00+00:00,2025-08-12 13:00:00+00:00,0 days 00:15:00,A_short,0.0013318312892523381,0.001422253784018702,70.9205270409013,61.14266541713174,1.1589126217032095,1.1588470161676934,1.16128,1.161352,1.1636473782967907,1.1638569838323065,1.0,1.0
-8430,1017,1084,1.1710728138670767,1.1692546017788403,1.1722807767895331,1.1692546017788403,15.327527903832884,0.0,0.0015526037891976374,2025-08-15 14:15:00+00:00,2025-08-18 07:00:00+00:00,2 days 16:45:00,A_short,0.001034006550928713,0.0005450737413537417,73.91713924806662,48.616346933798035,1.1675405131824628,1.1695411322770422,1.1691429999999998,1.1702035,1.1707454868175369,1.1708658677229578,1.0,1.0
8516,1403,1454,1.161156259037578,1.1600342274694109,1.1600342274694109,1.1629343905550606,-9.555220834510486,0.0,-0.0009663054041468833,2025-08-21 14:45:00+00:00,2025-08-22 03:30:00+00:00,0 days 12:45:00,A_long,0.001047002859843914,0.0005727016308999591,31.321104354377837,19.64329179427334,1.1613652379205182,1.160048966921999,1.163929,1.1609975,1.1664927620794818,1.1619460330780007,1.0,0.0
-8456,1497,1497,1.1681230838504202,1.1699698390014832,1.1699698390014832,1.1650982897973305,-15.61616155738897,0.0,-0.001580959383985281,2025-08-22 14:15:00+00:00,2025-08-22 14:15:00+00:00,0 days 00:00:00,A_short,0.0018425271346187546,0.0018425271346187546,84.76660751387803,84.76660751387803,1.156021482836428,1.156021482836428,1.1611195,1.1611195,1.1662175171635722,1.1662175171635722,1.0,1.0
-8438,1498,1498,1.1687730243625647,1.1707225271346187,1.1707225271346187,1.1655634511576862,-16.449904390591385,0.0,-0.001667990902782135,2025-08-22 14:30:00+00:00,2025-08-22 14:30:00+00:00,0 days 00:00:00,A_short,0.0018448568500029172,0.0018448568500029172,86.71850587299188,86.71850587299188,1.1551995147469276,1.1551995147469276,1.16165,1.16165,1.1681004852530725,1.1681004852530725,1.0,1.0
-8413,1499,1500,1.1702628879980963,1.1722148568500028,1.1722148568500028,1.1670492576699947,-16.42191395108952,0.0,-0.0016679746678505136,2025-08-22 14:45:00+00:00,2025-08-22 15:00:00+00:00,0 days 00:15:00,A_short,0.0018788759366691937,0.001813692478446635,88.30769687055302,88.79475202942743,1.1545167737405408,1.154094506714457,1.162258,1.1628815,1.1699992262594592,1.1716684932855428,1.0,1.0
-8405,1979,1980,1.169452962129116,1.1705411133252321,1.1705411133252321,1.167709996014582,-9.145910803355395,0.0,-0.0009304788062061142,2025-08-29 14:45:00+00:00,2025-08-29 15:00:00+00:00,0 days 00:15:00,A_short,0.0011456315485346507,0.0011462140087300286,84.26405721272752,74.62232093743849,1.1643914644288338,1.1642302426339282,1.16689,1.167043,1.1693885355711662,1.169855757366072,1.0,1.0
