rank,file,tag,months,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
1,./out/rolling_A_24m_portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5.csv,portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3787440932319648,0.0617311549420607,40.06410256410257,-1.4299873666180185
2,./out/rolling_A_24m_portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5.csv,portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3787440932319648,0.0617311549420607,40.06410256410257,-1.4299873666180185
3,./out/rolling_A_24m_portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb8_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5.csv,portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb8_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3787440932319648,0.0617311549420607,40.06410256410257,-1.4299873666180185
4,./out/rolling_A_24m_portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb8_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5.csv,portA_micro5_s9-18_rr1.8_edge0.5_atrmin0.0008_cb8_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london9-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3787440932319648,0.0617311549420607,40.06410256410257,-1.4299873666180185
5,./out/rolling_A_24m_portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6.csv,portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6,24,0.08333333333333333,0.3715309066949025,0.060956482193283,34.52380952380952,-1.2556527541919325
6,./out/rolling_A_24m_portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6.csv,portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6,24,0.08333333333333333,0.3715309066949025,0.060956482193283,34.52380952380952,-1.2556527541919325
7,./out/rolling_A_24m_portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb8_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6.csv,portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb8_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6,24,0.08333333333333333,0.3715309066949025,0.060956482193283,34.52380952380952,-1.2556527541919325
8,./out/rolling_A_24m_portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb8_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6.csv,portA_micro5_s9-18_rr2.0_edge0.6_atrmin0.0008_cb8_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london9-18_atrmin0.0008_edge0.6,24,0.08333333333333333,0.3715309066949025,0.060956482193283,34.52380952380952,-1.2556527541919325
9,./out/rolling_A_24m_portA_micro5_s7-19_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-19_atrmin0.0008_edge0.6.csv,portA_micro5_s7-19_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.0_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-19_atrmin0.0008_edge0.6,24,0.08333333333333333,0.34092144920247935,0.0844828019931899,36.03896103896104,-1.5213456025055028
10,./out/rolling_A_24m_portA_micro5_s7-19_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-19_atrmin0.0008_edge0.6.csv,portA_micro5_s7-19_rr2.0_edge0.6_atrmin0.0008_cb12_kp0.7_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london7-19_atrmin0.0008_edge0.6,24,0.08333333333333333,0.34092144920247935,0.0844828019931899,36.03896103896104,-1.5213456025055028
