month,trades,pf,winrate,dd
2023-10,28,1.179114131440178,21.428571428571427,-0.7134667518071902
2023-11,28,1.244450386473673,28.57142857142857,-0.8453377704757403
2023-12,16,0.48269419453363877,12.5,-0.8340343675604656
2024-01,30,1.2749837767615089,26.666666666666668,-0.6248895577581126
2024-02,22,0.6725174784704309,22.727272727272727,-0.7533853817083269
2024-03,18,1.507024630851608,22.22222222222222,-0.45571237582352486
2024-04,28,0.7289644384203178,14.285714285714285,-1.2181442715270219
2024-05,13,1.6397019347368609,23.076923076923077,-0.712201549048419
2024-06,13,1.061841780292553,23.076923076923077,-0.64781242393539
2024-07,21,0.8612033044931455,14.285714285714285,-0.661690468946774
2024-08,23,0.5481205321875516,13.043478260869565,-1.0016928361781252
2024-09,25,1.9355303444513574,28.000000000000004,-0.6144179912690451
2024-10,17,1.5338139342971624,29.411764705882355,-0.4956230688028418
2024-11,29,3.1004592065367627,37.93103448275862,-0.6368279114645437
2024-12,30,1.3826479657964463,23.333333333333332,-0.9871200283830706
2025-01,31,1.2904727323964906,22.58064516129032,-0.8912498985273909
2025-02,30,0.4527867106245462,13.333333333333334,-1.4260897468060807
2025-03,27,0.9082288002027259,22.22222222222222,-1.307526018708216
2025-04,12,0.6737269532664911,8.333333333333332,-0.8386662233056064
2025-05,14,0.9698926249665218,21.428571428571427,-0.7980057702000498
2025-06,19,1.4444120958264328,21.052631578947366,-0.7263145432010898
2025-07,33,1.3910556486892354,27.27272727272727,-0.8753414462161158
2025-08,25,0.10175087308212737,4.0,-2.068314787746217
2025-09,4,2.4240670178365287,25.0,-0.1622691492922379
