month,trades,pf,winrate,dd,gp,gl
2023-09,7,0.03406351008986637,14.285714285714285,-1.38998481857181,4.6294635580185,-135.2118148739516
2023-10,8,0.2320614789054314,37.5,-1.0696002645856906,27.574739304450862,-119.14563279024942
2023-11,9,0.09674151886669215,22.22222222222222,-1.5399182605072226,16.437458381769197,-170.42928443249204
2023-12,11,0.25413421273937137,36.36363636363637,-1.430624398166569,41.93964156269783,-165.03479319095132
2024-01,13,0.24211422160592522,38.46153846153847,-1.3463699548027952,42.04908029391686,-173.76242175901982
2024-02,8,0.02155887484563647,12.5,-1.6466706329633096,3.607044307931911,-168.27410760426568
2024-03,6,0.15745261861490203,50.0,-0.5815333037842763,9.522080100557904,-60.444406134426345
2024-04,12,0.3023523580747522,50.0,-1.331108382918278,39.55496591646701,-131.43095948564826
2024-05,6,0.3152858662160242,50.0,-0.5928253626102276,19.78956130733291,-62.76937681324103
2024-06,5,0.02992612802295451,20.0,-1.0850019481148832,2.790917888071492,-93.81118022033702
2024-07,4,,100.0,-0.11938250590064481,17.154754403429763,0.0
2024-08,13,0.13305911121549754,30.76923076923077,-1.8376957814604578,27.164367236540716,-204.75340266591135
2024-09,12,0.7925958764354347,66.66666666666666,-0.8259050153185621,67.4591944188615,-85.22106160470028
2024-10,4,0.3632692502646222,50.0,-0.40323212659553187,16.65291298021913,-45.949010692423755
2024-11,20,0.4468480122224536,45.0,-1.8903083416508926,115.15437223119594,-259.0337680836774
2024-12,14,0.625655064398976,64.28571428571429,-0.8290825070309871,71.47072038331508,-114.36917488986234
2025-01,21,0.43462177744458497,47.61904761904761,-1.9162191710928145,120.87616557053838,-278.91031606653564
2025-02,8,0.44387494784918136,50.0,-0.6301188464262086,50.11288752690143,-113.1247721695236
2025-03,16,0.26473070224207734,43.75,-1.6824411404303796,60.18060112917631,-228.42471517221327
2025-04,9,0.626167960777665,44.44444444444444,-0.9888236376508597,89.53527962696181,-143.35164233486694
2025-05,11,0.1089698532680947,27.27272727272727,-1.9911500445404795,23.31581579386134,-213.8324057026976
2025-06,12,0.2753626049653871,41.66666666666667,-1.354761921163239,44.53454456401124,-161.949008382804
2025-07,15,0.5908772019145007,60.0,-1.0619932166408441,89.94375911114152,-152.63894950192258
2025-08,18,0.06777835927238875,27.77777777777778,-2.991359503205915,21.855014686233353,-320.99096500682543
