month,trades,pf,winrate,dd
2023-10,26,0.11141271868117472,23.076923076923077,-3.047666959575457
2023-11,27,0.09507635594162751,29.629629629629626,-2.8144663174362594
2023-12,22,0.1115946007020755,18.181818181818183,-2.9065840375761876
2024-01,27,0.12828881047212473,18.51851851851852,-2.4731228374125225
2024-02,24,0.03303970786586763,16.666666666666664,-3.0403171123668082
2024-03,24,0.06641695906530123,16.666666666666664,-2.7903436810234217
2024-04,29,0.11586418959213357,31.03448275862069,-3.037534572009004
2024-05,19,0.19000442320214928,26.31578947368421,-1.718837381434124
2024-06,22,0.01346070130979609,4.545454545454546,-2.4398009622264016
2024-07,25,0.14953784491682545,28.000000000000004,-1.7587242322353203
2024-08,26,0.050806083542023865,15.384615384615385,-3.7676625616317128
2024-09,33,0.13002608641168137,27.27272727272727,-3.7039277370070733
2024-10,19,0.07851582246741647,15.789473684210526,-1.9277072936240147
2024-11,38,0.29359881888481554,39.473684210526315,-3.518336640736075
2024-12,30,0.5063534172485389,46.666666666666664,-1.6002094418813062
2025-01,40,0.3315364555817121,37.5,-3.477202433187987
2025-02,33,0.30184859166771943,42.42424242424242,-2.7023809203833182
2025-03,34,0.20526001793389959,44.11764705882353,-3.3651120958232306
2025-04,34,0.45813917498049095,32.35294117647059,-2.634329858844864
2025-05,32,0.17450621151918205,37.5,-3.6680452394641905
2025-06,30,0.3379389505737987,46.666666666666664,-1.9491955319833165
2025-07,38,0.2275631111760358,34.21052631578947,-3.3102346386804093
2025-08,37,0.05703824535546188,18.91891891891892,-4.596537722721827
2025-09,3,0.0,0.0,-0.43299715977183073
