month,trades,pf,winrate,dd
2023-10,1,0.0,0.0,-0.1242503784052551
2023-11,2,0.0,0.0,-0.34366808776644664
2023-12,1,,100.0,-0.0
2024-01,0,,,-0.0
2024-02,6,0.6647172913419738,50.0,-0.45565628248006584
2024-03,3,2.797329464750693,66.66666666666666,-0.08215261537339869
2024-04,3,0.0,0.0,-0.3410843572541178
2024-05,3,3.311820502941969,66.66666666666666,-0.17541430260502588
2024-06,5,0.45896082748363,40.0,-0.3057617515520916
2024-07,4,4.661566898477453,75.0,-0.10958425191032184
2024-08,4,0.0,0.0,-0.465116336811755
2024-09,1,,100.0,-0.0
2024-10,3,0.3673941814214555,33.33333333333333,-0.25828017528956027
2024-11,2,,100.0,-0.0
2024-12,1,,100.0,-0.0
2025-01,5,1.5902032851890475,60.0,-0.3592438198714243
2025-02,2,1.1543361352541508,50.0,-0.25435644441813565
2025-03,0,,,-0.0
2025-04,1,,100.0,-0.0
2025-05,1,0.0,0.0,-0.1943974890668776
2025-06,2,,100.0,-0.0
2025-07,1,0.0,0.0,-0.13371072386335614
2025-08,3,0.0,0.0,-0.630079592502375
2025-09,0,,,-0.0
