month,trades,pf,winrate,dd
2023-10,21,0.07180225485843797,19.047619047619047,-2.5136638274108947
2023-11,25,0.05106993062117953,16.0,-2.414926257124206
2023-12,22,0.13953430874279568,27.27272727272727,-2.4016631842652347
2024-01,23,0.1824079900546863,26.08695652173913,-1.70592876527087
2024-02,20,0.004722081322116225,5.0,-2.495318904120325
2024-03,26,0.039758725348030904,15.384615384615385,-2.8642773898377327
2024-04,34,0.05544809146210496,17.647058823529413,-3.4791257019671673
2024-05,18,0.10716569298559737,16.666666666666664,-1.4310685286952674
2024-06,28,0.003579591474147974,7.142857142857142,-3.30158582973632
2024-07,24,0.026174373578150063,12.5,-2.1388164449022806
2024-08,19,0.03063272209852061,10.526315789473683,-2.8531500372127816
2024-09,31,0.0685257103243597,22.58064516129032,-3.004287674445505
2024-10,18,0.02820755915998677,5.555555555555555,-1.8095376328284174
2024-11,24,0.2812202650908631,29.166666666666668,-1.9639669183754038
2024-12,17,0.2233190788476618,41.17647058823529,-1.6368149758857586
2025-01,27,0.24930417693885698,29.629629629629626,-2.6647274085451755
2025-02,18,0.40800390188078467,38.88888888888889,-1.23112505625671
2025-03,21,0.08720752796786006,28.57142857142857,-2.430069321554962
2025-04,23,0.24985851751628874,26.08695652173913,-2.9979739398264593
2025-05,20,0.05427962424328464,20.0,-3.1726883901627922
2025-06,24,0.16026862960081187,29.166666666666668,-2.3224147897592085
2025-07,30,0.15067481405117725,23.333333333333332,-3.0402774513011765
2025-08,27,0.007414893653643616,3.7037037037037033,-3.599952735394185
2025-09,3,0.0,0.0,-0.45418879549511404
