month,trades,pf,winrate,dd
2023-10,30,0.20141206527705802,30.0,-3.5294287321656848
2023-11,33,0.17923934256734644,30.303030303030305,-3.4481625261062465
2023-12,24,0.2162374051963418,29.166666666666668,-2.475341368974082
2024-01,28,0.2355001280394638,28.57142857142857,-2.579668991407691
2024-02,32,0.08530425216092441,25.0,-3.5245605142201653
2024-03,36,0.1023135302390927,16.666666666666664,-3.975830583911788
2024-04,33,0.17794455306831372,27.27272727272727,-4.0878014390149815
2024-05,27,0.23078248182814032,22.22222222222222,-2.440307383180673
2024-06,25,0.06089313301838592,16.0,-3.0676288620123393
2024-07,28,0.19363271882341113,32.142857142857146,-2.533206497114049
2024-08,25,0.14782778245706008,24.0,-3.375599931727391
2024-09,32,0.30381374012962736,37.5,-2.9606885633059354
2024-10,25,0.08567507899805701,28.000000000000004,-2.5309270217073743
2024-11,39,0.37680649039975933,35.8974358974359,-3.3709378717867278
2024-12,34,0.46566364698108065,50.0,-2.338687327450506
2025-01,38,0.47661438129651945,42.10526315789473,-3.159142311831964
2025-02,30,0.2871133098535442,33.33333333333333,-2.9240830919960548
2025-03,35,0.27271462696344956,37.142857142857146,-3.706929766897571
2025-04,19,1.0340371648367395,42.10526315789473,-1.0969577810979514
2025-05,20,0.14250183213434034,20.0,-3.5334517407846877
2025-06,21,0.43250667878903115,38.095238095238095,-1.76365637471525
2025-07,27,0.47501128250283947,40.74074074074074,-2.3662717562606517
2025-08,26,0.07177646478219404,15.384615384615385,-4.430015344322924
2025-09,3,0.45190339200453117,33.33333333333333,-0.43007394440448543
