month,trades,pf,winrate,dd
2023-10,24,0.09089566659054706,25.0,-3.2591860294118202
2023-11,22,0.09084132085245232,31.818181818181817,-2.081522670438918
2023-12,20,0.1722873861754806,30.0,-2.1299302322715596
2024-01,23,0.2066353588993654,30.434782608695656,-2.0639380622826997
2024-02,19,0.03749371068111932,21.052631578947366,-2.672040291299005
2024-03,15,0.20015169355569698,33.33333333333333,-1.14752308674968
2024-04,21,0.15746251349931853,42.857142857142854,-2.2038682561196787
2024-05,11,0.18719958973600814,36.36363636363637,-1.1735722093372813
2024-06,13,0.0690392808750766,23.076923076923077,-1.538292053265411
2024-07,18,0.23223183561502542,38.88888888888889,-1.0412692264835766
2024-08,21,0.08353575053932093,23.809523809523807,-2.9257897704538127
2024-09,27,0.16153314902702315,33.33333333333333,-2.9091439699692967
2024-10,16,0.1416738741446189,25.0,-1.2374889517237864
2024-11,30,0.3917296437695854,46.666666666666664,-2.703141310064794
2024-12,26,0.5053393821510306,50.0,-1.111897071944945
2025-01,27,0.39860165962862837,44.44444444444444,-2.354042685188884
2025-02,25,0.20617727087725563,36.0,-2.4168961561197078
2025-03,29,0.21806126209144144,48.275862068965516,-2.80837407830431
2025-04,12,0.43851716329805007,33.33333333333333,-1.5865620751605691
2025-05,18,0.13860547974835002,33.33333333333333,-2.774735800944339
2025-06,16,0.5829372357701914,62.5,-0.9237357167463434
2025-07,28,0.25108517273777287,35.714285714285715,-3.1388867462712744
2025-08,26,0.046694587809184944,19.230769230769234,-4.28644268050099
2025-09,3,0.0,0.0,-0.6122790585688542
