month,trades,pf,winrate,dd,gp,gl
2023-09,1,0.0,0.0,-0.25701415383461157,0.0,-25.701415383461473
2023-10,3,0.0,0.0,-0.7483947535584679,0.0,-69.99121853686434
2023-11,2,1.7092077332895883,50.0,-0.3652892560899179,38.94432255690234,-22.837274338851838
2023-12,2,0.0,0.0,-0.41645304788682225,0.0,-41.64530478868279
2024-01,0,,,-0.0,,
2024-02,4,0.0,0.0,-0.6783185967756733,0.0,-58.78509772536342
2024-03,1,0.0,0.0,-0.15571818410522464,0.0,-15.571818410522281
2024-04,1,,100.0,-0.032911042307581795,13.30427619899928,0.0
2024-05,1,0.0,0.0,-0.17653769334441405,0.0,-17.65376933444158
2024-06,1,,100.0,-0.1041982580969325,22.323970143748,0.0
2024-07,2,0.0,0.0,-0.39667372376516186,0.0,-39.667372376515615
2024-08,0,,,-0.0,,
2024-09,0,,,-0.0,,
2024-10,0,,,-0.0,,
2024-11,0,,,-0.0,,
2024-12,1,0.0,0.0,-0.1982366568917704,0.0,-19.82366568917796
2025-01,3,0.0,0.0,-0.6315987790233124,0.0,-63.159877902330756
2025-02,2,0.0,0.0,-0.46670915760027576,0.0,-46.67091576002687
2025-03,0,,,-0.0,,
2025-04,1,0.0,0.0,-0.40356827426030195,0.0,-40.35682742603055
2025-05,0,,,-0.0,,
2025-06,0,,,-0.0,,
2025-07,2,0.0,0.0,-0.3410634892517139,0.0,-34.106348925171964
2025-08,0,,,-0.0,,
