a_csv,d_csv,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.045454545454545456,0.376534400781971,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.047619047619047616,0.2627008751533942,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf2_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.05263157894736842,0.23535657440901744,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf2_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.05668657378918764,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.041666666666666664,0.181448497023067,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.08695652173913043,0.18465825772570546,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx18_ema200_trend.csv,0.041666666666666664,0.13120833542741317,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.045454545454545456,0.15280474355382123,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx18.csv,0.0,0.18748644390768268,0.05622549431165838,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.0,0.20500725811719497,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx18.csv,0.0,0.18959119527879392,0.05045232359449331,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1_atr1.0_risk0.5_trail2_london8-17_adx25_ema200_trend.csv,0.0,0.2267503349560851,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx25.csv,0.08695652173913043,0.2260928760592029,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc80_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx25.csv,0.045454545454545456,0.21902369542494188,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london7-18_adx18_ema200_trend.csv,0.0,0.2046570950547596,0.005086009129881598,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc80_buf1_atr1.0_risk0.5_trail3_london8-17_adx18_ema200_trend.csv,0.0,0.21704218457712193,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx22_ema200_trend.csv,0.043478260869565216,0.24386656109155055,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx30_ema200_trend.csv,0.0,0.30248459913192965,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx22_ema200_trend.csv,0.043478260869565216,0.25667910185773346,0.0,,
