month,trades,pf,winrate,dd
2023-10,37,0.11678104805356385,29.72972972972973,-4.132419636819041
2023-11,35,0.06766610799710342,31.428571428571427,-3.404673470002406
2023-12,25,0.12277166278928374,24.0,-2.7103719457382103
2024-01,35,0.13593243863571813,25.71428571428571,-3.5933048376370236
2024-02,23,0.03909823895167621,21.73913043478261,-2.879749620603811
2024-03,22,0.08524402955212065,22.727272727272727,-2.320141907062001
2024-04,31,0.1583584926774837,41.935483870967744,-2.890141169681648
2024-05,17,0.08576570694899015,29.411764705882355,-2.063317155251343
2024-06,17,0.04059121065381658,23.52941176470588,-1.916351190122445
2024-07,25,0.12221272736754026,28.000000000000004,-1.7859643339144027
2024-08,31,0.06624658427076925,19.35483870967742,-3.9094768839423866
2024-09,35,0.15603220238469048,31.428571428571427,-3.4187245510630793
2024-10,27,0.09882747416729372,25.925925925925924,-1.8489409624481867
2024-11,44,0.2648979732580401,38.63636363636363,-3.5730317581548876
2024-12,41,0.28633430663697945,41.46341463414634,-2.5032114333798594
2025-01,44,0.2583463012832086,38.63636363636363,-4.028994573956202
2025-02,37,0.13042489986388067,27.027027027027028,-4.188821949352106
2025-03,40,0.16014500306078508,40.0,-4.203282030643263
2025-04,22,0.5638109123715216,50.0,-1.82001969637815
2025-05,26,0.09863353879489438,30.76923076923077,-3.983395369728604
2025-06,25,0.3490768670983992,52.0,-1.7836563060294575
2025-07,40,0.18572921252432198,32.5,-4.3676427791771495
2025-08,30,0.09266132572026364,23.333333333333332,-4.369048149849308
2025-09,6,0.19046633731162177,33.33333333333333,-0.8079235552467479
