month,trades,pf,winrate,dd,gp,gl
2023-09,6,0.07756100220950932,16.666666666666664,-1.0123772314923674,7.698029249101648,-98.94466162119951
2023-10,9,0.41870860045519803,44.44444444444444,-0.8268466489565474,45.66342082297196,-109.275519101709
2023-11,9,0.23300302533648418,33.33333333333333,-1.0546245444162716,31.89305077391479,-137.35550521554066
2023-12,8,0.07275571919429585,12.5,-1.271219603622653,9.299776592219866,-127.24018094539773
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,0,,,,0.0,0.0
2024-04,0,,,,0.0,0.0
2024-05,5,1.0669310139240575,60.0,-0.37351633772034765,30.303123076899084,-28.436985711507035
2024-06,6,0.12590416542055585,33.33333333333333,-0.9689138023547983,10.982699911498136,-87.6911490783809
2024-07,0,,,,0.0,0.0
2024-08,0,,,,0.0,0.0
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,20,0.6237493220368916,40.0,-1.2816536553854396,143.36740918920069,-230.4985719165733
2024-12,0,,,,0.0,0.0
2025-01,0,,,,0.0,0.0
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,10,0.1994999204845662,10.0,-1.5163569903264618,33.18232696052797,-167.3035301793322
2025-05,0,,,,0.0,0.0
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
