month,trades,pf,winrate,dd,gp,gl
2023-09,1,0.0,0.0,-0.25701415383461157,0.0,-25.701415383461473
2023-10,4,0.10277001712532363,25.0,-0.6768508709517174,7.173514937166489,-70.00685042739323
2023-11,3,0.9743821688922936,33.33333333333333,-0.5368761134498912,38.87621575168751,-40.01985610381641
2023-12,3,0.0,0.0,-0.6111190020999135,0.0,-61.111900209991035
2024-01,1,,100.0,-0.08942765894096594,12.632088316993972,0.0
2024-02,5,0.027767969169600216,20.0,-0.6620621398283455,1.6290729816410359,-58.78704428526267
2024-03,3,0.0,0.0,-0.49578918644459513,0.0,-49.173517639442345
2024-04,3,1.4163076171755957,66.66666666666666,-0.24000237184859108,24.425540178196115,-17.269252558910175
2024-05,1,0.0,0.0,-0.17653769334441405,0.0,-17.65376933444158
2024-06,1,,100.0,-0.1041982580969325,22.323970143748,0.0
2024-07,3,0.16991805455675074,33.33333333333333,-0.39668797548054746,6.746829972887202,-39.69556141128319
2024-08,1,0.0,0.0,-0.2188511832159734,0.0,-20.867691031857845
2024-09,1,0.0,0.0,-0.17450844066599913,0.0,-17.450844066599153
2024-10,2,0.0,0.0,-0.36374748245551203,0.0,-36.37474824554997
2024-11,2,0.0,0.0,-0.4436270636915651,0.0,-44.36270636915637
2024-12,1,0.0,0.0,-0.1982366568917704,0.0,-19.82366568917796
2025-01,3,0.0,0.0,-0.6315987790233124,0.0,-63.159877902330756
2025-02,2,0.0,0.0,-0.46670915760027576,0.0,-46.67091576002687
2025-03,1,0.0,0.0,-0.21538660150350886,0.0,-21.538660150349546
2025-04,2,0.0,0.0,-0.7045359390627559,0.0,-70.453593906275
2025-05,1,0.0,0.0,-0.21171162579450842,0.0,-21.17116257945119
2025-06,0,,,-0.0,,
2025-07,3,0.0,0.0,-0.5456551568048806,0.0,-54.565515680488275
2025-08,1,,100.0,-0.010415911616801221,16.836884535072123,0.0
