Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,18)","Exit__rsi(C,18)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
3141,23216,23226,1.1811880921787197,1.1803852587515906,1.1803852587515906,1.183204223745228,-6.230550742248421,3.7088509476360523,-0.0016793431255604932,2021-08-06 08:30:00+00:00,2021-08-06 11:00:00+00:00,0 days 02:30:00,A_long,0.0005876464571844791,0.0004895887775332504,31.519035762132503,26.267157022270553,1.181448801327819,1.179941763685952,1.182292,1.1815514999999999,1.1831351986721808,1.1831612363140478
3143,23233,23237,1.178567852396903,1.1774454556647036,1.1774454556647036,1.1815036330058895,-7.230167842921473,3.702474913618815,-0.0019518633412168027,2021-08-06 12:45:00+00:00,2021-08-06 13:45:00+00:00,0 days 01:00:00,A_long,0.0009473931310473794,0.0009675870659920007,15.95895220277886,10.887903211401735,1.1789980680030046,1.1775206664847597,1.1806395,1.179966,1.1822809319969956,1.1824113335152404
3140,23238,23239,1.1775277572163343,1.1762088955208096,1.1762088955208096,1.1808533134375712,-7.836592268744694,3.695366544797316,-0.002119465979972414,2021-08-06 14:00:00+00:00,2021-08-06 14:15:00+00:00,0 days 00:15:00,A_long,0.0009185754571930585,0.0009734320629006579,9.774329094378217,7.7526854620720655,1.177065992039857,1.1765150400549311,1.179767,1.1795265000000001,1.182468007960143,1.1825379599450692
3136,23240,23273,1.1764276565445793,1.1751518815245192,1.1751518815245192,1.1798243554264425,-7.688107178600644,3.687276715692347,-0.002083906116501337,2021-08-06 14:30:00+00:00,2021-08-08 22:45:00+00:00,2 days 08:15:00,A_long,0.0009156411211805681,0.00034474675179917787,10.857785304838984,25.9039012793136,1.1760771263781145,1.175537614263857,1.1793025,1.1759095,1.1825278736218854,1.176281385736143
3132,23274,23274,1.1755475760071752,1.174986303897841,1.174986303897841,1.176641088306477,-5.438840302366001,3.680936055931255,-0.0014772171579690142,2021-08-08 23:00:00+00:00,2021-08-08 23:00:00+00:00,0 days 00:00:00,A_long,0.00044411385155929226,0.00044411385155929226,16.439115359691087,16.439115359691087,1.175244841273715,1.175244841273715,1.1758395,1.1758395,1.1764341587262848,1.1764341587262848
3129,23275,23275,1.1749075174345176,1.1742570633781289,1.1742570633781289,1.1763888098656134,-5.710538729121783,3.6752679866813853,-0.0015533446843375457,2021-08-08 23:15:00+00:00,2021-08-08 23:15:00+00:00,0 days 00:00:00,A_long,0.00046889867135137443,0.00046889867135137443,14.93897302988944,14.93897302988944,1.174987724678905,1.174987724678905,1.1757665000000002,1.1757665000000002,1.1765452753210952,1.1765452753210952
3125,23276,23297,1.174747502791353,1.1763280352168648,1.1740773215943783,1.1763280352168648,1.2656083015865844,3.6735555281378405,0.00034475038724941526,2021-08-08 23:30:00+00:00,2021-08-09 04:45:00+00:00,0 days 05:15:00,A_long,0.0004650455151711906,0.0002763609314496567,29.7469103047291,69.46207274358196,1.1748673520835102,1.1746403200381461,1.1757125,1.1755795,1.1765576479164896,1.1765186799618539
3126,23338,23357,1.1745174817418043,1.1735432264151398,1.1735432264151398,1.1770503207545808,-6.715541038002556,3.6700188868493036,-0.001829079357386003,2021-08-09 15:00:00+00:00,2021-08-09 19:45:00+00:00,0 days 04:45:00,A_long,0.0007278920335101541,0.00035537266640308534,33.917490134851334,26.70770611664493,1.174578652081422,1.1734916921801954,1.1758089999999999,1.1743299999999999,1.1770393479185777,1.1751683078198043
3125,23405,23411,1.172897333479765,1.1722501880091274,1.1722501880091274,1.174449435972618,-5.686622598068895,3.6642930023263944,-0.0015514735854870794,2021-08-10 07:45:00+00:00,2021-08-10 09:15:00+00:00,0 days 01:30:00,A_long,0.00047975310451915177,0.0005964259101385045,38.48460106986478,32.16099779513239,1.1731040874139345,1.1726850476548543,1.1737175,1.1735375,1.1743309125860655,1.1743899523451455
3123,23415,23429,1.171867239214394,1.171082811475707,1.171082811475707,1.1737515655728792,-6.108284332072195,3.658516504152593,-0.0016690480786401385,2021-08-10 10:15:00+00:00,2021-08-10 13:45:00+00:00,0 days 03:30:00,A_long,0.0005511917119894343,0.0005278416196793585,30.961393297993496,38.15134598834936,1.1718562273591921,1.1712870204458874,1.1732019999999999,1.172094,1.1745477726408076,1.1729009795541125
3119,23474,23478,1.1713971962000986,1.172137164516016,1.1710076118279946,1.172137164516016,-1.3467806581908093,3.6547418355367807,-0.0003686186597008927,2021-08-11 01:00:00+00:00,2021-08-11 02:00:00+00:00,0 days 01:00:00,A_long,0.00024128034644831594,0.00026752924394884666,31.250408683542716,64.8973680038649,1.1714279168810795,1.171421907550602,1.171831,1.1718695000000001,1.1722340831189206,1.1723170924493982
3118,23495,23496,1.171387195284901,1.1709520385907994,1.1709520385907994,1.1723038842276015,-5.008525437821184,3.6517068656122174,-0.001371302603874541,2021-08-11 06:15:00+00:00,2021-08-11 06:30:00+00:00,0 days 00:15:00,A_long,0.00030541657331154774,0.00032336103020334084,24.740674921259114,20.46531380765292,1.1712977091544199,1.171080388440612,1.171958,1.171904,1.1726182908455802,1.172727611559388
3115,23497,23519,1.1709171522706054,1.1719940997087321,1.170441966763756,1.1719940997087321,-0.29439300519315914,3.6490842749578185,-8.071295879443136e-05,2021-08-11 06:45:00+00:00,2021-08-11 12:15:00+00:00,0 days 05:30:00,A_long,0.00037491289284289383,0.00042568059022469074,26.074440067283092,61.0506150632409,1.1709278191895065,1.170905315654251,1.171846,1.1713665,1.1727641808104934,1.171827684345749
-3105,23521,23538,1.1743425145974045,1.1754043078138336,1.1754043078138336,1.1715470765584988,-6.944849878806068,3.6479819417934474,-0.001904611814553504,2021-08-11 12:45:00+00:00,2021-08-11 17:00:00+00:00,0 days 04:15:00,A_short,0.0009457778655465553,0.0006191282185944241,71.75759974349279,72.38520397899903,1.1699679419995843,1.1724446683311402,1.171649,1.1737544999999998,1.1733300580004156,1.1750643316688594
-3098,23540,23616,1.1749724569399447,1.1728015199579853,1.1757994933473381,1.1728015199579853,3.088860879895201,3.6367018902148938,0.0008485730772847856,2021-08-11 17:30:00+00:00,2021-08-12 12:30:00+00:00,0 days 19:00:00,A_short,0.000609300750855381,0.0005801714435910722,67.8579562103995,30.907658984977715,1.1728346487409957,1.1730867429630443,1.173938,1.173935,1.175041351259004,1.1747832570369556
-3101,23701,23707,1.1746924825654823,1.1752367823349406,1.1752367823349406,1.1734496529951783,-5.3314389103181234,3.6435653252281055,-0.0014635867917990133,2021-08-13 09:45:00+00:00,2021-08-13 11:15:00+00:00,0 days 01:30:00,A_short,0.000357342797457106,0.00037359471941627914,79.93738675561865,83.5240386033615,1.1730162538838516,1.1729076462943173,1.173861,1.1742405000000002,1.1747057461161485,1.1755733537056832
-3094,23708,23708,1.175512407519265,1.1760583136632996,1.1760583136632996,1.1742650590101014,-5.326913515312831,3.6378799056694273,-0.0014646306526525422,2021-08-13 11:30:00+00:00,2021-08-13 11:30:00+00:00,0 days 00:00:00,A_short,0.0004144487568274438,0.0004144487568274438,87.79536882598482,87.79536882598482,1.1728102645150447,1.1728102645150447,1.1743625,1.1743625,1.1759147354849553,1.1759147354849553
-3088,23709,23712,1.176092354437794,1.176667338508193,1.176667338508193,1.174677984475421,-5.40821177530078,3.6326609659086038,-0.0014891380853413753,2021-08-13 11:45:00+00:00,2021-08-13 12:30:00+00:00,0 days 00:45:00,A_short,0.00041518892258376664,0.00047777483345674826,78.4585842479289,79.76180782701266,1.172880422655691,1.1730754638265128,1.174495,1.1749414999999999,1.176109577344309,1.1768075361734869
-3079,23719,23719,1.1777921988541722,1.1786673980092686,1.1786673980092686,1.1755578059721947,-6.322507747913001,3.627769549371267,-0.0017434560659560512,2021-08-13 14:15:00+00:00,2021-08-13 14:15:00+00:00,0 days 00:00:00,A_short,0.0007307874511383089,0.0007307874511383089,81.8325074242868,81.8325074242868,1.1739863447081123,1.1739863447081123,1.1760535,1.1760535,1.178120655291888,1.178120655291888
-3073,23720,23721,1.1781521659070526,1.179126944941366,1.179126944941366,1.1756191651759023,-6.6174553262634,3.6219593538185952,-0.0018277932613905274,2021-08-13 14:30:00+00:00,2021-08-13 14:45:00+00:00,0 days 00:15:00,A_short,0.0007226824576531942,0.0007303247966327687,85.03962247288102,86.2283649725404,1.1739358095340138,1.1739114461324702,1.1762584999999999,1.176471,1.178581190465986,1.1790305538675299
-3065,23722,23723,1.1790720817088571,1.1800463897559594,1.1800463897559594,1.176540830732122,-6.601603221888386,3.6153490575198317,-0.0018267477588928874,2021-08-13 15:00:00+00:00,2021-08-13 15:15:00+00:00,0 days 00:15:00,A_short,0.0007529481570817197,0.0007258884028041639,88.24215179160994,86.15614764268784,1.1739128489158108,1.1740152043359342,1.176716,1.1769545,1.1795191510841894,1.1798937956640656
3064,23804,23805,1.1775277572163343,1.176802101901331,1.176802101901331,1.1792736942960065,-5.830241229338183,3.6068333441682636,-0.0016159451298713606,2021-08-16 11:30:00+00:00,2021-08-16 11:45:00+00:00,0 days 00:15:00,A_long,0.0004969264045941406,0.0005280028839816045,29.101353538886173,21.329757326963772,1.1774070666593743,1.1771179038324646,1.1783015,1.178215,1.1791959333406254,1.1793120961675354
3061,23806,23811,1.176927702304468,1.1787108103823336,1.176176396539222,1.1787108103823336,1.8527890826795619,3.60530474366715,0.0005142956702752911,2021-08-16 12:00:00+00:00,2021-08-16 13:15:00+00:00,0 days 01:15:00,A_long,0.0005176024994507321,0.0005455457775520132,34.470680041345275,52.29821857887083,1.1770095554945335,1.176853927857524,1.178129,1.1779264999999999,1.1792484445054665,1.1789990721424757
3062,23868,23879,1.1768676968132814,1.1763985300241269,1.1763985300241269,1.1778844099276198,-5.039439301679275,3.602850593288072,-0.0013984578785106265,2021-08-17 03:30:00+00:00,2021-08-17 06:15:00+00:00,0 days 02:45:00,A_long,0.0003069505381307134,0.0003207981073390858,32.91646998831264,29.004789578774236,1.1767729396968163,1.1765068265973968,1.177428,1.1769935,1.1780830603031835,1.1774801734026032
