month,trades,pf,winrate,dd,gp,gl
2023-09,10,0.1665131786750328,30.0,-1.4608202925888047,26.047933033774857,-156.01597695172
2023-10,15,0.29622276235242745,46.666666666666664,-1.4386799931642713,53.445497927193585,-180.77462379907078
2023-11,12,0.11723384040524772,25.0,-1.8844514196828088,24.950737794727637,-213.39587976300788
2023-12,12,0.23015271153241113,33.33333333333333,-1.6526314336300474,43.006073593015714,-187.2826083847697
2024-01,14,0.24189357580806342,35.714285714285715,-1.5466674159682503,48.31272595402612,-200.0617494599431
2024-02,9,0.062356520216746626,22.22222222222222,-1.578697429977094,10.452203365007115,-168.3219463627203
2024-03,8,0.29024094507394893,50.0,-0.6616806018122201,23.966202056197368,-82.61426643582708
2024-04,14,0.23798847153248226,42.857142857142854,-1.7019728283617641,41.938934020238776,-177.19618221409115
2024-05,6,0.3710092694328441,50.0,-0.5820369518420909,23.28921171054109,-62.78528678281763
2024-06,6,0.0849291841705931,33.33333333333333,-1.0457392486474926,7.922135605393056,-93.81118022033702
2024-07,4,,100.0,-0.11938466808434356,21.17907980953141,0.0
2024-08,13,0.15270002088242193,30.76923076923077,-1.8091974185828086,31.175423037382156,-204.78787188336167
2024-09,18,0.35799295075270143,44.44444444444444,-1.6589506564523404,76.43708240962454,-213.45173448679492
2024-10,4,0.3902221162833869,50.0,-0.5034604912262486,17.8907301738599,-45.951776936467354
2024-11,22,0.35222666989180235,36.36363636363637,-2.42772642469562,117.19086964964396,-333.8065420879702
2024-12,19,1.0048370987772628,73.68421052631578,-0.651101845574309,115.05506268243994,-114.68792944901247
2025-01,24,0.41262392123789854,41.66666666666667,-2.5817872970127387,142.72093304968357,-347.5155231208472
2025-02,10,0.45322489469099797,50.0,-0.8184165782015973,61.49465541606007,-136.04768141269696
2025-03,25,0.2941536846092939,48.0,-2.2658858804060045,93.7040161471533,-320.2926041877577
2025-04,17,0.574953912829502,41.17647058823529,-1.4932323108918122,154.91767400022448,-270.10344968172217
2025-05,20,0.1065476849687902,20.0,-3.6742344971358865,42.25858907288193,-399.79679962573607
2025-06,21,0.349712798342252,42.857142857142854,-1.7510248487250135,93.84531342659068,-268.94779829909135
2025-07,19,0.6262187252488721,57.89473684210527,-1.3300608476869757,123.41922651615774,-197.51424814146546
2025-08,18,0.07115261791160817,22.22222222222222,-3.1526594626931415,24.284650628150366,-339.5505968974594
