month,trades,pf,winrate,dd,gp,gl
2023-09,5,0.08160203774440801,20.0,-0.9638410639392414,7.698029249101648,-94.08614597809894
2023-10,10,0.41189025820462905,40.0,-0.9245289257183487,60.2346138304376,-146.62517576119143
2023-11,9,0.2140118164779653,33.33333333333333,-1.1759341481941354,31.89305077391479,-149.48646559332727
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,0,,,,0.0,0.0
2024-03,7,0.46920672439279104,57.14285714285714,-0.6035767013454985,28.404759737107693,-60.54912615507756
2024-04,0,,,,0.0,0.0
2024-05,0,,,,0.0,0.0
2024-06,0,,,,0.0,0.0
2024-07,5,1.444291484594434,80.0,-0.2689348172477901,29.170929250117908,-20.220122183339228
2024-08,15,0.2216071189848929,33.33333333333333,-1.8852619231570666,50.721426546947264,-229.6972523934893
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,12,1.031554943769544,66.66666666666666,-0.44029498128953515,93.60738813215366,-90.89677020915909
2025-01,19,0.4862843480592512,42.10526315789473,-1.8655710533313163,136.03679060358152,-280.93315076633866
2025-02,9,0.1462489168507115,22.22222222222222,-1.4351299939113327,24.203157389187332,-165.08452952133527
2025-03,0,,,,0.0,0.0
2025-04,0,,,,0.0,0.0
2025-05,0,,,,0.0,0.0
2025-06,10,0.24252359455805464,30.0,-1.4290387505302427,39.26826446906665,-161.97138214177716
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
