rank,file,tag,months,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
11,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0011_edge0.6.csv,portA_micro7_s8-17_rr1.8_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0011_edge0.6,24,0.08333333333333333,0.4834923490895793,0.0,40.0,-0.7468569993410723
12,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3879274418404943,0.0388032667269374,36.36363636363637,-1.4637665986836246
13,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5,24,0.08333333333333333,0.38721177656113037,0.0459811912830108,36.36363636363637,-1.2964514534616223
14,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.3625692094737152,0.0388032667269374,38.67521367521368,-1.6186037828817668
15,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5,24,0.08333333333333333,0.36224507951933405,0.0,46.15384615384615,-0.7483880478420524
16,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5,24,0.08333333333333333,0.3567915032640071,0.0,46.66666666666666,-0.8097095232724727
17,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5,24,0.08333333333333333,0.35587658179285997,0.0459811912830108,40.45454545454545,-1.333117112237081
18,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5,24,0.08333333333333333,0.2693108407127905,0.0,40.0,-0.7235959478387011
19,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0011_edge0.6.csv,portA_micro7_s7-18_rr1.8_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0011_edge0.6,24,0.08333333333333333,0.2404797156644366,0.0,33.33333333333333,-0.7463798327997095
20,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5,24,0.08333333333333333,0.222301524589061,0.0,37.5,-0.7550109029810737
21,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0011_edge0.6.csv,portA_micro7_s7-18_rr1.8_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0011_edge0.6,24,0.041666666666666664,0.40987668455403586,0.0,45.45454545454545,-0.7483880478420524
22,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0011_edge0.6.csv,portA_micro7_s8-17_rr1.8_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0011_edge0.6,24,0.041666666666666664,0.40987668455403586,0.0,42.85714285714285,-0.7430995437439525
23,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.5,24,0.041666666666666664,0.3792889795955301,0.0,44.44444444444444,-0.7656344319927066
24,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.5,24,0.041666666666666664,0.3616996142809083,0.0459811912830108,39.009661835748794,-1.4929001916081264
25,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6,24,0.041666666666666664,0.3609712870642206,0.0,42.85714285714285,-0.7656344319927066
26,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6,24,0.041666666666666664,0.3609712870642206,0.0,44.44444444444444,-0.7656344319927066
27,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.5,24,0.041666666666666664,0.3322782321012351,0.0,46.66666666666666,-0.8264383582500923
28,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2978825334911982,0.0461845839686406,40.0,-1.171019112043159
29,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5,24,0.041666666666666664,0.28199650254832853,0.0254519456915751,40.588235294117645,-1.2790560696912145
30,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6,24,0.041666666666666664,0.2782117700037274,0.0255645295425861,42.481203007518786,-1.014118429178279
31,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5,24,0.041666666666666664,0.27358442836584407,0.0254519456915751,42.26190476190476,-1.3298872633923542
32,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.0,0.3336323541764293,0.038948014432226,37.98076923076923,-1.2180143681912114
33,./out/rolling_A_24m_portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6.csv,portA_micro7_s8-17_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.6,24,0.0,0.3317983448854459,0.0461845839686406,39.583333333333336,-1.040239397322379
34,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6,24,0.0,0.3276208693476667,0.038948014432226,39.23076923076923,-1.4808304722445764
35,./out/rolling_A_24m_portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.8_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london7-18_atrmin0.0008_edge0.6,24,0.0,0.3260806771821578,0.0461845839686406,40.588235294117645,-1.2756664277411622
36,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5,24,0.0,0.28893007902988954,0.0254519456915751,44.72222222222222,-1.3451456396894046
37,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6,24,0.0,0.2853686501474359,0.0255645295425861,43.92857142857142,-1.0862716090830116
38,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5,24,0.0,0.2844260171427063,0.0254519456915751,43.650793650793645,-1.4682694455499634
39,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.5,24,0.0,0.2825828222574534,0.021478752721107,43.61413043478261,-1.6242780144283764
40,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.5_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.5,24,0.0,0.27629718404478043,0.021478752721107,44.72222222222222,-1.4103046083691895
41,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6,24,0.0,0.2699696814475544,0.0255645295425861,44.375,-1.3301174204887023
42,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6,24,0.0,0.2693108407127905,0.0,50.0,-0.7656344319927066
43,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx18_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6,24,0.0,0.2693108407127905,0.0,46.15384615384615,-0.7483880478420524
44,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0008_edge0.6,24,0.0,0.2647307022420773,0.0215588748456364,44.09722222222222,-1.3387391688605366
45,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6,24,0.0,0.25734889732755,0.0255645295425861,44.72222222222222,-1.2065204043262168
46,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0008_edge0.6_adx16_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0008_edge0.6,24,0.0,0.2541342127393713,0.0215588748456364,43.30357142857142,-1.4748669312318496
47,./out/rolling_A_24m_portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6.csv,portA_micro7_s8-17_rr1.5_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london8-17_atrmin0.0011_edge0.6,24,0.0,0.1859820633250765,0.0,36.36363636363637,-0.6800142954814459
48,./out/rolling_A_24m_portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6.csv,portA_micro7_s7-18_rr1.5_atrmin0.0011_edge0.6_adx20_ms0.00001_kp0.8_kt6_rsi18_bb2.0_atr1.2_risk0.5_rr1.5_london7-18_atrmin0.0011_edge0.6,24,0.0,0.1771598254237004,0.0,33.33333333333333,-0.7483880478420524
