month,trades,pf,winrate,dd
2023-10,6,0.9100539432873803,33.33333333333333,-0.3871219979311169
2023-11,8,0.28179388295977975,25.0,-0.5914697112702427
2023-12,8,1.3281687831831446,50.0,-0.233855961504692
2024-01,5,6.793461808636881,80.0,-0.15727326613339532
2024-02,9,0.6377886689833006,44.44444444444444,-0.45565628248006584
2024-03,6,1.6207588007427336,50.0,-0.14570373092873679
2024-04,6,0.27187553152689553,16.666666666666664,-0.4295949347932537
2024-05,3,3.311820502941969,66.66666666666666,-0.17541430260502588
2024-06,5,0.45896082748363,40.0,-0.3057617515520916
2024-07,6,6.841885376111715,83.33333333333334,-0.10957996565934547
2024-08,10,0.30322212709673557,20.0,-0.8290065605662811
2024-09,8,4.937534161823024,75.0,-0.15380181060633547
2024-10,5,1.5003442663472604,60.0,-0.26193251531797523
2024-11,7,4.070419923941291,71.42857142857143,-0.37413706245745804
2024-12,5,1.9918605087019248,60.0,-0.23234328574046614
2025-01,8,1.2300367791863471,50.0,-0.3592502939279818
2025-02,6,2.106608132996498,50.0,-0.25434739225532743
2025-03,2,,100.0,-0.06508900999206979
2025-04,3,5.879190742373483,66.66666666666666,-0.1437863567688935
2025-05,5,0.0,0.0,-0.7937582166592905
2025-06,7,1.098930899385013,42.857142857142854,-0.428822632383441
2025-07,5,0.24874653904940905,20.0,-0.46225566493701686
2025-08,8,0.3290918052336505,37.5,-0.7405553261477293
2025-09,0,,,-0.0
