Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
-8638,353,353,1.145925115589479,1.1476839504931013,1.1476839504931013,1.1430808891124173,-15.19281589749017,0.0,-0.0015348602449625215,2025-06-05 13:15:00+00:00,2025-06-05 13:15:00+00:00,0 days 00:00:00,A_short,0.0019260904273545897,0.0019260904273545897,79.90299033037596,79.90299033037596,1.1392736983224894,1.1392736983224894,1.1428384999999999,1.1428384999999999,1.1464033016775104,1.1464033016775104,1.0,1.0
-8602,354,359,1.1489748364541579,1.1456130372307618,1.1510060904273547,1.1456130372307618,28.918196919653063,0.0,0.002925911966680572,2025-06-05 13:30:00+00:00,2025-06-05 14:45:00+00:00,0 days 01:15:00,A_short,0.0018492783703739728,0.0016600106060526737,74.75062925775435,54.74234907398156,1.1389872162217607,1.1397383061131139,1.143205,1.144555,1.1474227837782394,1.149371693886886,1.0,1.0
8714,450,452,1.1377641183899838,1.1404217647566834,1.1361101306907315,1.1404217647566834,23.158730439420562,0.0,0.002335850044612453,2025-06-06 13:30:00+00:00,2025-06-06 14:00:00+00:00,0 days 00:30:00,A_long,0.001582553401366087,0.0016219178881372003,31.880143216091085,48.27597285965031,1.138463383642263,1.1381556445357397,1.141075,1.140917,1.143686616357737,1.1436783554642602,1.0,1.0
8733,617,618,1.1379041312027527,1.139749411901959,1.136701437832245,1.139749411901959,16.114836346169664,0.0,0.001621648650889318,2025-06-10 07:15:00+00:00,2025-06-10 07:30:00+00:00,0 days 00:15:00,A_long,0.0011887538787209338,0.0011262533615581498,41.14229970198452,48.19441590283148,1.138557694273812,1.1386015075985259,1.139912,1.1399339999999998,1.141266305726188,1.1412664924014737,1.0,1.0
-8676,735,743,1.1469850185785146,1.1484821309334634,1.1484821309334634,1.144528164319766,-12.98894679153544,0.0,-0.0013052588575255264,2025-06-11 12:45:00+00:00,2025-06-11 14:45:00+00:00,0 days 02:00:00,A_short,0.00142384680900159,0.0012452322452740318,67.53399322817972,71.6435334944962,1.1416210182927664,1.141463921773396,1.1437325,1.1452015,1.1458439817072337,1.148939078226604,1.0,1.0
-8599,817,819,1.1557442168652645,1.1569803489405517,1.1569803489405517,1.1538713719070068,-10.629499715394342,0.0,-0.001069555060063232,2025-06-12 09:15:00+00:00,2025-06-12 09:45:00+00:00,0 days 00:30:00,A_short,0.001151635748478234,0.0013757619621902932,76.07379586656153,80.16320122988562,1.149855115647134,1.1496002599282926,1.1526275,1.1531035,1.155399884352866,1.1566067400717075,1.0,1.0
-8552,1029,1032,1.1608237519447953,1.158921150628764,1.1620615829840202,1.158921150628764,16.271046454699338,0.0,0.001639009636771882,2025-06-16 14:15:00+00:00,2025-06-16 15:00:00+00:00,0 days 00:45:00,A_short,0.0010973719194840325,0.001100517365068531,75.98677166249523,52.31102318035948,1.1560130170526894,1.1561798163676347,1.158388,1.158576,1.1607629829473105,1.1609721836323654,1.0,1.0
8620,1126,1126,1.1538155872824116,1.1526690574931404,1.1526690574931404,1.1556116965123475,-9.88308678351784,0.0,-0.0009936854744453383,2025-06-17 14:30:00+00:00,2025-06-17 14:30:00+00:00,0 days 00:00:00,A_long,0.0012734835059451184,0.0012734835059451184,19.641706386640436,19.641706386640436,1.1531925219879853,1.1531925219879853,1.155836,1.155836,1.158479478012015,1.158479478012015,1.0,1.0
8631,1127,1131,1.1512553529917813,1.1534222703107013,1.1498565164940548,1.1534222703107013,18.70266337959893,0.0,0.00188222127548765,2025-06-17 14:45:00+00:00,2025-06-17 15:45:00+00:00,0 days 01:00:00,A_long,0.0013183523718191177,0.0012401233005733317,34.0103350425388,43.4736961504953,1.1526981320752325,1.1514447178882108,1.1556849999999999,1.1550249999999997,1.1586718679247672,1.1586052821117887,1.0,1.0
8681,1489,1490,1.1466549320008053,1.145356012105628,1.145356012105628,1.148671178209869,-11.275923610032962,0.0,-0.0011327905710140085,2025-06-23 09:15:00+00:00,2025-06-23 09:30:00+00:00,0 days 00:15:00,A_long,0.0012194561751222505,0.0013288620184392893,17.220690579785924,34.50472369145841,1.1466826979404554,1.1464055845624876,1.149477,1.1493915000000001,1.1522713020595448,1.1523774154375126,1.0,1.0
