Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,20)","Exit__rsi(C,20)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2","Entry__session_…(timestamp,7,18)","Exit__session_…(timestamp,7,18)"
-9413,138,151,1.0515837504804788,1.0528095550979035,1.0528095550979035,1.0496748008237737,-11.538498863818884,0.0,-0.0011656747423727243,2025-03-04 08:30:00+00:00,2025-03-04 11:45:00+00:00,0 days 03:15:00,A_short,0.001102281084849687,0.001148919520520957,76.03225219987091,76.16708777281843,1.046294295936612,1.048389805867717,1.048695,1.05112,1.051095704063388,1.053850194132283,1.0,1.0
-9283,230,230,1.0651325103874947,1.0663181278967007,1.0663181278967007,1.0631873697859386,-11.006087337959139,0.0,-0.001113117379897277,2025-03-05 07:30:00+00:00,2025-03-05 07:30:00+00:00,0 days 00:00:00,A_short,0.0012410441771406962,0.0012410441771406962,78.16501169073459,78.16501169073459,1.059534891839304,1.059534891839304,1.0624415,1.0624415,1.0653481081606961,1.0653481081606961,1.0,1.0
-9263,231,231,1.0662224106309373,1.0675710441771407,1.0675710441771407,1.0640961204811468,-12.492392538482129,0.0,-0.0012648707556290884,2025-03-05 07:45:00+00:00,2025-03-05 07:45:00+00:00,0 days 00:00:00,A_short,0.0014009049535219364,0.0014009049535219364,81.57043538626831,81.57043538626831,1.0593104937204276,1.0593104937204276,1.062794,1.062794,1.0662775062795724,1.0662775062795724,1.0,1.0
-9241,232,234,1.0673323090439844,1.068850904953522,1.068850904953522,1.0649283710836606,-14.033344800037177,0.0,-0.0014227957840964311,2025-03-05 08:00:00+00:00,2025-03-05 08:30:00+00:00,0 days 00:30:00,A_short,0.0015261176263856794,0.0014522394615963778,83.45481815966374,85.21589267831146,1.0591214176958244,1.059072518808515,1.0631735,1.0639905,1.0672255823041756,1.068908481191485,1.0,1.0
-9163,258,258,1.075021605256896,1.0768888413553137,1.0768888413553137,1.0717400855604355,-17.10948436980201,0.0,-0.0017369289038349223,2025-03-05 14:30:00+00:00,2025-03-05 14:30:00+00:00,0 days 00:00:00,A_short,0.001974995841271851,0.001974995841271851,78.70466660801402,78.70466660801402,1.0660738412233728,1.0660738412233728,1.0704535,1.0704535,1.074833158776627,1.074833158776627,1.0,1.0
-9138,259,264,1.0761215045851407,1.0781549958412717,1.0781549958412717,1.0726250074857107,-18.58204309852562,0.0,-0.0018896483784283102,2025-03-05 14:45:00+00:00,2025-03-05 16:00:00+00:00,0 days 01:15:00,A_short,0.001919663062435605,0.0019391601744077544,80.24079450710258,72.90150901707416,1.0655363639897029,1.065961772443678,1.0707410000000002,1.0724015000000002,1.0759456360102975,1.0788412275563224,1.0,1.0
-9032,429,436,1.0866505408818847,1.0846966479268456,1.0878907511517526,1.0846966479268456,17.647561169913295,0.0,0.0017980876846142024,2025-03-07 09:15:00+00:00,2025-03-07 11:00:00+00:00,0 days 01:45:00,A_short,0.0011233176648521455,0.0010020668151769438,78.90589358520648,51.62246984538525,1.0793018168227442,1.0813594776733044,1.082935,1.0846515,1.0865681831772558,1.0879435223266958,1.0,1.0
9096,525,529,1.0812189438617685,1.0829552099724997,1.080022661126389,1.0829552099724997,15.793076543210889,0.0,0.0016058413706014907,2025-03-10 08:15:00+00:00,2025-03-10 09:15:00+00:00,0 days 01:00:00,A_long,0.0010356936904628597,0.0012776242467814017,35.20735485412855,58.383419175506546,1.081768728673212,1.0809911590177208,1.083256,1.0829885,1.084743271326788,1.084985840982279,1.0,1.0
-9039,619,623,1.0895002800505187,1.0909797715563039,1.0909797715563039,1.087144411198653,-13.373123720792341,0.0,-0.0013579542225694574,2025-03-11 07:45:00+00:00,2025-03-11 08:45:00+00:00,0 days 01:00:00,A_short,0.001341802015463437,0.0013424597997758077,71.30430867872775,78.34654962179287,1.0827551408945646,1.0820781377011874,1.085807,1.0868175,1.0888588591054353,1.0915568622988125,1.0,1.0
9074,831,832,1.083979196456354,1.0823600543324412,1.0823600543324412,1.0865879022016056,-14.692095632385634,0.0,-0.0014937022123727717,2025-03-13 12:45:00+00:00,2025-03-13 13:00:00+00:00,0 days 00:15:00,A_long,0.0015059529118842305,0.001525159190299657,24.212188428491814,20.068486071512453,1.084213243219436,1.0833131217493246,1.0867895,1.0865215,1.0893657567805641,1.0897298782506752,1.0,1.0
9074,833,835,1.0823990518551059,1.0850152865425393,1.0807448408097005,1.0850152865425393,23.739713553771022,0.0,0.0024170703798653825,2025-03-13 13:15:00+00:00,2025-03-13 13:45:00+00:00,0 days 00:30:00,A_long,0.001519137964926389,0.001403174738100244,33.41665345355946,43.9913140877342,1.0829278740894979,1.0825978657469368,1.0862824999999998,1.0859675,1.0896371259105018,1.089337134253063,1.0,1.0
-9040,919,919,1.088890335877583,1.090226844780367,1.090226844780367,1.0867356793953398,-12.082040481166612,0.0,-0.001227404504152263,2025-03-14 10:45:00+00:00,2025-03-14 10:45:00+00:00,0 days 00:00:00,A_short,0.0014125988096512772,0.0014125988096512772,78.08475659117524,78.08475659117524,1.0820917856823753,1.0820917856823753,1.0852805,1.0852805,1.088469214317625,1.088469214317625,1.0,1.0
-9025,920,922,1.0893702919480899,1.0908925988096512,1.0908925988096512,1.086937322142628,-13.738819425590693,0.0,-0.0013974191079133558,2025-03-14 11:00:00+00:00,2025-03-14 11:30:00+00:00,0 days 00:30:00,A_short,0.0014255856350311232,0.0013800176547566956,77.00984178297759,77.22270011082885,1.0818806034924808,1.0818558032061345,1.0855185,1.0861040000000002,1.0891563965075193,1.0903521967938659,1.0,1.0
9023,1195,1196,1.088319593652188,1.0901674333273128,1.0871380925959373,1.0901674333273128,16.673057388650133,0.0,0.0016978833110259384,2025-03-19 07:45:00+00:00,2025-03-19 08:00:00+00:00,0 days 00:15:00,A_long,0.0011696530835210023,0.0012070326723848622,26.034000388237274,33.46687047317438,1.0894413687281852,1.0891327732306337,1.0924695,1.092255,1.0954976312718148,1.0953772267693662,1.0,1.0
9073,1298,1313,1.0841392110995185,1.082905197113727,1.082905197113727,1.0861386451952917,-11.196208893087126,0.0,-0.001138243108595005,2025-03-20 09:30:00+00:00,2025-03-20 13:15:00+00:00,0 days 03:45:00,A_long,0.001184829168103376,0.0010717770428636927,27.829869803509936,24.79689429864115,1.0845020211468943,1.082543534491871,1.088025,1.0845295,1.0915479788531057,1.0865154655081288,1.0,1.0
9091,1420,1422,1.0806988962714843,1.0824692920178696,1.079592615545628,1.0824692920178696,16.094667730388462,0.0,0.0016381952017285872,2025-03-21 16:00:00+00:00,2025-03-21 16:30:00+00:00,0 days 00:30:00,A_long,0.0010170665271224556,0.001014685524816403,32.62755741015003,45.37666039301235,1.0808787667113993,1.080625121564927,1.0831695,1.0829334999999998,1.0854602332886005,1.0852418784350726,1.0,1.0
9117,1508,1509,1.0794087782109714,1.0812145945827585,1.0782830030095785,1.0812145945827585,16.46362786158314,0.0,0.0016729680249405465,2025-03-24 14:00:00+00:00,2025-03-24 14:15:00+00:00,0 days 00:15:00,A_long,0.0011060640583652641,0.0012025888505832287,31.25548757055074,39.63029548515623,1.0802112251508544,1.0799800586634443,1.0831979999999999,1.083091,1.0861847748491453,1.0862019413365558,1.0,1.0
9163,1714,1721,1.0757684450789815,1.074607960228244,1.074607960228244,1.077609671589161,-10.633522687308709,0.0,-0.0010787496659212525,2025-03-26 17:30:00+00:00,2025-03-26 19:15:00+00:00,0 days 01:45:00,A_long,0.0011851011355219381,0.0008277316133751768,28.614754144916105,24.07989350383683,1.0762133600754293,1.074007678688815,1.078135,1.077187,1.0800566399245708,1.0803663213111847,1.0,0.0
-9103,1803,1804,1.081451016784727,1.0793640706721426,1.0827799607376987,1.0793640706721426,18.997470462856988,0.0,0.001929764806906653,2025-03-27 15:45:00+00:00,2025-03-27 16:00:00+00:00,0 days 00:15:00,A_short,0.0013706326393388736,0.0012785482874270258,56.98178866768362,53.083508416741616,1.0771835266291918,1.0771861841039179,1.0789484999999999,1.0789385,1.080713473370808,1.0806908158960822,1.0,1.0
-9131,1890,1891,1.0802811238628667,1.0815018768859492,1.0815018768859492,1.0784166216052915,-11.146695853766808,0.0,-0.0011300327258494391,2025-03-28 13:30:00+00:00,2025-03-28 13:45:00+00:00,0 days 00:15:00,A_short,0.0010642933011560315,0.0011370541943352126,75.27729399542919,79.22704618229912,1.0757386280615504,1.0754740247013719,1.0778234999999998,1.077984,1.0799083719384492,1.0804939752986282,1.0,1.0
-9101,1894,1897,1.082640907876192,1.0839632095948561,1.0839632095948561,1.080538222729259,-12.034267941561959,0.0,-0.0012213668530760557,2025-03-28 14:30:00+00:00,2025-03-28 15:15:00+00:00,0 days 00:45:00,A_short,0.001198781648875374,0.001190738750393824,79.71805251851477,84.6937859316642,1.074800536118461,1.0746806889443783,1.0786905,1.079561,1.082580463881539,1.0844413110556217,1.0,1.0
9123,1991,1992,1.078848726959896,1.0807892146973637,1.0776171029459092,1.0807892146973637,17.70306962891671,0.0,0.0017986652706498685,2025-03-31 14:45:00+00:00,2025-03-31 15:00:00+00:00,0 days 00:15:00,A_long,0.0012791774468788586,0.0014539537872950232,43.847817948877285,50.778549494191296,1.0792354113701166,1.079254324881103,1.081107,1.081121,1.0829785886298835,1.082987675118897,1.0,1.0
