month,trades,pf,winrate,dd
2023-10,16,0.049130452641859466,12.5,-2.495071494565859
2023-11,21,0.16833010712951943,33.33333333333333,-2.637268024086936
2023-12,14,0.2542374284762234,35.714285714285715,-1.7424880319426794
2024-01,18,0.6156913644775862,50.0,-1.612277940003637
2024-02,24,0.055806299781153514,12.5,-3.035201023593004
2024-03,19,0.0749606659394521,15.789473684210526,-2.0885923711506993
2024-04,26,0.027938730884116247,11.538461538461538,-3.2289241737636254
2024-05,22,0.19521494326342123,31.818181818181817,-1.9623919936735734
2024-06,19,0.2462153877689985,36.84210526315789,-1.821756924795992
2024-07,21,0.21264143346676698,23.809523809523807,-3.27791529437671
2024-08,14,0.49153833116160284,35.714285714285715,-2.727811521759649
2024-09,9,0.8651833098177623,55.55555555555556,-0.7033240821565645
2024-10,11,0.2499454382436877,36.36363636363637,-1.7560149252586421
2024-11,13,0.28293007600293335,38.46153846153847,-1.530031156826428
2024-12,20,0.3462184006031524,40.0,-1.9540805187009846
2025-01,18,0.5478404667594474,55.55555555555556,-1.2189797818183634
2025-02,15,0.09648746739762623,20.0,-2.533391436877086
2025-03,10,0.39388103501176885,40.0,-1.0651216532348684
2025-04,11,1.2455645173719088,54.54545454545454,-0.6818592066427653
2025-05,18,0.3181556383209863,38.88888888888889,-2.227336390388246
2025-06,13,0.45220852233824277,46.15384615384615,-1.036363599366974
2025-07,16,0.2767049346750195,31.25,-2.3295398388852306
2025-08,15,0.03593009118610502,13.333333333333334,-3.1637963220758736
2025-09,2,0.2899651766816439,50.0,-0.3100203394153178
